sigma,time,output_effective_labor,output_effective_labor_growth,output_per_person_growth,wage_growth,wage_productivity,net_interest,labor_income_share,ai_revenue_output_share,capability_frontier_ratio,ai_service_price,consumption_effective_labor,capital_effective_labor,consumption_effective_labor_growth,capital_effective_labor_growth,ai_services_effective_labor_growth,inference_output_share,research_output_share,profit_output_share,inference_revenue_share,research_revenue_share,profit_revenue_share
0.9,0.0,0.5390431902725851,-0.007025125105513706,0.002974874894486294,0.0028822120376574504,0.25088800029866015,0.037725649984494763,0.46543209306065125,0.20456790693934868,0.0026079264901969212,17.694225934699716,0.4367151098516171,2.027733653970002,-0.012274350015505236,-0.01959505478435085,-0.0027314012008911514,0.026058232678929483,0.0004969905699408868,0.17801268369047832,0.12738182185466346,0.0024294649995526283,0.8701887131457839
0.9,3.3333333333333335,0.5283661984736864,-0.0050539362876330695,0.004946063712366931,0.004907155752210634,0.24586549998633636,0.04100258095674032,0.465331621698319,0.2046683783016809,0.002640027232317488,17.46301945128177,0.4215947497191824,1.9159989053409598,-0.008997419043259677,-0.014604003902698785,-0.0011463177736066674,0.026095004382529468,0.00048650906356385507,0.17808686485558758,0.12749895513446377,0.002377060235688883,0.8701239846298474
0.9,6.666666666666667,0.5209393053864896,-0.0035046449929530743,0.006495355007046926,0.006498756854587606,0.24239590181536685,0.043559866495496244,0.4653054574861291,0.2046945425138708,0.0026722524574239737,17.248302884489732,0.4109609535201199,1.8374328354328817,-0.0064401335045037545,-0.010682297374616293,0.00010021342248982441,0.026104584134742138,0.0004783345371412207,0.17811162384198742,0.12752945835365007,0.0023368211544223614,0.8701337204919276
0.9,10.0,0.5159607003017409,-0.0023105760542297673,0.007689423945770233,0.007725434136364136,0.24009568597989592,0.04552072533949986,0.46533715811976506,0.20466284188023492,0.0027046606428188236,17.04656777657404,0.4036095009593689,1.7825140093357887,-0.004479274660500142,-0.007659750010639402,0.0010609715338962388,0.026092977484427134,0.0004718915999360793,0.17809797279587172,0.12749250056684097,0.0023057023717682076,0.8702017970613909
0.9,13.333333333333334,0.5128125410580145,-0.0014041356963208542,0.008595864303679146,0.008656594183718103,0.23866967401806866,0.047003879314175864,0.4654130991524794,0.20458690084752054,0.0027372978149928784,16.85502391469557,0.3986588896576882,1.7445502153686994,-0.002996120685824134,-0.005364657190775046,0.0017899541716399642,0.02606518249102241,0.0004667382408165775,0.17805498011568155,0.12740396566468787,0.002281369134011368,0.8703146652013007
0.9,16.666666666666668,0.5110250457749052,-0.0007240011555034332,0.009275998844496567,0.009355225649245541,0.23789359607607294,0.04811402724835838,0.4655223810319067,0.20447761896809324,0.002770200011409485,16.671505194442148,0.3954640570870946,1.7187987266982796,-0.0018859727516415629,-0.003641632691332562,0.002336381042811626,0.026025208093394408,0.0004625397199420545,0.17798987115475678,0.12727656075384655,0.0022620554869343884,0.870461383759219
0.9,20.0,0.5102446678536641,-0.00021820239907663526,0.009781797600923365,0.00987472066266941,0.23759874932157846,0.048938366075945317,0.46565650616405996,0.20434349383594,0.0028033954395191296,16.49435985575335,0.39355312722930175,1.7018750871877117,-0.001061633924054681,-0.002359177155773616,0.0027420792891919617,0.02597618430276359,0.00045904532138681505,0.1779082642117896,0.1271201926478703,0.00224643962364354,0.8706333677284861
0.9,23.333333333333336,0.5102074117689964,0.00015536520139246106,0.010155365201392461,0.010258340904809182,0.23765919097124621,0.04954674348311491,0.465808973937152,0.20419102606284795,0.0028369062760464914,16.322344516851718,0.39258102914149035,1.691350615726846,-0.0004532565168850842,-0.0014108433036677612,0.0030409930523180913,0.02592050707526042,0.00045606883610707475,0.17781445015148045,0.1269424400036187,0.0022335400575669833,0.8708240199388143
0.9,26.666666666666668,0.5107173098429741,0.0004297745615515023,0.010429774561551503,0.01054007038901681,0.23798143724888052,0.04999360756896727,0.46597488015836125,0.2040251198416387,0.0028707501143672154,16.154531524519598,0.3922954974517636,1.685474865300153,-6.392431032726034e-06,-0.0007130584183766778,0.0032598134981223544,0.02585998405914741,0.0004534728375796191,0.17771166294491167,0.12674902031288868,0.0022226323794422866,0.871028347307669
0.9,30.0,0.5116295326298327,0.0006304462350181003,0.0106304462350181,0.010746030886082303,0.23849639449335608,0.050320590021849396,0.46615056262967874,0.20384943737032118,0.0029049411001714764,15.990232693578344,0.39251216065415845,1.6829819853638488,0.00032059002184935646,-0.00020160366939105286,0.003419069755149695,0.025795964605098823,0.00045115637811448295,0.17760231638710788,0.12654420310337586,0.0022131843184580095,0.8712426125781662
0.9,33.333333333333336,0.5128373953721199,0.000776619567416691,0.010776619567416691,0.010895992754775626,0.23915315857985323,0.050559085386727695,0.46633330708327403,0.20366669291672587,0.0029394908067288394,15.828938976100456,0.39309629861371764,1.6829542534317468,0.0005590853867276976,0.00017211893224944146,0.0035343055335449024,0.025729448097073625,0.0004490455623743661,0.17748819925727788,0.12633115277024576,0.0022048060777319608,0.8714640411520223
0.9,36.66666666666667,0.5142625030134762,0.0008826953673167406,0.01088269536731674,0.011004754293201335,0.23991431523876186,0.0507325334092862,0.46652111291978626,0.20347888708021364,0.002974408900912495,15.670274001664612,0.39394949007287217,1.6847250858360967,0.0007325334092862009,0.00044448498252312556,0.003617158190932916,0.025661170446549777,0.0004470864337774556,0.17737063019988641,0.12611220168721415,0.002197212891189095,0.8716905854215967
0.9,40.0,0.5158473529563931,0.0009593670140920479,0.010959367014092048,0.011083303948531886,0.24075241369792588,0.050858308737164445,0.4667125115950295,0.2032874884049704,0.003009703645311501,15.513958967807142,0.3949998441721777,1.6878096470884327,0.0008583087371644479,0.0006425069679388534,0.0036762700967776524,0.025591671219060787,0.0004452396652541144,0.1772505775206555,0.12588906193813287,0.0021901970886036497,0.8719207409732634
0.9,43.333333333333336,0.5175498239461065,0.001014529150668986,0.011014529150668986,0.01113975408296925,0.24164733982699227,0.050949222975463226,0.4669064284179053,0.20309357158209465,0.0030453822742714243,15.359786457309534,0.3961948563423474,1.6918549431898824,0.0009492229754632289,0.000786129723934546,0.0037180218747857197,0.02552134473139891,0.00044347662803912336,0.17712875022265662,0.12566298643816332,0.002183607411029555,0.8721534061508072
0.9,46.66666666666667,0.519339092891554,0.0010539857304960858,0.011053985730496086,0.011180068593344578,0.24258436986858212,0.051014687050693494,0.4671020787553874,0.20289792124461253,0.0030814512741523803,15.20760109830189,0.39749618552445615,1.6966037876076974,0.0010146870506934965,0.0008900183864232591,0.003747104249825316,0.02545047842075722,0.0004417764978891904,0.17700566632596615,0.12543488994189483,0.0021773337803524724,0.8723877762777527
0.9,50.0,0.5211926213240295,0.0010819906573659426,0.011081990657365943,0.011208618508419282,0.24355273383150325,0.05106159468108064,0.46729889078779685,0.20270110921220308,0.0031179165915108387,15.05728537430347,0.39887583650661174,1.701868702742012,0.0010615946810806406,0.0009649233803463702,0.0037669549259953996,0.025379281384594016,0.0004401241337149012,0.17688170369389414,0.1252054390981405,0.0021712961286962937,0.8726232647731632
0.9,53.333333333333336,0.5230939382712954,0.0011016547538734486,0.011101654753873449,0.011228600218991507,0.2445445583290946,0.05109498533877553,0.46749644841471094,0.202503551585289,0.003154783787346238,14.908749265705469,0.4003133705517508,1.70751297951193,0.0010949853387755334,0.0010187078763986678,0.0037800875523878816,0.025307905459798722,0.00043850852756113215,0.17675713759792913,0.12497511901236814,0.0021654362312576243,0.8728594447563742
0.9,56.66666666666667,0.5250310120885398,0.0011152492014283016,0.011115249201428302,0.011242347312927165,0.24555409003482373,0.05111853750293183,0.4676944492441033,0.2023055507558966,0.003192058151219257,14.761922713044838,0.4017938671189114,1.713436905514922,0.0011185375029318292,0.0010571139063338241,0.0037883370450022182,0.025236460719083784,0.00043692167431606913,0.17663216836249673,0.12474428222453614,0.0021597117463339507,0.87309600602913
