scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_wage,log_ai_services,log_human_research,log_production_labor,log_automated_research,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,ai_share,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,shadow_capability_to_capital,output_growth,output_per_capita_growth,wage_growth
equilibrium_sigma_1.5,10.0,270.29218803681806,1.3938078142067367,0.03758237849324458,0.12,-0.10990319308262145,-0.4695396857631574,0.21384798780354744,-0.3664841121823885,-4.014739193366892,-6.549059101935919,0.11872960063777854,-8.520105743130005,-7.044353387858402,0.09384798780354744,-0.22990319308262144,1.2738078142067368,0.03062497865566556,0.004078840845170509,0.02340605750261216,0.011406057502612161,0.02198188866462743,0.307291083341249,0.013273541167613142,0.10140605750261217,0.051406057502612165,0.0012695927465625112,0.05929429251760116,0.16734490413223818,0.014035442242864554,0.00016102454826073928,0.26237330995423297,0.7234302232546418,1.0000000000000002,0.6302728240132072,0.6310740310255413,0.16109434022508634,0.018789453448248172,0.006789453448248172,0.006493961917127505
equilibrium_sigma_1.5,11.0,269.29218803681806,1.4234683047884933,0.04169021875662227,0.132,-0.08707428655356006,-0.4481289369690341,0.23228813455686398,-0.36033106165069045,-3.9869529074995373,-6.516650807144079,0.13070339059607433,-8.475391347273028,-7.009880447121784,0.10028813455686397,-0.21907428655356007,1.2914683047884932,0.028734821492070572,0.004136656780728465,0.022274606178008853,0.010274606178008853,0.02086207769911332,0.3038624429636632,0.01361358363469466,0.10027460617800886,0.05027460617800886,0.0012957691691438454,0.059588975342300905,0.1682040295915164,0.014109156985199297,0.00016531141788143325,0.2591133696028565,0.7266121619940626,0.9999999999999999,0.6300753865206583,0.6308928780610823,0.16042848324070547,0.018131482389997164,0.006131482389997164,0.005851758320251976
equilibrium_sigma_1.5,12.0,268.29218803681806,1.4513496790950053,0.04585535150257784,0.14400000000000002,-0.06531139193177064,-0.42777366345777273,0.25011095258354177,-0.35478059554188457,-3.960004761788244,-6.48498068563897,0.14267761660308462,-8.43262029354854,-6.976338788444017,0.10611095258354175,-0.20931139193177067,1.3073496790950054,0.027061548642858493,0.004193450362736604,0.021271044062569945,0.009271044062569945,0.019867989025341298,0.30082134564415136,0.0139400026742023,0.09927104406256995,0.04927104406256995,0.0013215094332719574,0.05986929444834069,0.16898203405752105,0.014179315009159161,0.00016948752271874403,0.25617048044860624,0.729480717019516,1.0000000000000002,0.6298875727196117,0.6307210765720651,0.15989019332864932,0.017549347708758767,0.005549347708758767,0.005283474209261008
equilibrium_sigma_1.5,13.0,267.29218803681806,1.4776540694915106,0.050076825559680814,0.156,-0.04449511831703525,-0.4083565242108732,0.2673868299743815,-0.34976411323216844,-3.9337908244569832,-6.453963106282375,0.15465221029940207,-8.391569749570719,-6.9436222805418994,0.11138682997438151,-0.20049511831703526,1.3216540694915107,0.02557643037136008,0.0042493616994553176,0.020378807993448315,0.008378807993448315,0.018983289320396255,0.2981175999801464,0.01425397795949756,0.09837880799344832,0.04837880799344832,0.0013468818399736129,0.0601370068509395,0.16968765438705144,0.014246350932236322,0.00017356531405274614,0.2535121387546163,0.7320679449990948,1.0000000000000002,0.6297082054098705,0.6305574918446955,0.15946452932870508,0.01703301088969117,0.005033010889691169,0.004779310647647639
equilibrium_sigma_1.5,14.0,266.29218803681806,1.502557155115322,0.05435382282849935,0.168,-0.024521359173876434,-0.3897752457615415,0.2841769743629241,-0.3452219742465893,-3.908220708904715,-6.423523164988018,0.16662710934960476,-8.352045530303382,-6.911637939734009,0.1161769743629241,-0.19252135917387644,1.3345571551153221,0.0242552870934636,0.0043045163592706865,0.01958389540503868,0.00758389540503868,0.01819417911448271,0.29570877395466266,0.014556606832134932,0.09758389540503869,0.047583895405038684,0.0013719486671555864,0.06039365435746577,0.17032857388708053,0.014310646530640205,0.00017755635532226013,0.25110951596197223,0.7344022811520654,1.0000000000000002,0.6295362515804979,0.6304011295699848,0.15913878783275143,0.016574030498514997,0.004574030498514996,0.00433102948197267
equilibrium_sigma_1.5,15.0,265.29218803681806,1.526212430157207,0.058685643884381994,0.18,-0.005298882523880524,-0.3719402387748296,0.3005348909714115,-0.3411020542682231,-3.8832153820188346,-6.393595025639133,0.17860225664951418,-8.313877550995908,-6.8803039193480275,0.12053489097141151,-0.18529888252388052,1.3462124301572072,0.023077617150297852,0.0043590274014611,0.01887438267583503,0.006874382675835029,0.017488914669351686,0.29355873538131827,0.014848910545274489,0.09687438267583504,0.04687438267583503,0.001396766962215277,0.06064059680033109,0.17091157861623565,0.014372538857431422,0.0001814714091581339,0.24893695312923886,0.7365090366041714,0.9999999999999998,0.6293708001437781,0.6302511140778214,0.1589020943780613,0.016165251041970863,0.004165251041970863,0.003931649008556054
equilibrium_sigma_1.5,16.0,264.29218803681806,1.5487543646390702,0.06307169716066045,0.192,0.013252457878510922,-0.354772829414929,0.31650747644686583,-0.3373586762294772,-3.8587055423732926,-6.364120683963993,0.19057759982215927,-8.276916453241382,-6.8495480171036425,0.12450747644686583,-0.17874754212148908,1.3567543646390703,0.02202594630105642,0.004412996763034496,0.01824006684850988,0.006240066848509879,0.016857452541513114,0.2916365662076057,0.015131836245435149,0.09624006684850989,0.046240066848509884,0.0014213890461758887,0.06087903631699858,0.17144267195510535,0.014432326162282488,0.00018532047585188583,0.24697158946036868,0.738410763901497,1.0,0.6292110456676109,0.630106672389668,0.15874510173573458,0.015800565571627234,0.003800565571627234,0.003575211789704491
equilibrium_sigma_1.5,17.0,263.29218803681806,1.5703012981895392,0.06751148774003052,0.20400000000000001,0.031203372465325202,-0.33820362979356655,0.332136022114666,-0.3339516306888141,-3.8346301348658036,-6.335048821873059,0.20255309061275628,-8.241030500067192,-6.819306278886495,0.12813602211466596,-0.1727966275346748,1.3663012981895393,0.02108528530739029,0.004466516740989354,0.017672162998357034,0.005672162998357034,0.01629114955972478,0.2899156454495668,0.015406263204813284,0.09567216299835704,0.04567216299835704,0.001445863118535799,0.06111004042645618,0.17192718495435513,0.01449027354377383,0.00018911287060629725,0.24519299466284294,0.7401276189227771,1.0000000000000002,0.6290562729142742,0.6299671191377259,0.15865972882890517,0.015474745850343752,0.0034747458503437516,0.0032566184886261007
equilibrium_sigma_1.5,18.0,262.29218803681806,1.5909576166422033,0.07200460881351295,0.216,0.04861637967943999,-0.3221713099393865,0.34745696814755334,-0.330845439252225,-3.8109352342626357,-6.306333940943645,0.21452868448966023,-8.206103236262626,-6.7895219458932905,0.13145696814755334,-0.16738362032056,1.3749576166422033,0.02024271920385047,0.004519671027850794,0.017163075671444684,0.005163075671444684,0.015782536373054306,0.2883729565801354,0.015673005823605486,0.09516307567144469,0.04516307567144469,0.0014702336563221898,0.06133455917551695,0.17236985867919824,0.014546617142066795,0.00019285726458416133,0.2435828936141273,0.7416776319792215,0.9999999999999999,0.6289058453524036,0.6298318453292302,0.15863896519505477,0.015183276528638101,0.003183276528638101,0.002971465857450978
equilibrium_sigma_1.5,19.0,261.29218803681806,1.610815688000176,0.07655073336439108,0.228,0.06554691874513308,-0.3066215000695021,0.3625025751719422,-0.32800869897391216,-3.78757305212384,-6.277935584104467,0.22650434022350693,-8.1720313988648,-6.760144503312436,0.13450257517194217,-0.16245308125486693,1.382815688000176,0.019487065601453385,0.0045725357298018144,0.016706206977797476,0.004706206977797476,0.015325127441769056,0.2869885059933257,0.015932818333526413,0.09470620697779748,0.04470620697779748,0.0014945418348324955,0.061553440769325216,0.17277491995850439,0.014601567972462494,0.0001965617406869712,0.2421249079678104,0.7430769623190401,0.9999999999999999,0.628759194684552,0.6297003081384719,0.15867670403335374,0.014922255867909184,0.002922255867909184,0.0027159495948668455
equilibrium_sigma_1.5,20.0,260.29218803681806,1.6299574635304184,0.08114960693519399,0.24,0.08204427355588226,-0.291505879736502,0.3773014798833717,-0.3254135400624913,-3.764501115790395,-6.249817687287198,0.2384800195306475,-8.138723184224627,-6.7311288866337184,0.1373014798833717,-0.15795572644411773,1.3899574635304184,0.01880860027929325,0.004625180221753042,0.01629580196816096,0.0042958019681609595,0.014913268040438656,0.28574485444897263,0.016186398984059366,0.09429580196816097,0.044295801968160964,0.0015188258840953108,0.06176744458035618,0.1731461448303904,0.014655315118280101,0.00020023384206045608,0.24080433718389446,0.744340113855765,1.0,0.6286158121311612,0.629572022414707,0.15876760712566054,0.014688285438346244,0.0026882854383462433,0.0024867566356825965
equilibrium_sigma_1.5,21.0,259.29218803681806,1.6484557773672763,0.08580104157847732,0.252,0.09815232488618544,-0.27678143656458554,0.39187914604863466,-0.32303518570254697,-3.7416816022249373,-6.221948049962298,0.2504556867915359,-8.106096838179841,-6.7024348332805666,0.13987914604863466,-0.15384767511381456,1.3964557773672763,0.018198838351045854,0.004677667830721006,0.01592682513845061,0.0039268251384506105,0.014542012139197556,0.28462674284378975,0.016434393282883566,0.09392682513845062,0.043926825138450615,0.0015431213704238638,0.061977251710798036,0.17348691037803304,0.014708028323091421,0.00020388060924816608,0.23960797804749878,0.7454801130201616,0.9999999999999999,0.6284752413537652,0.6294465537824466,0.15890699701142735,0.014478401668453433,0.002478401668453433,0.0022809982227076087
equilibrium_sigma_1.5,22.0,258.29218803681806,1.6663755514682157,0.0905049096968555,0.264,0.11391025176663096,-0.2624097756448122,0.40625828322027857,-0.3208515436170761,-3.7190807204205893,-6.194297839822239,0.2624313087354713,-8.074079343868839,-6.6740262724562225,0.14225828322027856,-0.15008974823336907,1.4023755514682157,0.017650344747926594,0.004730056547394222,0.01559485239699173,0.0035948523969917302,0.014207015640349784,0.2836207648393689,0.016677398603283263,0.09359485239699174,0.043594852396991735,0.0015674615115053312,0.06218347504763739,0.17380024435356217,0.014759860466587553,0.000207508630354386,0.23852394864755747,0.7465086822555005,0.9999999999999998,0.6283370717180828,0.6293235121015875,0.159090760730238,0.014290008290776673,0.002290008290776673,0.0020961439366746493
equilibrium_sigma_1.5,23.0,257.29218803681806,1.6837747054144954,0.09526113946073218,0.276,0.12935306167210095,-0.248356597605316,0.420459162630188,-0.31884289782919767,-3.696668245344381,-6.166841217449455,0.27440685423744565,-8.042605429920297,-6.645870864221303,0.144459162630188,-0.14664693832789907,1.4077747054144953,0.017156588871685516,0.004782399513270467,0.01529598854291777,0.0032959885429177695,0.013904454880256729,0.2827151167967205,0.01691596674227058,0.09329598854291778,0.043295988542917774,0.0015918773795064397,0.06238666673198033,0.17408886228436676,0.01481094939981566,0.00021112406900114766,0.23754155643531735,0.7474363700958658,1.0,0.628200933289573,0.6292025465906186,0.1593152773647004,0.014120823021810752,0.002120823021810752,0.0019299696237421171
equilibrium_sigma_1.5,24.0,256.29218803681806,1.7007050536390427,0.10006970975056957,0.28800000000000003,0.1445121165732313,-0.23459118118058736,0.4344999292639001,-0.31699160436959184,-3.67441705837069,-6.139554962818017,0.28638229405859633,-8.011616588369648,-6.617939537465347,0.14649992926390004,-0.14348788342676874,1.4127050536390426,0.016711812479025978,0.004834745585637569,0.015026791292943535,0.003026791292943535,0.013630951637584602,0.28189936755437434,0.01715060813219106,0.09302679129294354,0.04302679129294354,0.0016163981604439958,0.06258732578284477,0.17435520545555355,0.014861419826513103,0.0002147327089115542,0.23665116051088064,0.7482726869536948,1.0,0.6280664917254939,0.6290833408804591,0.15957734940347007,0.01396883432958329,0.0019688343295832904,0.0017805151780968809
