sigma_xl,population_growth,terminal_output_capital_ratio,duration,mesh_nodes,max_rms_residual,target_kappa,target_denominator,target_inference_share,target_capability_growth_to_z,target_investment_share,target_research_share,target_consumption_share,target_shadow_capability_to_capital,target_singularity_rate,target_wage_growth_to_z,target_automation_consistency_threshold,terminal_time,terminal_time_to_terminal,terminal_log_capital,terminal_log_capability,terminal_log_population,terminal_log_consumption,terminal_log_shadow_value,terminal_log_output,terminal_log_service_composite,terminal_log_wage,terminal_log_ai_price,terminal_log_ai_marginal_cost,terminal_log_ai_services,terminal_log_inference_compute,terminal_log_human_research,terminal_log_production_labor,terminal_log_automated_research,terminal_log_effective_research,terminal_log_output_per_capita,terminal_log_consumption_per_capita,terminal_log_capital_per_capita,terminal_capital_growth,terminal_capability_growth,terminal_consumption_growth,terminal_consumption_per_capita_growth,terminal_shadow_growth,terminal_output_growth,terminal_output_per_capita_growth,terminal_wage_growth,terminal_capability_growth_to_output_capital,terminal_gross_capital_return,terminal_net_capital_return,terminal_human_research_share,terminal_production_labor_population_share,terminal_ai_share,terminal_inverse_demand_elasticity,terminal_monopoly_soc_margin,terminal_automated_research_share,terminal_inference_share,terminal_research_resource_share,terminal_investment_share,terminal_consumption_share,terminal_resource_share_sum,terminal_production_labor_share,terminal_aggregate_labor_share,terminal_ai_markup,terminal_ai_profit_share,terminal_shadow_capability_to_output,terminal_shadow_capability_to_capital,terminal_human_to_automated_research_ratio,terminal_singularity_time_estimate,terminal_monopoly_foc_log_error,terminal_research_compute_foc_log_error,terminal_research_human_foc_log_error,terminal_labor_market_error,terminal_euler_residual,terminal_capital_law_residual,terminal_capability_law_residual,terminal_consumption_euler_path_residual,terminal_shadow_costate_residual
6.2,0.03,9.999999999999389,76.24889646572963,285,2.9451365930347662e-05,2.03030303030303,2.38030303030303,0.4488999999999999,0.06238701464035648,0.20333545512412476,0.0848652450668364,0.262899299809039,3.022895622895622,0.12666454487587525,0.000901213527442956,6.289562289562289,76.24889646572963,0.0,9.072126392019312,3.8540094119994586,2.2874668939718887,10.038727274427789,6.324332167564984,11.374711485013297,12.50882056066705,3.802437146577141,-3.4535318455376505,-3.8540094119994586,14.427765763953605,10.573756351954147,2.2874668939432383,-21.988394030865035,8.654265599013499,6.702921692850174,9.087244591041408,7.7512603804559,6.784659498047423,2.1735531178717116,0.5213059815826953,3.2399999999997986,3.209999999999799,1.426151111770511,3.2319622281746274,3.2019622281746276,1.5909407670758853,0.05213059815827271,3.2999999999997986,3.249999999999799,0.9999999999713498,2.8650193328871865e-11,0.9999999999997833,0.3299999999999635,0.22110000000001828,0.9285324320825233,0.44890000006064684,0.06584538834311335,0.22235531178718473,0.262899299809055,1.0,1.4519940805257646e-13,0.0050680079672011605,1.49253731323087,0.22109999993920787,0.3022895622895802,3.0228956228956174,0.001717649134934231,77.03838337461957,-1.3526246789297147e-10,0.0,1.4143642133035428e-06,-2.220446049250313e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0
