scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,singularity_time_estimate,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
equilibrium_sigma_5,0.0,77.01511886235511,0.9200248718261719,5.1110676159045316e-24,0.0,-0.4469278603288389,1.3169851876384322,0.09663786463746538,-0.30891095979876326,-0.2738247424869661,0.2231652853277062,-5.1110676159045316e-24,-9.446570659412279,-9.446570659412279,-3.5166494705392974,-0.030148714739464764,-5.3023773723257195,-3.9797105482816404,0.09663786463746538,-0.4469278603288389,0.9200248718261719,0.13204402170104695,0.016412708639119696,0.08485100280819949,0.05485100280819949,0.0841615855335889,0.06208496932433305,0.03208496932433305,0.03446424772263201,0.43894243275211964,0.03739148328908158,0.14485100280819949,0.09485100280819948,0.02969877527548769,0.9703012247245123,0.00013374632193403262,0.2000173870218514,0.1600243396679233,0.18065691629375033,7.168647050499273e-05,0.004521030895292581,0.4147332500065018,0.5806740326277006,1.0,0.6699103899643041,0.6904148659139382,1.2500271678121022,1.792356519080911e-05,3.38836438615723,1.487296906710497,5.963919515670833,17.986115034263147,2.7755576126735676e-16,0.0,-2.120525977034049e-14,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_5,1.0,76.01511886235511,1.0434302824880484,0.016807760860856644,0.03,-0.3667560936132149,1.396208974327441,0.15587805283566566,-0.28127453788864226,-0.24221383161113996,0.20636216787311845,-0.016807760860856644,-9.176899818788817,-9.193707579649674,-3.411268739409975,-0.0025480157680785806,-5.133774819444787,-3.862759452119647,0.12587805283566567,-0.39675609361321484,1.0134302824880483,0.11545235225486718,0.01719813983302409,0.07584851774001314,0.04584851774001314,0.07464497781986415,0.056620298964360494,0.026620298964360495,0.028984477061372305,0.4116621749697367,0.04177731372645157,0.13584851774001314,0.08584851774001313,0.032024029394263125,0.9679759706057369,0.00016232044237007742,0.2000211016575081,0.1600295391350471,0.185383280953445,8.700146220600597e-05,0.005043510698227718,0.4019129332614306,0.5929565545781356,0.9999999999999999,0.669891245303612,0.6920535898059635,1.2500329722095658,2.1753234181945882e-05,3.5153485544519003,1.4471360317023891,5.598541290862798,20.178028900710466,-8.291978215169138e-16,0.0,-4.241051954068098e-14,0.0,0.0,-1.2392418440032582e-07,5.491075441566018e-10,-6.277741584903573e-08,-6.313737382912521e-08
equilibrium_sigma_5,2.0,75.01511886235511,1.1520903167211447,0.0343878274168005,0.06,-0.2946251769383077,1.4668862110604697,0.2102591175261873,-0.25362789103252315,-0.215471543299938,0.18878721636418305,-0.0343878274168005,-8.927706325216013,-8.962094152632814,-3.311521822892606,0.02505927870404391,-4.980543326305088,-3.7529887836288043,0.1502591175261873,-0.3546251769383077,1.0920903167211446,0.10235981303489645,0.017958167156638984,0.06867134693344562,0.03867134693344562,0.06696997441921795,0.0523031535436258,0.022303153543625803,0.024663031395477653,0.38991317252559277,0.046056836295932685,0.12867134693344562,0.07867134693344562,0.034337342208154764,0.9656626577918452,0.00019379674394059076,0.20002519357671228,0.16003526646673438,0.1894558248587299,0.00010387178352195607,0.00556753738589624,0.3907531824278032,0.6035754084027786,1.0,0.6698701561815598,0.6936896138381635,1.2500393662033333,2.5972034918239715e-05,3.63647541857449,1.4179096672677123,5.3069724013723665,22.24776192545981,8.396061623727746e-16,2.220446049250313e-16,-7.893685705084863e-14,0.0,0.0,-1.0496923004421621e-07,5.404185501878267e-10,-5.368377534176183e-08,-5.403972325179751e-08
equilibrium_sigma_5,3.0,74.01511886235511,1.248996661115743,0.052717125409895406,0.09,-0.22896748101000042,1.5305992876547139,0.26076185516977923,-0.2259806611916657,-0.19260735840203536,0.17046355748553843,-0.052717125409895406,-8.69416326196826,-8.746880387378155,-3.21638413710762,0.0526631230690595,-4.839677270724421,-3.649106933640358,0.17076185516977924,-0.3189674810100004,1.158996661115743,0.09181757430477545,0.018697252434920316,0.06283694782530694,0.03283694782530694,0.060651101078361074,0.04882179572007761,0.01882179572007761,0.021186137185852383,0.37223317522820276,0.050229946386314714,0.12283694782530692,0.07283694782530692,0.036648450234076334,0.9633515497659236,0.0002284977960309342,0.20002970471348402,0.1600415802865384,0.19299185499988156,0.0001224702710733336,0.00609406991396486,0.38099122738813435,0.6127922324268276,1.0000000000000002,0.6698469064766592,0.6953296609523485,1.2500464153382622,3.06232522673923e-05,3.752996388647262,1.3969897623661485,5.0697582479534,24.209471950099232,4.2327252813834093e-16,2.220446049250313e-16,-1.4099832412739488e-13,0.0,0.0,-5.940368227874693e-08,3.4960112582638203e-10,-3.0651260196634666e-08,-3.088300939285693e-08
equilibrium_sigma_5,4.0,73.01511886235511,1.336361341178006,0.07177651294677091,0.12,-0.16861363679394253,1.5885297433239525,0.30811094503867914,-0.19834074261203416,-0.1728886040806697,0.15141039762749386,-0.07177651294677091,-8.472711687652062,-8.544488200598833,-3.125081033120846,0.08025512648820499,-4.708936658095114,-3.55013190856927,0.18811094503867914,-0.28861363679394253,1.2163613411780059,0.08318915924871835,0.01941885614194353,0.05801860226108759,0.028018602261087593,0.055359353235098226,0.04596718351124185,0.01596718351124185,0.018343285895366934,0.3576321280639018,0.05429841062398556,0.11801860226108761,0.06801860226108761,0.038965406740837996,0.961034593259162,0.00026682043111409405,0.20003468665604482,0.16004855271121185,0.19608157658763564,0.00014300955015444615,0.006624054706287814,0.37241944668047294,0.6208134890630849,1.0000000000000002,0.6698212303111535,0.6969793127212882,1.2500542002501016,3.576013869199685e-05,3.8659030823187153,1.3825711462184396,4.873710833043346,26.075391077527243,-1.8041124150158794e-16,0.0,-2.406408405875027e-13,0.0,0.0,-4.1611135701002944e-07,2.7698067797676806e-09,-2.1645249308893666e-07,-2.1830235651110197e-07
equilibrium_sigma_5,5.0,72.01511886235511,1.4158640040527126,0.09154992910426205,0.15,-0.1126686861146479,1.6415826638680895,0.3528562470917977,-0.1707147376799963,-0.15575869889643107,0.1316438750476685,-0.09154992910426205,-8.260656584215502,-8.352206513319764,-3.0370127982099486,0.10782809110445357,-4.586608612816051,-3.455299540429771,0.2028562470917977,-0.2626686861146479,1.2658640040527127,0.07603181411140254,0.020125716599581605,0.05398705593290228,0.023987055932902283,0.0508636538884448,0.043593960300236656,0.013593960300236657,0.015988018954166128,0.3454153210087948,0.058265269012399055,0.11398705593290229,0.06398705593290228,0.041295043504698065,0.958704956495302,0.00030924046195836296,0.2000402012600546,0.16005627020245014,0.19879588966705392,0.000165744558266008,0.007158428109378373,0.36487036458986016,0.6278054627424955,1.0,0.6697928088904879,0.6986433149767179,1.2500628176255197,4.144655124609515e-05,3.976000226974842,1.373371394731556,4.709566259953935,27.856163605718937,-1.6653345369377348e-16,2.220446049250313e-16,-3.9629410863994963e-13,0.0,0.0,-2.871739340631896e-07,2.123312869278804e-09,-1.5055139782060856e-07,-1.5198535217170184e-07
equilibrium_sigma_5,6.0,71.01511886235511,1.4888085896392906,0.11202376986851781,0.18,-0.06043296610614368,1.690466197011451,0.3954243044069261,-0.1431082539911042,-0.14078535137680964,0.11117768518107063,-0.11202376986851781,-8.05591128306243,-8.167935052930948,-2.951706021368451,0.13537570532641963,-4.471355140935783,-3.3640036664298925,0.21542430440692611,-0.24043296610614368,1.3088085896392907,0.0700280691239218,0.020820034685086173,0.05057658626214003,0.020576586262140033,0.046996801032660525,0.04159795397862265,0.01159795397862265,0.014015302201159097,0.33508056443072737,0.062134414511499925,0.11057658626214004,0.060576586262140034,0.043643277340811436,0.9563567226591886,0.00035632036300619317,0.2000463216471908,0.16006483495609522,0.20119154555322183,0.00019097665598940408,0.0076981176169305865,0.3582065982485108,0.6339043074785693,1.0,0.6697612653567858,0.7003257774928245,1.2500723817647903,4.775798722474531e-05,4.083954104962707,1.36845364660009,4.570621172214018,29.56110716929116,1.2212453270876722e-15,-2.220446049250313e-16,-6.32771612885108e-13,0.0,0.0,-1.8465188507399422e-07,1.4956992727688245e-09,-9.751625837384204e-08,-9.8541598020363e-08
equilibrium_sigma_5,7.0,70.01511886235511,1.5562261995162845,0.13318641751214863,0.21,-0.011349758824553788,1.735744202327876,0.43615216004936924,-0.11552609819552938,-0.12762654668695952,0.09002355295632558,-0.13318641751214863,-7.856829966908795,-7.990016384420944,-2.868780962256573,0.16289233690708585,-4.362112472444907,-3.275755825642953,0.22615216004936925,-0.22134975882455377,1.3462261995162845,0.06494439947856082,0.021503599308387748,0.047664360518637615,0.017664360518637616,0.04363474359963591,0.03990258856362283,0.009902588563622833,0.012347858354827546,0.3262556379352655,0.0659102765073271,0.10766436051863762,0.05766436051863762,0.04601531688038583,0.9539846831196142,0.000408719683461613,0.20005313355885002,0.16007436678582987,0.20331466058238085,0.00021905920012541723,0.00824404108374371,0.35231391005530355,0.6392229896608271,0.9999999999999998,0.6697261578120807,0.7020303047445342,1.2500830267000818,5.4782987793863434e-05,4.190325683996062,1.367117379188663,4.451902398872327,31.1984142829293,-1.2490009027033011e-15,-4.440892098500626e-16,-9.840739334521231e-13,0.0,0.0,-1.0792898982869836e-07,9.444306899031307e-10,-5.739216065586694e-08,-5.80527888954796e-08
equilibrium_sigma_5,8.0,69.01511886235511,1.6189451009098463,0.15502787538441604,0.24,0.035030596600910166,1.7778723693876588,0.47531037162544904,-0.08797240548477654,-0.11600739923262288,0.06819160017896486,-0.15502787538441604,-7.662093915984608,-7.817121791369024,-2.7879288949467274,0.19037288667279006,-4.2580221102274045,-3.190157154282849,0.23531037162544904,-0.2049694033990898,1.3789451009098463,0.06060522468471248,0.02217787616150667,0.04515736317912624,0.015157363179126242,0.04068345029499132,0.038450339998885585,0.008450339998885587,0.010927569831370443,0.3186586763003825,0.06959759081093016,0.10515736317912625,0.05515736317912624,0.048415808584307315,0.9515841914156927,0.00046720841229966526,0.20006073709359895,0.16008500554053912,0.20520319359599373,0.00025040469648230485,0.008797105941666309,0.3470962283808988,0.6438562609809526,1.0,0.6696869703637591,0.7037600838738727,1.2500949089143623,6.262493975847086e-05,4.295594115653611,1.3688283348178916,4.3496405751331775,32.77531501906092,-4.163336342344337e-16,2.220446049250313e-16,-1.4921952562474416e-12,-1.1102230246251565e-16,0.0,-5.293057795535683e-08,4.931100250349374e-10,-2.832859270773813e-08,-2.8683054521805307e-08
equilibrium_sigma_5,9.0,68.01511886235511,1.6776396374076867,0.17753947843204648,0.27,0.0790759544204156,1.8172236483419089,0.513119095480534,-0.0604507236776158,-0.1057039802230304,0.04569063769893056,-0.17753947843204648,-7.47063221153765,-7.648171689969696,-2.708895976740133,0.2178126836716095,-4.15838235400307,-3.106878297821994,0.243119095480534,-0.19092404557958442,1.4076396374076867,0.05687600625648212,0.022844071872122482,0.042983843070632875,0.012983843070632876,0.03807031399652832,0.03719718374595171,0.007197183745951713,0.009709889329939658,0.3120722517291905,0.07320122742584005,0.10298384307063287,0.05298384307063286,0.05084894130117831,0.9491510586988217,0.0005326835085660116,0.20006924885611357,0.16009691409297602,0.20688873287168116,0.00028549364581654445,0.009358208096669809,0.34247199379080584,0.6478843044667079,1.0,0.6696431020492607,0.7055179424940697,1.2501082107045114,7.14043049226833e-05,4.400173761055427,1.3731721336122682,4.260925444849393,34.29820913315271,-2.7755575615628914e-16,-2.220446049250313e-16,-2.2146728895222623e-12,0.0,0.0,-1.5098776701139016e-08,1.4742891282781834e-10,-8.129728189254504e-09,-8.239691401401572e-09
