scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_wage,log_ai_services,log_human_research,log_production_labor,log_automated_research,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,ai_share,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,shadow_capability_to_capital,singularity_time_estimate,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual
equilibrium_sigma_1.35,61.0,272.22103112977265,2.159426794286964,0.32753954274535707,0.732,0.586448503358757,0.13206214508764444,0.8698613214812001,-0.35472897795224456,-2.8204064256693306,-5.134293334742603,0.7291626222514512,-7.081829707459539,-5.6256339922695595,0.13786132148120012,-0.145551496641243,1.427426794286964,0.012912053565669657,0.006977924772237478,0.012878839168266813,0.000878839168266813,0.00922491936100835,0.012935169669825441,0.0009351696698254412,0.00071438858439965,0.27539042172202066,0.025338298727328293,0.09087883916826682,0.04087883916826682,0.0028333561967578045,0.09058169631621875,0.16898928269199087,0.01799237377741328,0.0003520663066501005,0.22844677448213194,0.7532087854338048,1.0,0.6093102634681334,0.6110415618639171,0.18271547701616092,89.66791459024681,-1.4572842932381036e-11,-2.7755575615628914e-17,2.220446049250313e-16,0.0,0.0
equilibrium_sigma_1.35,62.0,271.22103112977265,2.1723379009820865,0.33454659947395726,0.744,0.5993285145660199,0.14127470533181707,0.8827995530457543,-0.3540126703044133,-2.7975790734920585,-5.110586551042519,0.7411291624878225,-7.056690308463793,-5.601685039871759,0.1387995530457543,-0.14467148543398012,1.4283379009820865,0.012910344835456458,0.007036255368160779,0.0128813042783461,0.0008813042783460991,0.009200296330307518,0.012941373334629525,0.0009413733346295243,0.0007183003300492707,0.27539789175256396,0.025549416240566666,0.0908813042783461,0.0408813042783461,0.0028667205987723495,0.0908139172556115,0.16908989899193821,0.018044303744863106,0.00035638823929986466,0.22843437339011788,0.7531649346257191,0.9999999999999999,0.6091546754387402,0.6109059721730818,0.18332099417728553,90.6671369873529,-1.459243836876567e-11,0.0,-1.1102230246251565e-16,0.0,0.0
equilibrium_sigma_1.35,63.0,270.22103112977265,2.1852478338131807,0.3416121876173163,0.756,0.6122113417072715,0.15046291636016723,0.8957442209332503,-0.35329223689687017,-2.774663147708159,-5.086862506558714,0.7530952573661585,-7.031525397164901,-5.577717286430002,0.13974422093325034,-0.14378865829272847,1.4292478338131807,0.012909689497774837,0.007094988245805859,0.012884461100401971,0.000884461100401971,0.009176211385938465,0.012948036720028533,0.0009480367200285326,0.0007226345974387094,0.275407457880006,0.02576178691899157,0.09088446110040198,0.040884461100401975,0.0029005279508013014,0.09104858389912678,0.1691911429407326,0.01809681077957789,0.000360770109563501,0.22842405932661547,0.753118359784243,0.9999999999999999,0.608997448787585,0.6107690013474764,0.18393502111911245,91.66614125002637,-1.461147869363799e-11,-1.6653345369377348e-16,5.551115123125783e-17,0.0,0.0
equilibrium_sigma_1.35,64.0,269.22103112977265,2.1981576034375188,0.34873671119310984,0.768,0.6250976505178815,0.15962729131191924,0.9086957703133289,-0.35256726954872736,-2.751657491147322,-5.06312054578061,0.7650608984952173,-7.006333501690511,-5.5537299356535454,0.14069577031332892,-0.14290234948211855,1.4301576034375187,0.012910003097619416,0.007154126896521788,0.012888258310310048,0.0008882583103100479,0.00915261524250352,0.012955131085123917,0.0009551310851239163,0.0007273630545090448,0.2754189645766971,0.02597543312791573,0.09088825831031005,0.04088825831031005,0.0029347865743297678,0.09128573555968554,0.16929307277949648,0.01814990463320846,0.00036521319755836954,0.22841565465293365,0.7530692275162995,0.9999999999999999,0.6088385571750106,0.6106306277431859,0.1845576125812682,92.66494361066563,-1.4629242262031994e-11,-6.38378239159465e-16,-3.885780586188048e-16,0.0,0.0
equilibrium_sigma_1.35,65.0,268.22103112977265,2.211068136909788,0.3559205778272288,0.78,0.6379880559670057,0.1687682945981165,0.9216546179282755,-0.3518373881113493,-2.7285609804718445,-5.039360045730943,0.7770260773883911,-6.981113238766088,-5.52972223293028,0.1416546179282755,-0.14201194403299433,1.431068136909788,0.012911209322608516,0.007213674720453576,0.012892649604669688,0.0008926496046696882,0.009129463478101799,0.012962630607238346,0.0009626306072383455,0.0007324602038782935,0.2754322715293021,0.02619037587861647,0.0908926496046697,0.04089264960466969,0.0029695048841705545,0.09152541121470807,0.16939574292097542,0.01820359501284252,0.00036971879429821466,0.22840899860173303,0.7530176875911262,1.0,0.6086779744861456,0.6104908299875349,0.1851888313480773,93.66355872194532,-1.464667276351861e-11,-5.551115123125783e-16,-3.885780586188048e-16,0.0,0.0
equilibrium_sigma_1.35,66.0,267.22103112977265,2.2239802959302692,0.36316419814396544,0.792,0.6508831333917566,0.17788635262009286,0.9346211585927195,-0.35110223413850805,-2.705372518154982,-5.015580408900106,0.7889907854434135,-6.955863293989569,-5.505693456138387,0.1426211585927195,-0.1411168666082434,1.4319802959302692,0.012913238283833839,0.007273635052977312,0.012897592630783057,0.0008975926307830569,0.009106715487351646,0.012970511754639702,0.0009705117546397017,0.0007379027761045265,0.2754472503963123,0.026406635181553048,0.09089759263078306,0.04089759263078306,0.00300469140864117,0.09176764967806611,0.16949920483284825,0.018257891619876603,0.000374288206169331,0.22840394374354636,0.7529638764304076,0.9999999999999999,0.6085156747156956,0.6103495868756487,0.18582874686526327,94.66199999288371,-1.4663215086585524e-11,1.942890293094024e-16,4.440892098500626e-16,0.0,0.0
equilibrium_sigma_1.35,67.0,266.22103112977265,2.236894867304888,0.37046798649168755,0.804,0.6637834127933533,0.1869818483446729,0.9475957618323647,-0.35036147417169444,-2.6820910360748664,-4.991781066175671,0.8009550139511281,-6.930582431331507,-5.481642919707012,0.14359576183236467,-0.14021658720664676,1.4328948673048878,0.01291602739031604,0.007334011145443037,0.012903049546587893,0.0009030495465878925,0.009084335043745635,0.012978753617942651,0.0009787536179426508,0.0007436700499852122,0.2754637865048118,0.026624229770815723,0.0909030495465879,0.0409030495465879,0.0030403547807611327,0.09201248952216808,0.16960350656940373,0.018312804132971622,0.00037892275240646603,0.2284003577697754,0.7529079153448465,1.0,0.6083516320201473,0.610206877417156,0.18647743625069696,95.66027941121412,-1.467981292080367e-11,-1.1102230246251565e-16,-5.551115123125783e-17,0.0,0.0
equilibrium_sigma_1.35,68.0,265.22103112977265,2.2498125842127044,0.3778323601242659,0.8160000000000001,0.6766893917793635,0.19605513374216296,0.9605787794560208,-0.3496147923643675,-2.6587154863161304,-4.967961468831469,0.8129187540711922,-6.905269470372652,-5.457569964122245,0.1445787794560207,-0.13931060822063657,1.4338125842127043,0.012919519355265016,0.007394806197499851,0.012908985774613142,0.000908985774613142,0.00906228907612576,0.012987337197345461,0.0009873371973454607,0.000749743157557603,0.27548177507458527,0.026843177540502437,0.09090898577461315,0.040908985774613146,0.0030765037624149306,0.09225996927729617,0.16970869380402334,0.018368342253187807,0.0003836237705589211,0.2283981193972991,0.7528499145789542,1.0,0.6081858205842114,0.6100626807167455,0.1871349826170654,96.65840793555742,-1.4696022176963197e-11,-2.7755575615628914e-17,-3.885780586188048e-16,0.0,0.0
equilibrium_sigma_1.35,69.0,264.22103112977265,2.2627341233489653,0.3852577395583665,0.8280000000000001,0.689601533902558,0.20510652823541906,0.9735705445672386,-0.348861891453355,-2.635244842032633,-4.944121089127861,0.8248819968329796,-6.879923288847016,-5.433473956870167,0.1455705445672385,-0.1383984660974421,1.4347341233489652,0.012923662450794182,0.0074560233497152845,0.012915370170944095,0.0009153701709440944,0.00904054784327269,0.012996245488117175,0.000996245488117175,0.0007561051701410193,0.27550112173013364,0.027063495432947136,0.0909153701709441,0.0409153701709441,0.003113147243385187,0.09251012741421706,0.16981480968790177,0.01842451570060608,0.0003883926158609919,0.22839711887790745,0.7527899728056255,1.0000000000000002,0.6080182146324745,0.609916975984956,0.18780147548519102,97.65639544158493,-1.4709566897863624e-11,-1.3877787807814457e-16,6.661338147750939e-16,0.0,0.0
equilibrium_sigma_1.35,70.0,263.22103112977265,2.2756601102112093,0.39274454857605273,0.84,0.7025202719371119,0.2141363218810103,0.986571373471772,-0.3481024909083262,-2.6116780948479428,-4.920259417945206,0.8368447331272696,-6.854542816574307,-5.409354289455524,0.14657137347177207,-0.1374797280628881,1.4356601102112094,0.012928410004584709,0.007517665690127439,0.012922174717553102,0.0009221747175531016,0.009019084637949516,0.013005463308513043,0.001005463308513043,0.0007627409281951714,0.27552174156834275,0.027285199517594852,0.09092217471755311,0.040922174717553106,0.0031502942495705245,0.09276300240220631,0.16992189510632202,0.018481334227892224,0.0003932306627920073,0.22839725695104687,0.752728178158269,1.0,0.6078487883905217,0.6097697425038938,0.18847701049809235,98.65425081868041,-1.4723167129915282e-11,5.828670879282072e-16,-1.6653345369377348e-16,-1.1102230246251565e-16,0.0
equilibrium_sigma_1.35,71.0,262.22103112977265,2.2885911303740434,0.4002932136905466,0.852,0.7154460147167903,0.2231447819295122,0.9995815696937216,-0.34733632301943107,-2.588014250114267,-4.896375960720664,0.8488069536920051,-6.829127023571972,-5.385210372020414,0.1475815696937216,-0.13655398528320972,1.4365911303740435,0.012933719348155279,0.007579736270828693,0.01292937386202963,0.0009293738620296289,0.008997875136213866,0.013014976922853805,0.0010149769228538046,0.000769636673836338,0.27554355715766554,0.027508305216846645,0.09092937386202964,0.04092937386202963,0.0031879539571117044,0.09301863281482586,0.1700299892266083,0.018538807644656225,0.000398139308221519,0.22839844269029566,0.7526646103568266,1.0,0.6076775160140666,0.6096209595644483,0.18916168853528695,99.65198217783589,-1.4735102027430003e-11,-5.551115123125783e-17,7.216449660063518e-16,0.0,0.0
equilibrium_sigma_1.35,72.0,261.22103112977265,2.3015277237272707,0.4079041648395558,0.864,0.7283791437724809,0.23213214967569712,1.0126014219767754,-0.3465631348599666,-2.564252328693871,-4.872470238725744,0.8607686491144161,-6.803674925258124,-5.361041635298074,0.1486014219767754,-0.13562085622751907,1.4375277237272708,0.012939552337202509,0.007642238096948021,0.01293694485955938,0.0009369448595593806,0.008976897747098828,0.013024774231373826,0.0010247742313738255,0.000776780238465058,0.27556649957442236,0.027732827135194198,0.09093694485955939,0.040936944859559385,0.003226135690198774,0.09327705729383272,0.1701391292181704,0.0185969458099839,0.0004031199703130477,0.22840059453672598,0.7525993396829771,1.0,0.607504371613132,0.6094706064888528,0.18985561643315,100.64959674376809,-1.474775856991073e-11,8.326672684688674e-16,8.326672684688674e-16,0.0,0.0
equilibrium_sigma_1.35,73.0,260.22103112977265,2.314470397508331,0.4155778346585886,0.876,0.7413200211987506,0.24109864798168454,1.025631208919745,-0.34578268376825394,-2.540391361636349,-4.848541784600344,0.8727298098146179,-6.778185568949299,-5.33684752461915,0.14963120891974502,-0.13467997880124938,1.4384703975083313,0.012945874143200128,0.007705174146540972,0.012944867009417195,0.0009448670094171947,0.008956132856383175,0.013034844338344342,0.0010348443383443422,0.0007841606181058225,0.27559050608914304,0.027958779334904378,0.0909448670094172,0.0409448670094172,0.0032648489373430815,0.0935383146690625,0.17024935088714938,0.018655758660070933,0.00040817409225368866,0.22840363783373416,0.752532429413941,0.9999999999999999,0.6073293291717281,0.6093186625596895,0.19055890590425176,101.6471010955118,-1.4757695065981125e-11,1.942890293094024e-16,2.220446049250313e-16,0.0,0.0
equilibrium_sigma_1.35,74.0,259.22103112977265,2.3274196246676295,0.42331465882860436,0.888,0.7542689887534963,0.25004448046637334,1.0386711984347758,-0.34499473788671386,-2.516430390445986,-4.8245901424182565,0.884690426043171,-6.752658035004131,-5.312627500166836,0.15067119843477583,-0.13373101124650366,1.4394196246676296,0.01295265339547337,0.007768547366772458,0.01295312175439315,0.0009531217543931499,0.008935562932608412,0.013045177609249947,0.001045177609249947,0.0007917680300284502,0.27561552046785803,0.028186175269031763,0.09095312175439316,0.040953121754393154,0.0033041033537271045,0.09380244395656807,0.170360688598181,0.01871525620853876,0.0004133031423350197,0.22840750509481864,0.7524639355543077,1.0000000000000002,0.6071523625490993,0.6091651070221848,0.19127167385069516,102.64450113512251,-1.47672429839929e-11,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0
equilibrium_sigma_1.35,75.0,258.22103112977265,2.340375847139328,0.43111507611059235,0.9,0.7672263698998523,0.2589698334950862,1.0517216489433394,-0.3441990750052396,-2.4923684654080627,-4.800614866166976,0.8966504878732996,-6.727091432989903,-5.288381035069018,0.1517216489433394,-0.13277363010014775,1.440375847139328,0.012959861871360195,0.007832360678446287,0.012961692492298373,0.0009616924922983723,0.008915172346022668,0.013055765547553833,0.0010557655475538323,0.0007995937956195576,0.2756414924009042,0.028415027832800234,0.09096169249229838,0.04096169249229838,0.0033439087688745144,0.0940694843996901,0.1704731754356653,0.018775448556441383,0.00041850861537215644,0.2284121353536601,0.7523939074745263,1.0,0.6069734454522075,0.6090099190608869,0.19199404222121272,103.64180214717572,-1.477734601351699e-11,-1.1102230246251565e-16,-5.551115123125783e-16,0.0,0.0
equilibrium_sigma_1.35,76.0,257.22103112977265,2.353339482761974,0.43897952785476135,0.912,0.7801924739562182,0.26787488013343713,1.0647828118410805,-0.3433954801587138,-2.46820464290239,-4.776615517581055,0.9086099851905092,-6.701484894710929,-5.2641076124175505,0.15278281184108045,-0.13180752604378188,1.441339482761974,0.012967473860891462,0.007896616986078287,0.01297056417091346,0.0009705641709134606,0.008894946964661227,0.013066600585975863,0.0010666005859758625,0.000807630133325965,0.27566837627549534,0.0286453495056924,0.09097056417091347,0.040970564170913465,0.003384275196908952,0.0943394755332067,0.170586843541761,0.018836345907529025,0.00042379203499883324,0.22841747287677103,0.7523223891807009,0.9999999999999999,0.6067925513927515,0.6088530777623844,0.19272613743991004,104.63900892646832,-1.4784284907420897e-11,-5.551115123125783e-17,2.7755575615628914e-16,0.0,0.0
equilibrium_sigma_1.35,77.0,256.22103112977265,2.3663109218933074,0.4469084586829323,0.924,0.7931675942147947,0.27675977843841215,1.0778549303596736,-0.34258374675495273,-2.443937986027081,-4.7525916663566665,0.9205689076898035,-6.675837576679021,-5.239806725870915,0.15385493035967357,-0.13083240578520539,1.4423109218933075,0.012975466462411406,0.007961319172407989,0.012979723492642585,0.0009797234926425848,0.008874874370062676,0.013077676185302423,0.0010776761853024223,0.0008158702541338769,0.27569613179588665,0.028877152249282195,0.09097972349264259,0.04097972349264259,0.0034252128392340837,0.09461245717475454,0.17070172395563238,0.018897958567163423,0.0004291549536046227,0.22842346772219382,0.7522494187570382,1.0,0.6066096536929144,0.6086945621222676,0.19346809094802028,105.63612571374036,-1.4791168290173573e-11,0.0,-6.661338147750939e-16,0.0,0.0
equilibrium_sigma_1.35,78.0,255.22103112977265,2.379290535330855,0.45490231581466833,0.936,0.8061520126500163,0.2856246759182315,1.0909382423786262,-0.34176367383112827,-2.4195675616889822,-4.72854288791231,0.9325272448643506,-6.6501486523870135,-5.21547787648203,0.1549382423786262,-0.1298479873499837,1.443290535330855,0.012983818862051369,0.008026470110122806,0.012989158450092804,0.0009891584500928037,0.008854943390627305,0.0130889865779249,0.001088986577924899,0.0008243081184300394,0.2757247225760388,0.029110447678152192,0.09098915845009281,0.04098915845009281,0.003466732095731553,0.0948884694949505,0.17081784700050315,0.018960296959021312,0.0004345989549517988,0.22843007429151305,0.7521750297945139,1.0000000000000002,0.6064247254383831,0.6085343510043651,0.19422003849789873,106.63315634208938,-1.4796608382994236e-11,4.440892098500626e-16,5.551115123125783e-16,0.0,0.0
equilibrium_sigma_1.35,79.0,254.22103112977265,2.392278673430289,0.46296154941322987,0.9480000000000001,0.819145999491052,0.2944697091818273,1.1040329801610926,-0.34093506632456794,-2.3950924404953167,-4.704468763116335,0.9444849860004377,-6.624417312577918,-5.19112057251976,0.15603298016109257,-0.12885400050894802,1.444278673430289,0.012992512405402334,0.008092072660410675,0.01299885838253862,0.0009988583825386206,0.008835144165227533,0.01310052679670548,0.0011005267967054803,0.0008329384532101969,0.2757541163107231,0.02934524702177946,0.09099885838253863,0.040998858382538625,0.0035088435696868313,0.09516755302590627,0.17093524224473214,0.019023371627950453,0.0004401256547964762,0.22843725144766872,0.7520992512695844,1.0,0.6062377394726427,0.6083724231375437,0.19498212040845778,107.63010421937965,-1.4801382342000124e-11,-5.551115123125783e-17,-2.7755575615628914e-16,0.0,0.0
equilibrium_sigma_1.35,80.0,253.22103112977265,2.4052756681546565,0.47108661264447627,0.96,0.8321498145172539,0.30329500520600083,1.117139371120456,-0.3400977343353282,-2.3705116956321675,-4.68036887727698,0.956442120169638,-6.598642762760083,-5.166734328208431,0.15713937112045606,-0.12785018548274607,1.4452756681546566,0.013001530404440367,0.008158129676262532,0.013008813859570527,0.0010088138595705266,0.008815468031715328,0.013112292600592212,0.0011122926005922122,0.0008417566915719377,0.275784284422941,0.029581561158689075,0.09100881385957053,0.04100881385957053,0.0035515580754886824,0.09544974869259601,0.171053938605701,0.019087193248021377,0.0004457367022903751,0.22844496210604093,0.7520221079436473,1.0,0.6060486683759606,0.6082087570988178,0.19575448151402833,108.62697236508016,-1.4804935055678925e-11,0.0,-1.1102230246251565e-16,0.0,0.0
equilibrium_sigma_1.35,81.0,252.22103112977265,2.418281837265828,0.47927796120764593,0.972,0.8451637095176888,0.31210068364709537,1.1302576393126533,-0.3392514916701821,-2.345824401474107,-4.656242819186367,0.9683986362208157,-6.572824219339179,-5.142318662274382,0.15825763931265335,-0.12683629048231115,1.4462818372658282,0.013010857763810599,0.008224644008200983,0.013019016435808446,0.001019016435808446,0.00879590727735573,0.013124280355825135,0.001124280355825135,0.0008507588428185997,0.27581520132063164,0.02981940070315392,0.09101901643580845,0.04101901643580845,0.0035948866464859284,0.09573509785073851,0.17117396455595973,0.019151772632101948,0.0004514337817509656,0.22845317249414868,0.7519436210919982,0.9999999999999998,0.6058574844400051,0.6080433312921522,0.19653727079312008,109.62376348764495,-1.480654487906463e-11,-5.551115123125783e-17,5.551115123125783e-17,-1.1102230246251565e-16,0.0
equilibrium_sigma_1.35,82.0,251.22103112977265,2.4312974824441933,0.48753605402221406,0.984,0.858187927356306,0.32088685605245054,1.143388004846563,-0.33839615643927756,-2.321029633454728,-4.632090180639133,0.9803545227735037,-6.546960910330137,-5.117873097668316,0.15938800484656301,-0.12581207264369398,1.4472974824441933,0.013020481132695091,0.008291618502572451,0.013029458768697884,0.0010294587686978836,0.008776455269880246,0.013136487070353198,0.0011364870703531975,0.0008599415407539723,0.27584684475362997,0.030058775948581296,0.09102945876869789,0.04102945876869789,0.003638840541469324,0.09602364229686317,0.17129534803865706,0.019217120735185476,0.00045721861338723614,0.228461852405748,0.7518638082456792,0.9999999999999999,0.6056641596611015,0.6078761239451043,0.197330641803307,110.62047994766867,-1.4807211012879407e-11,5.551115123125783e-17,-8.326672684688674e-16,0.0,0.0
equilibrium_sigma_1.35,83.0,250.22103112977265,2.444322894024546,0.4958613525804242,0.996,0.8712227047055076,0.32965362840150536,1.1565306855591762,-0.3375315494184019,-2.296126466670345,-4.6079105556061695,0.9923097682097616,-6.521052071255421,-5.093397160177644,0.16053068555917616,-0.12477729529449244,1.448322894024546,0.013030388489319769,0.008359056007854108,0.013040134340283095,0.001040134340283095,0.008757106171004034,0.013148910276150616,0.0011489102761506158,0.0008693019182270945,0.27587919497055485,0.03029969696970548,0.0910401343402831,0.0410401343402831,0.003683431252664038,0.09631542430714253,0.17141811670002996,0.01928324866427109,0.0004630929552203053,0.22847097439169756,0.7517826839888109,0.9999999999999998,0.6054686657142144,0.6077071130870255,0.19813475221164897,111.61712384560776,-1.480604527870355e-11,-1.1102230246251565e-16,-4.440892098500626e-16,0.0,0.0
equilibrium_sigma_1.35,84.0,249.22103112977265,2.457358350582426,0.5042543212972833,1.008,0.8842682719170423,0.3384011010440781,1.169685896926517,-0.3366574941510557,-2.271113975527915,-4.583703539744601,1.0042643606669421,-6.49509694485916,-5.0688903779696135,0.16168589692651691,-0.12373172808295774,1.449358350582426,0.013040569168229058,0.008426959374817062,0.013051037487063426,0.0010510374870634255,0.00873785497374038,0.013161548013673752,0.0011615480136737515,0.0008788375965851358,0.2759122348092831,0.03054217360329081,0.09105103748706343,0.04105103748706343,0.003728670512811618,0.09661048665319617,0.17154229787541392,0.019350167683078658,0.0004690586041476087,0.22848051378295767,0.751700259929816,0.9999999999999999,0.6052709739423585,0.6075362765421647,0.1989497640192054,112.61369701258828,-1.480426892186415e-11,-4.996003610813204e-16,-7.216449660063518e-16,0.0,0.0
equilibrium_sigma_1.35,85.0,248.22103112977265,2.470404120244924,0.5127154275893346,1.02,0.8973248538684828,0.3471293695304981,1.1828538525728505,-0.3357738164627404,-2.2459912329476053,-4.559468729693808,1.0162182880293738,-6.469094779431736,-5.044352280718805,0.16285385257285045,-0.1226751461315172,1.450404120244924,0.013051013737602882,0.008495331459105889,0.013062163327355054,0.0010621633273550542,0.008718697433052012,0.013174398794113529,0.0011743987941135285,0.0008885466445951451,0.2759459494768335,0.03078621547158857,0.09106216332735506,0.04106216332735506,0.003774570303324597,0.09690887262827105,0.17166791865878356,0.019417889219157883,0.00047511739741953776,0.22849044842709754,0.7516165449563251,1.0,0.6050710553390584,0.6073635919164266,0.19977584357100064,113.6102010334518,-1.4801715408907512e-11,1.1102230246251565e-16,2.220446049250313e-16,0.0,0.0
equilibrium_sigma_1.35,86.0,247.22103112977265,2.483460463163274,0.5212451414117993,1.032,0.9103926713522533,0.35583852588180714,1.196034765150628,-0.33488034360087304,-2.2207573097987954,-4.535205722903834,1.028171537921744,-6.443044826918028,-5.019782399137669,0.16403476515062798,-0.1216073286477467,1.451460463163274,0.013061713791348503,0.008564175124026515,0.013073507616589923,0.0010735076165899228,0.008699629913302458,0.013187461541663836,0.001187461541663836,0.0008984275307044598,0.2759803261108786,0.031031832032062133,0.09107350761658993,0.04107350761658993,0.003821142860741931,0.09721062606849505,0.17179500602579398,0.0194864248699276,0.0004812712141088652,0.2285007582968529,0.7515315456191106,1.0,0.6048688805341083,0.607189036586381,0.2006131613132139,114.60663729242452,-1.4797496561413936e-11,2.7755575615628914e-16,5.551115123125783e-17,0.0,0.0
equilibrium_sigma_1.35,87.0,246.22103112977265,2.4965276305961197,0.5298439359615008,1.044,0.9234719407566423,0.36452865839652293,1.2092288461059109,-0.33397690448836825,-2.195411274265353,-4.510914116687347,1.0401240976992625,-6.41694634247653,-4.995180264112208,0.16522884610591082,-0.12052805924335774,1.4525276305961197,0.013072662007586777,0.00863349324149031,0.013085066809735695,0.0010850668097356943,0.00868064946540897,0.013200735594631752,0.0012007355946317515,0.0009084791113833646,0.27601535396889604,0.03127903255143991,0.0910850668097357,0.0410850668097357,0.003868400686386208,0.0975157913761628,0.1719235867987097,0.019555786409223657,0.00048752197648050093,0.22851142554444415,0.7514452660698516,0.9999999999999999,0.6046644197779708,0.6070125876888314,0.20146189216744212,115.60300695369507,-1.4791723401685886e-11,-1.1102230246251565e-16,4.440892098500626e-16,0.0,0.0
equilibrium_sigma_1.35,88.0,245.22103112977265,2.5096058676518274,0.538512287037472,1.056,0.9365628755554206,0.37319985298212377,1.2224363066419177,-0.3330633287781539,-2.1699521914087327,-4.486593508303317,1.0520759544414435,-6.390798582672073,-4.970545406457129,0.16643630664191766,-0.11943712444457943,1.4536058676518273,0.013083851925568254,0.008703288694673092,0.013096837899606355,0.0010968378996063545,0.008661753652956908,0.013214220643265051,0.0012142206432650508,0.0009187005817201666,0.2760510239382011,0.031527826162389014,0.09109683789960636,0.04109683789960636,0.003916356552408428,0.09782441353879597,0.1720536877820182,0.019625985792934366,0.000493871651498714,0.22852243409787423,0.7513577084576927,1.0,0.6044576429290066,0.6068342221109968,0.2023222152114189,116.59931101239583,-1.4783396729001197e-11,-3.3306690738754696e-16,-6.661338147750939e-16,0.0,0.0
equilibrium_sigma_1.35,89.0,244.22103112977265,2.522695413170382,0.5472506733993521,1.068,0.949665686372111,0.3818521932774359,1.2356573577433139,-0.3321394468465304,-2.144379122650528,-4.462243494323639,1.0640270949428818,-6.364600804829146,-4.945877356275715,0.1676573577433138,-0.11833431362788904,1.454695413170382,0.013095277944392317,0.008773564379304611,0.013108818430105425,0.0011088184301054245,0.008642940573062051,0.013227916724201094,0.001227916724201094,0.0009290914632087421,0.27608732857607704,0.03177822185666525,0.09110881843010543,0.04110881843010543,0.003965023510821445,0.09813653815043664,0.17218533576472336,0.01969703516519157,0.0005003222522867495,0.2285337696221221,0.7512688729603996,1.0,0.6042485194392073,0.6066539164809865,0.20319431389011092,117.59555029061565,-1.4775514145526358e-11,-2.220446049250313e-16,3.3306690738754696e-16,-1.1102230246251565e-16,0.0
equilibrium_sigma_1.35,90.0,243.22103112977265,2.5357965005912106,0.5560595768636439,1.08,0.9627805815598587,0.3904857612199935,1.248892210533607,-0.3312050894564773,-2.118691125158744,-4.437863670110915,1.075977505704106,-6.338352265836318,-4.921175642317061,0.16889221053360703,-0.11721941844014139,1.4557965005912106,0.01310693524248989,0.008844323205844492,0.013121006450013538,0.0011210064500135376,0.008624208812473937,0.013241824183829465,0.0012418241838294646,0.0009396515732174038,0.276124261969738,0.032030228502027795,0.09112100645001354,0.04112100645001354,0.004014414902448738,0.09845221143551176,0.17231855756972744,0.019768946865197194,0.0005068758397530136,0.2285454193424196,0.7511787579526303,1.0,0.6040370183382071,0.6064716471564646,0.20407837606863802,118.59172545208716,-1.476452293758257e-11,-1.6653345369377348e-16,-4.996003610813204e-16,-1.1102230246251565e-16,0.0
equilibrium_sigma_1.35,91.0,242.22103112977265,2.548909359335415,0.5649394818362,1.092,0.9759077679050792,0.39910063764961373,1.2621410767669672,-0.3302600872752366,-2.092887251819809,-4.413453630166295,1.0879271729256308,-6.312052221529217,-4.896439792152438,0.1701410767669671,-0.11609223209492092,1.4569093593354148,0.013118819676210897,0.008915568100236812,0.013133400432128232,0.0011334004321282322,0.008605557356424407,0.013255943658307956,0.0012559436583079557,0.0009503809983435474,0.2761618194912977,0.03228385486690261,0.09113340043212824,0.041133400432128236,0.004064544362679938,0.0987714802595103,0.17245338012421293,0.019841733431097266,0.0005135345239192955,0.22855737187884465,0.7510873601661388,1.0,0.6038231082261281,0.6062873902202116,0.20497459387324646,119.5878370277312,-1.4752532528916618e-11,-5.551115123125783e-17,-8.326672684688674e-16,-1.1102230246251565e-16,0.0
equilibrium_sigma_1.35,92.0,241.22103112977265,2.5620342145177917,0.5738908760404451,1.104,0.9890474507209116,0.4076969025072521,1.2754041688294386,-0.3293042709009092,-2.066966550248716,-4.389012966858615,1.0998760824952216,-6.28569992547288,-4.87166933090784,0.17140416882943854,-0.11495254927908849,1.4580342145177916,0.013130927776035708,0.008987302006777272,0.013145999299870419,0.0011459992998704184,0.008586985630982317,0.013270276068011455,0.0012702760680114548,0.0009612800933034293,0.2761999978783952,0.03253910961554092,0.09114599929987043,0.04114599929987042,0.004115425833979166,0.09909439216226074,0.1725898304576132,0.01991540760905536,0.0005203004658589813,0.22856961716498952,0.7509946747600963,1.0000000000000002,0.6036067572512853,0.6061011214645643,0.20588316403498813,120.58388540746795,-1.4739320874923578e-11,-4.440892098500626e-16,-2.220446049250313e-16,0.0,0.0
