scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,singularity_time_estimate,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
equilibrium_sigma_6.28,0.0,66.26584706217731,0.9200248718261719,-2.765418501081064e-25,0.0,-0.5283649001421327,1.810475301256368,0.07731587262412723,-0.3377497538485217,-0.2508141890925434,0.1734474630298699,2.765418501081064e-25,-11.442656895743957,-11.442656895743957,-2.6619950692230465,-0.07236513258229871,-4.401701864222378,-3.116663356956335,0.07731587262412723,-0.5283649001421327,0.9200248718261719,0.14070571090476536,0.02420180429076168,0.09107905886727444,0.05207905886727444,0.07634613123709254,0.06938127033312425,0.030381270333124245,0.035130994212873023,0.43054260262810434,0.05621233332782819,0.14207905886727443,0.09207905886727442,0.06980880931521136,0.9301911906847886,1.7627546476941518e-05,0.15923867894599392,0.13388425286086797,0.18408799939263812,9.929774706139138e-06,0.011344551018073447,0.4429427186547061,0.5457028005525144,1.0000000000000002,0.6699881895438604,0.7202693341469169,1.189398197750543,1.880681433411677e-06,5.658503334036609,2.436226752415927,5.695673177963955,18.33702179693097,5.551115120360364e-16,-4.440892098500626e-16,-8.991696276439143e-13,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_6.28,1.0,65.26584706217731,1.0519005070020018,0.024718071826366317,0.039,-0.4419601942193997,1.8818112413654535,0.14383746991167753,-0.3034174588044524,-0.21862371671060477,0.14873064603926878,-0.024718071826366317,-11.050954171909865,-11.075672243736232,-2.5627009027044156,-0.03804018600774361,-4.2380267529414395,-3.005360733841248,0.10483746991167753,-0.4809601942193997,1.0129005070020018,0.12375288230189967,0.025225667888032557,0.08209053585758425,0.043090535857584246,0.06669155081045954,0.06389148937330225,0.024891489373302246,0.029485272052820477,0.4033046541138916,0.06254742570094153,0.13309053585758424,0.08309053585758423,0.0741473534627246,0.9258526465372754,2.3805749539187573e-05,0.1592397339627079,0.13388585886120308,0.1889722435839612,1.3410001971575594e-05,0.012502030312628485,0.430822904049187,0.556661655636213,1.0,0.6699840501478087,0.723640044291686,1.189399690250877,2.5398502196800776e-06,5.82810464237161,2.350501726931248,5.340535080201014,20.575447514348443,2.220446049250313e-16,-2.220446049250313e-16,-1.6836532168440499e-12,0.0,0.0,5.825263429959371e-08,-3.9529302747753903e-10,2.899961211444424e-08,2.9257628916812273e-08
equilibrium_sigma_6.28,2.0,64.26584706217731,1.1687265661215365,0.05043542154878251,0.078,-0.36357206411665227,1.9444804731730947,0.20548670581746722,-0.2689448671681192,-0.19144561985798453,0.12301485403272494,-0.05043542154878251,-10.68431708046024,-10.734752502009021,-2.4687224855667083,-0.0035767165936777118,-4.08969214210101,-2.900996659701309,0.12748670581746724,-0.4415720641166523,1.0907265661215364,0.11040557706755404,0.026201713360703226,0.07494594338684901,0.03594594338684901,0.05891186776919791,0.059571062700769506,0.020571062700769506,0.02503950790683218,0.3816543738995424,0.06865298854821966,0.125945943386849,0.075945943386849,0.07833799962756413,0.9216620003724358,3.147517665034528e-05,0.15924104362729935,0.13388785248120047,0.19317285566493492,1.773023457036778e-05,0.013634133042899005,0.4202901578949948,0.5660579788275358,1.0,0.6699789116316441,0.7269247417826832,1.189401542999096,3.3581337853635526e-06,5.9860345960307555,2.2845962858891182,5.05799245491889,22.685912775565352,-7.632783294297951e-17,-2.220446049250313e-16,-2.9430347048275962e-12,0.0,0.0,7.298562422486388e-08,-5.790106206993162e-10,3.665952842679676e-08,3.7038412295520295e-08
equilibrium_sigma_6.28,3.0,63.265847062177315,1.2735819391857948,0.07710795449878638,0.11699999999999999,-0.2916192277061138,2.0000928144378705,0.26326139637735285,-0.2343591694835216,-0.16825483162084787,0.09634424637320116,-0.07710795449878638,-10.336613091417036,-10.413721045915821,-2.3790742939847553,0.0309977062185101,-3.9536623740321324,-2.8023045867445227,0.14626139637735286,-0.4086192277061138,1.1565819391857948,0.0996795966039316,0.027137074356242036,0.06915374266706395,0.03015374266706395,0.05251088369705814,0.05609946298196222,0.017099462981962223,0.02146683238724023,0.36410225050625433,0.07453146559382745,0.12015374266706394,0.07015374266706394,0.08240787353809789,0.9175921264619021,4.095434391322598e-05,0.15924266233095738,0.13389031650384428,0.19681304359369622,2.3069885653492444e-05,0.0147439305294601,0.4110922038955112,0.5741407956893753,1.0,0.669972560589578,0.7301420111056227,1.1894038329447683,4.369524768368962e-06,6.134566236457031,2.2336093725736874,4.828752149030948,24.683109835003137,-1.970645868709653e-15,0.0,3.383071600637777e-12,0.0,0.0,7.110752670014264e-08,-6.492197092422547e-10,3.601361443783535e-08,3.644003002123419e-08
equilibrium_sigma_6.28,4.0,62.265847062177315,1.3687379672000874,0.10469787035879366,0.156,-0.22492539404962553,2.0498489750147355,0.3178964936688573,-0.1996821425480173,-0.14829454774519385,0.06875670420314606,-0.10469787035879366,-10.00334961781789,-10.108047488176682,-2.2930137196714484,0.06566083225058804,-3.8276812319734765,-2.7083238896136863,0.1618964936688573,-0.38092539404962555,1.2127379672000875,0.09091676281221801,0.028037297953675364,0.06438232517279022,0.025382325172790217,0.04715335627296075,0.05326257682375379,0.014262576823753793,0.018548543801039097,0.3496434096145158,0.08018826376446413,0.11538232517279022,0.06538232517279022,0.08637873815101187,0.9136212618489882,5.2641180742167286e-05,0.15924465802583243,0.1338933543472285,0.19998742374665654,2.965309712425928e-05,0.01583428543560765,0.4030299411837326,0.5811061202835355,0.9999999999999999,0.6699647304089027,0.7333068508640298,1.1894066562240464,5.616493972992795e-06,6.275482356998178,2.194181048276581,4.639782602829326,26.579773768946726,-7.216449660063518e-16,0.0,4.0351055830001314e-13,0.0,0.0,6.342805515535677e-08,-6.572774373381218e-10,3.237373784326092e-08,3.280782275710825e-08
equilibrium_sigma_6.28,5.0,61.265847062177315,1.4559161987381466,0.13317231657783854,0.195,-0.1625923484120577,2.0946683410989095,0.36994819925959765,-0.16493156167759815,-0.13099069722395654,0.040285180993615555,-0.13317231657783854,-9.681146807948013,-9.81431912452585,-2.209967452776887,0.10039429509125367,-3.710027264037248,-2.6183084464449133,0.17494819925959765,-0.35759234841205767,1.2609161987381465,0.0836603574694172,0.028906792057049664,0.060399702282649424,0.021399702282649424,0.04260439688729768,0.05091201667750678,0.011912016677506777,0.016132798693890837,0.3375748554019679,0.08563076187244113,0.11139970228264942,0.06139970228264942,0.09026843354881993,0.90973156645118,6.703254839347644e-05,0.15924711555810464,0.13389709513389542,0.20277028669810868,3.775973163691525e-05,0.016907880511260704,0.39594287113079224,0.5871114886263102,1.0,0.6699550881925763,0.7364316166427417,1.1894101328761002,7.152075786713956e-06,6.410212735306161,2.1639266372168304,4.481957133826435,28.38701761272506,-8.326672684688674e-16,0.0,2.7755575615628914e-17,0.0,0.0,5.435593665448213e-08,-6.312945166619954e-10,2.7944570886451192e-08,2.8364846492434648e-08
equilibrium_sigma_6.28,6.0,60.265847062177315,1.536450947055612,0.16250240616131903,0.23399999999999999,-0.10391928603485136,2.1352702724911667,0.41984698868634907,-0.13012212513731777,-0.11589798869412654,0.010958689784438036,-0.16250240616131903,-9.367405870487056,-9.529908276648376,-2.129483999798462,0.1351826581912396,-3.599358393999162,-2.5316673543953785,0.18584698868634908,-0.33791928603485133,1.302450947055612,0.07758358211325032,0.029749119855021128,0.05703861354960232,0.018038613549602317,0.038694385970473366,0.04894176595132693,0.009941765951326932,0.014110879938966647,0.32738973802909793,0.09086760029227632,0.10803861354960233,0.058038613549602325,0.09409183554114889,0.9059081644588511,8.474900071117257e-05,0.15925014089623607,0.1339017001204519,0.20522103846662038,4.773931597275912e-05,0.017967236345692493,0.3896993927827722,0.5922856315555625,1.0,0.6699432181695234,0.7395266368635914,1.1894144128266584,9.042514503726501e-06,6.539924950641189,2.1411043163203805,4.348688886213611,30.114589346710844,-9.159339953157541e-16,0.0,4.996003610813204e-16,0.0,0.0,4.5640663401402826e-08,-5.872064015588485e-10,2.3622792527655534e-08,2.401827241260701e-08
equilibrium_sigma_6.28,7.0,59.265847062177315,1.6113959297520575,0.19266247963057104,0.273,-0.04834950429101111,2.1722278810339284,0.46793238683106914,-0.09526607460762662,-0.10266450863216087,-0.019196952386547395,-0.19266247963057104,-9.060092084101194,-9.252754563731765,-2.051201880747897,0.17001275695416923,-3.4946093148246664,-2.4479250201848237,0.19493238683106912,-0.3213495042910111,1.3383959297520573,0.07244646603374799,0.030567201005251177,0.0541753662266087,0.0151753662266087,0.035297679801839656,0.04727412107691231,0.008274121076912312,0.012402897796442991,0.3187132309897233,0.09590816456012394,0.1051753662266087,0.055175366226608694,0.09786151805262171,0.9021384819473783,0.00010656623335095265,0.15925386650137666,0.13390737086207224,0.20738791129006676,6.002874959638832e-05,0.019014723066533224,0.384190093563126,0.5967351546207444,1.0,0.6699286006236548,0.7426006251030668,1.1894196834883621,1.1370626748749946e-05,6.665586680470873,2.1244106673749363,4.235102090025087,31.77107418597725,-3.1363800445660672e-15,4.440892098500626e-16,1.6653345369377348e-16,0.0,0.0,3.7901242325166784e-08,-5.342985186229665e-10,1.974029223417162e-08,2.010618411346643e-08
equilibrium_sigma_6.28,8.0,58.265847062177315,1.6815965837847668,0.22362953638592833,0.312,0.004565999634147173,2.2060047912185725,0.5144765499555379,-0.060373615960351026,-0.0910077109595811,-0.05015854772154427,-0.22362953638592833,-8.757588102633383,-8.981217639019311,-1.9748276404237572,0.2048732303344168,-3.3949214791553595,-2.3666934353653657,0.20247654995553793,-0.30743400036585283,1.3695965837847668,0.06806885238792527,0.03136345353301047,0.0517164850525803,0.0127164850525803,0.032319165607467774,0.04585088672293125,0.00685088672293125,0.010948823098294591,0.31126207591691,0.1007622063838667,0.10271648505258031,0.05271648505258031,0.1015882255891824,0.8984117744108175,0.00013345507765563134,0.15925845815689138,0.1339143595922906,0.20931057057339372,7.517482259584189e-05,0.020052568491682563,0.37932296133449683,0.6005492953512247,1.0,0.6699105850979706,0.7456609587928664,1.1894261794269771,1.4240079433431105e-05,6.788009708727104,2.1128499932825386,4.137508680601698,33.364057171572796,-5.35682609381638e-15,0.0,3.3861802251067274e-15,0.0,0.0,3.1277245043925817e-08,-4.780945639382139e-10,1.638450918689527e-08,1.6719795631336964e-08
equilibrium_sigma_6.28,9.0,57.265847062177315,1.7477405121214948,0.25538278715780127,0.351,0.05519409332722729,2.236980981589015,0.5597007240214545,-0.02545320146065495,-0.08069766686127083,-0.08190505976707207,-0.25538278715780127,-8.4585919824119,-8.7139747695697,-1.900120226261702,0.2397541779725894,-3.29959397679668,-2.287652391508961,0.20870072402145456,-0.2958059066727727,1.3967405121214949,0.06431287782867998,0.03213989671794117,0.04959000173158031,0.010590001731580312,0.029685481069153488,0.044627672646790906,0.005627672646790906,0.00970266915728546,0.3048181870653949,0.1054395639163288,0.10059000173158031,0.050590001731580306,0.10528121969096522,0.8947187803090347,0.00016663242828509733,0.15926412366498294,0.13392298243581507,0.21102199333085184,9.386288661547002e-05,0.021082864007206634,0.37501987308964474,0.6038034000165332,1.0,0.6698883562730489,0.748713865200941,1.1894341946715143,1.7780840335545177e-05,6.907881766729757,2.1056479965966615,4.053066481453576,34.90025603428051,-9.2148511043888e-15,-4.440892098500626e-16,5.2735593669694936e-15,0.0,0.0,2.57134797621017e-08,-4.2192588312062185e-10,1.3540457283189866e-08,1.3846497844138828e-08
