scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,singularity_time_estimate,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
equilibrium_sigma_6.2,0.0,74.43705302056209,0.9200248718261719,-1.2089332022178617e-24,0.0,-0.44389265152806384,1.3611562728560018,0.10382930338764756,-0.29817746912684956,-0.26452296423495686,0.17589443472207833,1.2089332022178617e-24,-11.357756944807448,-11.357756944807448,-3.453557430026326,-0.032144032330512586,-5.220681775308689,-3.9132448141005467,0.10382930338764756,-0.44389265152806384,0.9200248718261719,0.13429511330173566,0.016911020874451038,0.08589644453228953,0.055896444532289535,0.08490128700265555,0.06269111846826658,0.03269111846826658,0.03526861671765413,0.442110437976635,0.038250670922510006,0.14589644453228956,0.09589644453228956,0.031632904135432634,0.9683670958645674,1.8733180523474843e-05,0.16129348304948832,0.13528054604140036,0.18203785753486895,1.052679919412665e-05,0.004870731836724324,0.4168531151292913,0.5782656262347903,1.0,0.6699874487690493,0.6918734141527992,1.1923121852396514,2.0244317566014942e-06,3.5160105116090223,1.5544649472179175,5.853995065154244,17.857232968827063,1.2490009014943678e-15,-2.220446049250313e-16,-1.1657341758564144e-15,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_6.2,1.0,73.43705302056209,1.0454108519235057,0.017319435300480118,0.03,-0.36281537099178174,1.440972564212792,0.16358700812337262,-0.27074413882296167,-0.2321975287521406,0.15857610926186538,-0.017319435300480118,-11.022538875172856,-11.039858310473337,-3.3478261380178553,-0.0047172805426954,-5.050299612334587,-3.79558795779952,0.13358700812337262,-0.39281537099178176,1.0154108519235057,0.11719222741437786,0.017722753369250166,0.0766289436232786,0.0466289436232786,0.07510542038056173,0.05705885946144518,0.02705885946144518,0.029619075534448314,0.414027101888723,0.04280578080130963,0.1366289436232786,0.0866289436232786,0.03412154970898056,0.9658784502910195,2.4250527034457996e-05,0.16129441387923837,0.13528195725910114,0.1869006752250181,1.3627165168415559e-05,0.005440487433086516,0.40381952449893893,0.5907263609028062,1.0,0.6699837521468869,0.6936522415890122,1.1923135085164598,2.620687944671297e-06,3.649919057751072,1.511165409609095,5.487503818837318,20.068483809112628,-8.222589276130066e-16,0.0,-1.6930901125533637e-15,0.0,0.0,4.049543259054822e-08,-1.8175945817877626e-10,2.048946165511545e-08,2.0607976880526735e-08
equilibrium_sigma_6.2,2.0,72.43705302056209,1.155617899988599,0.03543627638262983,0.06,-0.2900052354875496,1.5120026103797055,0.21834316076282106,-0.2432996212439055,-0.2048846510299671,0.14046056797540274,-0.03543627638262983,-10.713445864243306,-10.748882140625936,-3.2478680745861,0.02271953253331687,-4.895715793458492,-3.685306289154261,0.15834316076282107,-0.3500052354875496,1.095617899988599,0.10373315007334878,0.018506743360292458,0.0692589704999036,0.039258970499903595,0.06722501879466582,0.052620962148614,0.022620962148614004,0.02517600127469044,0.3916938499997078,0.04724798043243789,0.1292589704999036,0.07925897049990359,0.03659410655652808,0.9634058934434719,3.071219071695802e-05,0.16129550402443385,0.1352836099995195,0.19108691986002987,1.7258163131833095e-05,0.006011632394694139,0.39248293041482135,0.6014881790273525,0.9999999999999999,0.6699794228322196,0.6954279887551164,1.192315058281423,3.319004648528778e-06,3.7776258337740964,1.479672806689332,5.1957849943012375,22.155713675118534,-1.2490009027033011e-15,-2.220446049250313e-16,-5.329070518200751e-15,0.0,0.0,4.855162201444774e-08,-2.538987978195628e-10,2.4801604034396796e-08,2.496749038072288e-08
equilibrium_sigma_6.2,3.0,71.43705302056209,1.253755345100518,0.054325283052454716,0.09,-0.2238357151935468,1.5758892461928136,0.2691165471458134,-0.21585480110053368,-0.18155463487034668,0.12157307788012162,-0.054325283052454716,-10.42426149482353,-10.478586777875984,-3.1526236363040425,0.050155363172689274,-4.753811322857205,-3.5810611921972386,0.1791165471458134,-0.3138357151935468,1.1637553451005178,0.09291932650866437,0.019267780811525408,0.06327946564325362,0.033279465643253625,0.060749897318805986,0.04904941758032688,0.019049417580326883,0.021609130625849238,0.37357413831288977,0.051576859411471186,0.12327946564325364,0.07327946564325363,0.03906127795589216,0.9609387220441078,3.8251514737627735e-05,0.16129677598135733,0.1352855383619693,0.19471911595650793,2.1494718051810175e-05,0.006585217794468437,0.3825728599792988,0.6108204275081811,1.0000000000000002,0.6699743714851257,0.6972082153791835,1.1923168665174597,4.133796822400406e-06,3.900473601712932,1.457116064772082,4.958918569158522,24.133339487988145,-8.257283745649602e-16,-6.661338147750939e-16,-1.1379786002407855e-14,0.0,0.0,4.510942813729102e-08,-2.7028612681334607e-10,2.3249664943270076e-08,2.3426765700940155e-08
equilibrium_sigma_6.2,4.0,70.43705302056209,1.3421139118389012,0.07396543018193899,0.12,-0.16309781555226302,1.6338550180787463,0.3166570934251394,-0.18841865295775817,-0.16144854794964228,0.10193469715868808,-0.07396543018193899,-10.150420117761255,-10.224385547943195,-3.0612943740359353,0.07758104085371173,-4.622269886747712,-3.481838202890223,0.19665709342513943,-0.283097815552263,1.222113911838901,0.08408420107050792,0.020009568949688927,0.05834875734179328,0.028348757341793283,0.05533596232734972,0.04612534161785309,0.01612534161785309,0.018697975092130115,0.3586325980054342,0.05579406072112199,0.11834875734179329,0.06834875734179328,0.041531862550280865,0.9584681374497191,4.703281786695872e-05,0.1612982574721756,0.1352877843659245,0.19789118571964054,2.64291592216781e-05,0.007162279518497445,0.3738762226753191,0.6189350686469617,1.0,0.669968488012029,0.6989992278665345,1.192318972637432,5.082828749184238e-06,4.019523466109137,1.4415321433945274,4.763465800798779,26.013807815594365,-4.996003610813204e-16,0.0,-2.2287727219350018e-14,0.0,0.0,1.830542706166005e-07,-1.2324137127484036e-09,9.515866608578172e-08,9.596997092853332e-08
equilibrium_sigma_6.2,5.0,69.43705302056209,1.4224279448551458,0.09433898544177231,0.15,-0.10686892987740168,1.686833927886733,0.3615320508824269,-0.16099876256682272,-0.14399151465964413,0.0815631984831171,-0.09433898544177231,-9.888475519770395,-9.982814505212168,-2.973263826777787,0.10498874065804029,-4.499325272909607,-3.386849926733709,0.2115320508824269,-0.2568689298774017,1.2724279448551459,0.07676595559253645,0.020735030954269484,0.054228035345648455,0.024228035345648456,0.05074248548365541,0.04369713583751711,0.01369713583751711,0.016289747428316348,0.34614556165348015,0.05990263418436356,0.11422803534564846,0.06422803534564846,0.04401328200886366,0.9559867179911363,5.725664768098148e-05,0.16129998233120554,0.13529039929355707,0.20067676542155613,3.217417145253568e-05,0.007743842064401907,0.36622152538081504,0.6260024583833306,1.0,0.6699616380460537,0.7008064290410627,1.1923214247443883,6.187782493721904e-06,4.135634911706712,1.4315316693064608,4.600023656189972,27.807945452735126,5.689893001203927e-16,-2.220446049250313e-16,-4.2271741662602835e-14,0.0,0.0,1.5885311997754226e-07,-1.189110573895924e-09,8.323099378454435e-08,8.401848650835264e-08
equilibrium_sigma_6.2,6.0,68.43705302056209,1.4960404857895866,0.1154308365470619,0.18,-0.05442959369210047,1.7355551124287916,0.40418024467000907,-0.13360166513515603,-0.12873812782959615,0.0604737430927873,-0.1154308365470619,-9.635767001512004,-9.751197838059067,-2.888046501011796,0.13237163715008538,-4.383601173483585,-3.2954731657839833,0.22418024467000908,-0.23442959369210048,1.3160404857895867,0.07063457727220203,0.021446511134849664,0.050745238341405034,0.020745238341405035,0.04679586001095977,0.04165651459858699,0.011656514598586992,0.014275247702810745,0.335591631337591,0.06390657314477362,0.11074523834140504,0.060745238341405036,0.046511927169419535,0.9534880728305805,6.916636029148772e-05,0.16130199161497819,0.13529344537111448,0.20313466848234588,3.886649137788675e-05,0.008330919721502595,0.359468371697412,0.6321618420897074,0.9999999999999998,0.6699536585386046,0.702634545338088,1.192324281210084,7.47497001741002e-06,4.2495185930875286,1.4261028770536683,4.4618107101861835,29.525226351538645,1.942890293094024e-16,-6.661338147750939e-16,-7.538414337204813e-14,0.0,0.0,1.3516579397410133e-07,-1.1092499176135195e-09,7.134839016820216e-08,7.208918302581413e-08
equilibrium_sigma_6.2,7.0,67.43705302056209,1.5640113746553774,0.13722798516025145,0.21,-0.005208546304597635,1.7805981069510923,0.44494759649345217,-0.10623307036242156,-0.11533669943154745,0.03867938853901798,-0.13722798516025145,-9.390201114791507,-9.527429099951759,-2.805253726815378,0.15972366956931233,-4.27400554249118,-3.2072066532905605,0.23494759649345218,-0.21520854630459763,1.3540113746553775,0.06544801151236117,0.02214591177982314,0.04777318461712823,0.017773184617128228,0.04336764183586104,0.03992409538938757,0.009924095389387572,0.01257436456250649,0.32658540793069163,0.06781047542859898,0.10777318461712825,0.05777318461712824,0.04903339282195669,0.9509666071780433,8.305630919568692e-05,0.1613043349837772,0.1352969978612235,0.2053126029034748,4.667150753802877e-05,0.008924516388164355,0.3535002137537685,0.6375285983505291,1.0,0.6699443522728388,0.7044877782416281,1.192327612639628,8.976219623081457e-06,4.361772430967773,1.4244912286684546,4.343809880504369,31.173979905968114,-1.8596235662471372e-15,0.0,-1.2967404927621828e-13,0.0,0.0,1.1384309771267365e-07,-1.0099148808895286e-09,6.0516666122723e-08,6.119910999496936e-08
equilibrium_sigma_6.2,8.0,66.43705302056209,1.6271904633901217,0.15971915556840183,0.24,0.041254751929641946,1.8224305776739962,0.4841111831311874,-0.07889801460828777,-0.10350504793847112,0.016191482050642136,-0.15971915556840183,-9.150104147331133,-9.309823302899535,-2.7245700602577907,0.1870393775447012,-4.1696585729476165,-3.1216417189621675,0.2441111831311874,-0.19874524807035804,1.3871904633901218,0.06102471628538453,0.022834789322163946,0.04521578895879338,0.015215788958793379,0.04036070325843343,0.03844038155453866,0.008440381554538662,0.011126998997329496,0.3188357241175557,0.07161929355740793,0.10521578895879338,0.05521578895879338,0.05158264190608213,0.9484173580939179,9.928199904808014e-05,0.1613070724146781,0.13530114765684437,0.2072497789628084,5.5788963993565794e-05,0.009525624878504049,0.348219185891633,0.6421994002658694,1.0,0.6699334810606378,0.7063699070281008,1.1923315043076517,1.07299753686479e-05,4.472907077344621,1.426122566915712,4.242227617180317,32.76155741565546,-4.801714581503802e-15,2.220446049250313e-16,-2.182976022169214e-13,0.0,0.0,9.53796309988153e-08,-9.014493734804674e-10,5.103982531062812e-08,5.1659155536620815e-08
equilibrium_sigma_6.2,9.0,65.43705302056209,1.686268622699392,0.18289448532856029,0.27,0.0853364159521748,1.8614348138563,0.521896000025729,-0.05160096338070199,-0.09301362982696748,-0.006980027584507553,-0.18289448532856029,-8.914119589230479,-9.09701407455904,-2.6457365294468627,0.21431378361609116,-4.069842205913953,-3.0384413787706617,0.251896000025729,-0.18466358404782524,1.416268622699392,0.057225886173591464,0.023514423719651734,0.04299907749052558,0.012999077490525583,0.03770020180399497,0.037159923928498095,0.0071599239284980964,0.009887185144358268,0.31211841663795636,0.07533814881204985,0.1029990774905256,0.0529990774905256,0.054164122866552984,0.945835877133447,0.00011827264471916706,0.16131027632038325,0.13530600448910451,0.20897878526658964,6.646001465131183e-05,0.010135225943477103,0.34354232386731853,0.6462559901745529,0.9999999999999999,0.669920757328038,0.7082843583374874,1.19233605917175,1.278265731053009e-05,4.583364333797033,1.4305524187396121,4.154141034902833,34.294467317693204,-1.8318679906315083e-15,-2.220446049250313e-16,-3.54605234065275e-13,0.0,0.0,7.970211849533948e-08,-7.902555415606471e-10,4.2919107393069034e-08,4.347490785427954e-08
