scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_wage,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,shadow_capability_to_capital,singularity_time_estimate,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
equilibrium_sigma_1.35,79.0,254.22103115012817,2.3922786738962234,0.4629615494563549,0.9480000000000001,0.8191459997835715,0.2944697095082005,1.1040329803328024,-0.34093506615892266,-2.3950924402024674,-2.8580539896588224,-4.704468762778285,0.9444849859992474,-6.624417311908577,-5.19112057212508,0.15603298033280233,-0.12885400021642857,1.4442786738962234,0.012992512361343439,0.008092072661725732,0.01299885835576451,0.00099885835576451,0.008835144140821018,0.013100526782272581,0.001100526782272581,0.0008329384393324091,0.27575411622958945,0.029345247035182508,0.09099885835576452,0.040998858355764514,0.003508843570872994,0.09516755303247071,0.7016515495136999,0.20016686814036772,0.17093524226820692,0.019023371629434543,0.00044012565501549646,0.22843725135510456,0.7520992513604453,1.0,0.6062377394682446,0.6083724231338542,0.19498212038965448,107.63010422780333,-1.480071620818535e-11,0.0,2.220446049250313e-16,0.0,0.0,2.094818589426506e-11,-3.823989735973754e-12,1.1753436765515879e-11,1.0748775133850863e-11
equilibrium_sigma_1.35,80.0,253.22103115012817,2.4052756688609076,0.4710866126355714,0.96,0.832149814941637,0.30329500565244916,1.1171393713741056,-0.34009773408873356,-2.3705116952985947,-2.841598307934166,-4.680368876931802,0.9564421201684078,-6.598642761921718,-5.166734327778893,0.1571393713741056,-0.127850185058363,1.4452756688609076,0.013001530339976877,0.008158129677864856,0.01300881381837981,0.0010088138183798091,0.008815467992039479,0.013112292577277529,0.0011122925772775287,0.0008417566682572541,0.27578428429812063,0.029581561177887798,0.09100881381837982,0.04100881381837981,0.003551558076714599,0.09544974870009032,0.7015356402561481,0.20018927887435795,0.17105393864066679,0.019087193249716854,0.00044573670255100464,0.2284449619756894,0.7520221080720427,1.0,0.6060486683709395,0.608208757094527,0.19575448146142763,108.62697237803677,-1.4803602788049375e-11,1.1102230246251565e-16,-3.3306690738754696e-16,0.0,0.0,8.22181558945978e-12,-1.6940684965938146e-12,4.542900777781966e-12,4.1152081742268365e-12
equilibrium_sigma_1.35,81.0,252.22103115012817,2.4182818376920734,0.47927796125080513,0.972,0.8451637097852117,0.3121006839513864,1.1302576394701531,-0.33925149151833367,-2.3458244012005647,-2.8251023624513696,-4.6562428188629195,0.9683986362196487,-6.572824218712034,-5.14231866189895,0.15825763947015314,-0.12683629021478826,1.4462818376920734,0.013010857723614766,0.00822464400946625,0.013019016411347513,0.0010190164113475127,0.00879590725521879,0.013124280338061567,0.0011242803380615667,0.0008507588256101428,0.2758152012465076,0.029819400715755118,0.09101901641134752,0.04101901641134752,0.0035948866476486875,0.09573509785690411,0.7014184357321086,0.20021192996816742,0.171173964577503,0.019151772633497804,0.0004514337819629787,0.22845317240980972,0.7519436211747295,1.0,0.6058574844358742,0.6080433312887159,0.19653727077763394,109.62376349533746,-1.4805934256401088e-11,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,-1.651933798085814e-11,3.6362145933166445e-12,-9.057555053204602e-12,-8.169692353177105e-12
equilibrium_sigma_1.35,82.0,251.22103115012817,2.431297482953746,0.48753605404155653,0.984,0.8581879276670173,0.3208868563953794,1.143388005031977,-0.338396156259693,-2.3210296331756157,-2.8085656872171723,-4.632090180324879,0.9803545227723559,-6.546960909656711,-5.117873097292536,0.15938800503197692,-0.12581207233298264,1.4472974829537462,0.013020481085825389,0.008291618503918442,0.013029458739191695,0.0010294587391916944,0.008776455242252713,0.013136487054810075,0.0011364870548100751,0.0008599415257659615,0.27584684466421727,0.030058775963204002,0.0910294587391917,0.0410294587391917,0.0036388405426128413,0.09602364230317029,0.7012999187725126,0.20023482440174073,0.17129534806415,0.019217120736614385,0.00045721861361036446,0.22846185230988933,0.7518638083398859,1.0,0.6056641596568758,0.6078761239415608,0.1973306417742438,110.62047995694567,-1.4807488568635563e-11,-3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,-1.1088005513748556e-11,2.771694332381891e-12,-5.958709220488245e-12,-5.30765882633677e-12
equilibrium_sigma_1.35,83.0,250.22103115012817,2.4443228945162687,0.49586135259503195,0.996,0.8712227050035567,0.3296536287327557,1.1565306857377697,-0.3375315492453055,-2.2961264664069776,-2.7919878190020095,-4.6079105553067485,0.9923097682086546,-6.521052070609807,-5.0933971598188785,0.16053068573776974,-0.1247772949964433,1.4483228945162687,0.013030388444374985,0.008359056009160894,0.013040134311775788,0.0010401343117757873,0.008757106144254376,0.01314891025949727,0.0011489102594972704,0.0008693019015737491,0.27587919488416907,0.03029969698393,0.0910401343117758,0.04104013431177579,0.003683431253766934,0.09631542431311056,0.7011800720136149,0.20025796518282132,0.1714181167246156,0.01928324866562412,0.00046309295543657953,0.2284709743003237,0.7517826840786155,0.9999999999999999,0.6054686657102158,0.6077071130836849,0.19813475218274812,111.61712385456862,-1.4805490167191238e-11,1.1102230246251565e-16,0.0,-1.1102230246251565e-16,0.0,3.5109328638815995e-12,-1.000985752619421e-12,1.8411834556975037e-12,1.6147777559538667e-12
equilibrium_sigma_1.35,84.0,249.22103115012817,2.457358350938768,0.5042543213472072,1.008,0.8842682721424444,0.338401101311797,1.1696858970595558,-0.3366574940231366,-2.271113975278465,-2.775368296625672,-4.583703539435411,1.0042643606657848,-6.495096944294131,-5.068890377616535,0.16168589705955583,-0.1237317278575556,1.449358350938768,0.013040569134584554,0.008426959376008738,0.013051037466731426,0.0010510374667314255,0.008737854955803506,0.013161548001461298,0.0011615480014612982,0.0008788375832624595,0.275912234747671,0.030542173614430013,0.09105103746673143,0.04105103746673143,0.003728670513964486,0.09661048665886675,0.7010588778871544,0.2002813553485955,0.17154229789359332,0.019350167684365205,0.0004690586043502371,0.22848051371203895,0.7517002599992455,0.9999999999999999,0.6052709739385592,0.6075362765390542,0.19894976401150619,112.6136970189778,-1.480515710028385e-11,5.551115123125783e-16,6.661338147750939e-16,0.0,0.0,1.169654650912122e-11,-3.821803984394023e-12,5.951872675269421e-12,5.119371940254247e-12
equilibrium_sigma_1.35,85.0,248.22103115012817,2.47040412072752,0.5127154275867981,1.02,0.8973248541539457,0.3471293698487958,1.1828538527466632,-0.33577381629382097,-2.2459912327141227,-2.7587066603009207,-4.559468729430479,1.0162182880283759,-6.46909477883057,-5.044352280397482,0.1628538527466632,-0.12267514584605432,1.4504041207275198,0.013051013694587568,0.008495331460341813,0.013062163299236589,0.0010621632992365883,0.008718697406268992,0.013174398778570406,0.0011743987785704062,0.0008885466290520228,0.27594594939162603,0.030786215485573698,0.0910621632992366,0.04106216329923659,0.0037745703043185457,0.09690887263359137,0.7009363186108692,0.20030499796725798,0.17166791868280326,0.0194178892203658,0.00047511739762258075,0.22849044834176843,0.7516165450402432,1.0,0.6050710553354937,0.6073635919134546,0.19977584353767114,113.61020104228615,-1.48011602973952e-11,-5.551115123125783e-17,-7.216449660063518e-16,0.0,0.0,4.769464337361917e-12,-1.7960771758751548e-12,2.3371894697366002e-12,1.9601906903199406e-12
equilibrium_sigma_1.35,86.0,247.22103115012817,2.4834604634847683,0.5212451414615108,1.032,0.9103926715555433,0.3558385261305823,1.19603476527115,-0.33488034348509066,-2.2207573095666806,-2.7420024510281915,-4.535205722606895,1.028171537920605,-6.4430448263895235,-5.019782398800948,0.16403476527115002,-0.12160732844445676,1.4514604634847683,0.013061713761121141,0.00856417512517519,0.013073507598286675,0.001073507598286675,0.008699629897364444,0.01318746152834116,0.0011874615283411598,0.000898427516826672,0.27598032605541417,0.031031832042460832,0.09107350759828668,0.04107350759828668,0.0038211428618765775,0.09721062607380226,0.700812376179316,0.20032889613950802,0.1717950060422676,0.019486424871133442,0.0004812712143052157,0.22850075823324797,0.7515315456813133,0.9999999999999999,0.6048688805305524,0.6071890365835032,0.20061316130859824,114.60663729817367,-1.47976075837164e-11,-2.220446049250313e-16,-3.3306690738754696e-16,0.0,0.0,-8.919210855995452e-12,3.642247961566092e-12,-4.2791568899414045e-12,-3.5415177734865466e-12
equilibrium_sigma_1.35,87.0,246.22103115012817,2.49652763095648,0.5298439359873379,1.044,0.9234719409750702,0.3645286586569709,1.2092288462382965,-0.33397690436042415,-2.195411274049625,-2.725255210036963,-4.510914116419894,1.0401240976982238,-6.41694634195319,-4.995180263800762,0.16522884623829648,-0.1205280590249298,1.4525276309564799,0.013072661974998775,0.008633493242622227,0.013085066788970624,0.001085066788970624,0.008680649446490815,0.013200735584639745,0.0012007355846397443,0.0009084791013913573,0.2760153539059716,0.03127903256267166,0.09108506678897063,0.04108506678897063,0.0038684006874208244,0.09751579138110866,0.7006870323549446,0.20035305299998582,0.17192358681692432,0.019555786410348212,0.00048752197667110004,0.228511425478473,0.7514452661345077,1.0,0.6046644197746571,0.6070125876861353,0.2014618921525188,115.60300696021582,-1.4791279312476036e-11,-2.220446049250313e-16,-3.3306690738754696e-16,0.0,0.0,-5.997417840131192e-12,2.855306269200497e-12,-2.723611267074766e-12,-2.1670130967432755e-12
equilibrium_sigma_1.35,88.0,245.22103115012817,2.5096058679950084,0.5385122870579863,1.056,0.9365628757612918,0.37319985323119165,1.2224363067676365,-0.33306332865652577,-2.169952191209341,-2.7084644782673273,-4.486593508051171,1.052075954440452,-6.39079858217667,-4.9705454061631285,0.16643630676763643,-0.11943712423870823,1.4536058679950083,0.013083851894886839,0.00870328869576205,0.013096837879796243,0.0010968378797962426,0.008661753634867861,0.013214220633273044,0.0012142206332730436,0.0009187005717281593,0.27605102387817043,0.031527826173189895,0.09109683787979625,0.04109683787979625,0.003916356553395921,0.09782441354338087,0.7005602686594039,0.2003774717186534,0.17205368779934443,0.01962598579397766,0.0004938716516812904,0.2285224340364252,0.7513577085179158,1.0,0.6044576429259347,0.6068342221085145,0.2023222151965282,116.5993110186151,-1.4784284907420897e-11,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.709668864813274e-12,-9.574459280958791e-13,7.216189451542121e-13,5.421114945836081e-13
equilibrium_sigma_1.35,89.0,244.22103115012817,2.522695413438649,0.5472506734560463,1.068,0.9496656865437269,0.38185219350029614,1.2356573578453758,-0.3321394467488459,-2.1443791224340347,-2.691629795890081,-4.462243494032103,1.0640270949417214,-6.364600804342242,-4.945877355950541,0.16765735784537572,-0.11833431345627321,1.4546954134386487,0.013095277919111858,0.00877356438041434,0.01310881841496269,0.0011088184149626902,0.008642940560403007,0.013227916716429533,0.0012279167164295328,0.000929091456547404,0.27608732853018997,0.031778221865966426,0.0911088184149627,0.041108818414962695,0.003965023511977392,0.09813653815543094,0.7004320663650471,0.20040215550212626,0.17218533577864698,0.019697035166328824,0.0005003222524792943,0.22853376956853866,0.7512688730126532,1.0,0.6042485194358612,0.6066539164783309,0.2031943138924045,117.59555029536837,-1.4774181877896808e-11,5.551115123125783e-17,1.6653345369377348e-16,0.0,0.0,5.83540681053929e-12,-3.885487417920608e-12,2.2247394898533557e-12,1.5243917239615712e-12
equilibrium_sigma_1.35,90.0,243.22103115012817,2.5357965009147225,0.5560595768665677,1.08,0.962780581746037,0.3904857614497893,1.2488922106506424,-0.3312050893427885,-2.1186911249951668,-2.6747507018617345,-4.437863669899918,1.0759775057032557,-6.338352265397942,-4.921175642066881,0.1688922106506423,-0.11721941825396309,1.4557965009147225,0.01310693521483508,0.008844323206831137,0.013121006431199171,0.001121006431199171,0.008624208794945881,0.013241824171617012,0.0012418241716170113,0.0009396515621151735,0.27612426191272477,0.03203022851221449,0.09112100643119918,0.041121006431199175,0.004014414903295767,0.09845221143929547,0.7003024064866004,0.20042710759496224,0.17231855758594225,0.019768946866059477,0.0005068758399158933,0.2285454192894554,0.7511787580045691,0.9999999999999999,0.6040370183356719,0.6064716471544351,0.20407837605010928,118.59172545799068,-1.4764411915280107e-11,-1.1102230246251565e-16,-2.220446049250313e-16,0.0,0.0,2.4030534506724877e-12,-1.9286187230571628e-12,7.883849822976075e-13,4.5472826892822837e-13
equilibrium_sigma_1.35,91.0,242.22103115012817,2.548909359575115,0.5649394818924377,1.092,0.9759077680583396,0.399100637857535,1.2621410768587304,-0.33026008718751965,-2.092887251617959,-2.657826733510397,-4.41345362988403,1.0879271729244788,-6.312052221071516,-4.896439791839917,0.17014107685873037,-0.11609223194166052,1.456909359575115,0.013118819653770514,0.008915568101315155,0.01313340041864624,0.0011334004186462389,0.008605557345410565,0.013255943647205726,0.0012559436472057255,0.0009503809877964287,0.27616181945044316,0.032283854875583336,0.09113340041864625,0.04113340041864624,0.00406454436382722,0.0987714802641952,0.7001712697729657,0.20045233128091308,0.1724533801367315,0.01984173343216573,0.0005135345241072166,0.22855737183139865,0.7510873602123285,1.0000000000000002,0.6038231082229891,0.6062873902177583,0.2049745938782599,119.58783703196039,-1.4752532528916618e-11,-4.440892098500626e-16,-3.3306690738754696e-16,-1.1102230246251565e-16,0.0,-4.1055596422534535e-12,3.704337184218254e-12,-1.205034336204669e-12,-5.911642703138043e-13
equilibrium_sigma_1.35,92.0,241.22103115012817,2.5620342147699025,0.5738908760724085,1.104,0.9890474508722513,0.40769690271071074,1.2754041689234425,-0.32930427081035185,-2.066966550076913,-2.6408574261493216,-4.389012966618406,1.0998760824942289,-6.285699925051557,-4.871669330636372,0.17140416892344246,-0.11495254912774877,1.4580342147699024,0.013130927753862237,0.008987302007774617,0.013145999285459613,0.0011459992854596125,0.008586985618476956,0.013270276061350117,0.0012702760613501167,0.0009612800860869797,0.2761999978347261,0.03253910962429653,0.09114599928545962,0.04114599928545962,0.0041154258349677285,0.09909439216626012,0.7000386366991175,0.20047782988414686,0.17258983047054482,0.01991540760996819,0.0005203004660292853,0.22856961712084745,0.7509946748031552,1.0000000000000002,0.6036067572486057,0.6061011214624753,0.2058831640315522,120.58388541198725,-1.473809962959649e-11,-3.885780586188048e-16,-6.106226635438361e-16,0.0,0.0,-2.6536880332050927e-12,2.983511007692563e-12,-5.503601047118778e-13,-7.778153121584808e-14
equilibrium_sigma_1.35,93.0,240.22103115012817,2.5751712886678937,0.582914249898869,1.116,1.002199834683089,0.41627463558958466,1.2886817003414524,-0.32833747026879234,-2.04092806281637,-2.623842312715239,-4.364541270881958,1.1118242199817867,-6.259294628231991,-4.8468637815105815,0.17268170034145225,-0.11380016531691117,1.4591712886678936,0.013143256626238053,0.009059527889213785,0.01315880232559944,0.0011588023255994402,0.008568493388281494,0.0132848225720128,0.0012848225720127997,0.000972349435968134,0.2762387949260589,0.03279600134238479,0.09115880232559945,0.041158802325599445,0.004167073571784124,0.09942099536801757,0.6999044874580993,0.20050360677043816,0.17272793578822954,0.019989982357096397,0.0005271758791497905,0.228582146266384,0.7509006954973698,0.9999999999999999,0.6033879331034281,0.6059128163874014,0.20680428766367814,121.57987087227254,-1.4722778551856663e-11,1.1102230246251565e-16,-3.3306690738754696e-16,0.0,0.0,6.40102554294586e-13,-9.244445486888964e-13,5.2811921502637915e-14,-8.679862384397552e-14
equilibrium_sigma_1.35,94.0,239.22103115012817,2.588320800826056,0.59201009683693,1.1280000000000001,1.0153651234610088,0.42483391602008,1.3019738858995447,-0.3273595149194647,-2.0147708265927973,-2.606780923429727,-4.340038131362956,1.1237715706277018,-6.232835578014331,-4.822022664882466,0.17397388589954454,-0.11263487653899129,1.460320800826056,0.01315580392717032,0.009132248729165713,0.013171809189705473,0.001171809189705473,0.00855008076704257,0.013299584593617908,0.0012995845936179078,0.000983589852898703,0.27627820966577415,0.03305453854002237,0.09117180918970548,0.04117180918970548,0.0042195021519594615,0.09975133879771653,0.6997688019530861,0.20052966534833472,0.172867723486992,0.020065470849489855,0.0005341630310999395,0.22859495145698483,0.7508054146624253,1.0,0.6031666030055299,0.6057224501875865,0.20773817048621313,122.57579357579343,-1.470623622878975e-11,-6.661338147750939e-16,0.0,0.0,0.0,2.0611724133035025e-12,-3.999850797797855e-12,-2.3144160199439767e-13,-8.05621194754913e-13
equilibrium_sigma_1.35,95.0,238.22103115012817,2.6014829687121397,0.601178913345624,1.1400000000000001,1.028543520994065,0.4333748237980838,1.3152809419063722,-0.3263702332023365,-1.9884938721354668,-2.589672785481091,-4.315503134444057,1.1357181193343975,-6.2063220176611775,-4.797145498240917,0.1752809419063721,-0.11145647900593514,1.4614829687121396,0.013168567814592066,0.009205467533075344,0.013185019858815199,0.0011850198588151985,0.008531748178404755,0.01331456375930351,0.0013145637593035102,0.0009950023577287581,0.2763182419964097,0.03331472966303453,0.0911850198588152,0.0411850198588152,0.004272726484949198,0.10008547210856593,0.6996315597894817,0.20055600907030413,0.17300922119341405,0.02014188648743464,0.0005412642453895255,0.22860802586972467,0.7507088233974513,1.0000000000000002,0.6029427336872608,0.6055299977460616,0.2086850228335229,123.57165358268861,-1.4687584481976046e-11,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,7.439517751839375e-13,-2.0892124835691916e-12,-3.3810280963830763e-13,-6.220319398453356e-13
equilibrium_sigma_1.35,96.0,237.22103115012817,2.614658008185932,0.6104211989006139,1.1520000000000001,1.0417352312063484,0.4418974392884181,1.3286030864106446,-0.32536945243837656,-1.9620962238237905,-2.5725174227244043,-4.290935864006837,1.147663850656547,-6.179753185696036,-4.772231795870779,0.17660308641064448,-0.11026476879365177,1.4626580081859317,0.013181546908685116,0.009279187329637955,0.013198434620606138,0.0011984346206061376,0.008513496333180458,0.013329761910929605,0.0013297619109296048,0.001006588163932065,0.2763588927897156,0.03357658310166479,0.09119843462060614,0.04119843462060614,0.0043267618213562375,0.10042344569792537,0.6994927402670372,0.20058264143386356,0.173152456794713,0.02021924290164569,0.0005484819031675997,0.22862136358593904,0.7506109116092476,1.0,0.6027162913823899,0.6053354336257158,0.2096450597332068,124.56745085784603,-1.4668044556742643e-11,5.551115123125783e-17,6.106226635438361e-16,0.0,0.0,-9.996326683081591e-13,3.809286219791375e-12,8.296106857041963e-13,1.3179249358508116e-12
equilibrium_sigma_1.35,97.0,236.22103115012817,2.627846133943026,0.6197374560193293,1.164,1.0549404584539956,0.4504018437012416,1.3419405394072546,-0.3243569986392093,-1.9355768993779763,-2.5553143553973054,-4.266335901252317,1.1596087487912006,-6.153128315343184,-4.747281068599522,0.17794053940725463,-0.10905954154600428,1.463846133943026,0.013194740256117679,0.009353411172101497,0.01321205404794664,0.0012120540479466403,0.00849532620730161,0.013345181100188341,0.0013451811001883411,0.0010183486764958616,0.2764001637816565,0.033840107198671074,0.09121205404794665,0.041212054047946645,0.004381623762543537,0.1007653107265295,0.6993523223719551,0.20060956598269966,0.17329745846843514,0.020297553959414853,0.0005558184450322948,0.2286349595148527,0.7505116680807001,1.0,0.6024872418132252,0.6051387320612603,0.21061850098219334,125.563185277761,-1.4644174761713202e-11,0.0,-6.661338147750939e-16,-1.1102230246251565e-16,0.0,-3.9882853963835174e-13,3.14977557924756e-12,9.676148771120552e-13,1.346246031319609e-12
equilibrium_sigma_1.35,98.0,235.22103115012817,2.641047559925466,0.6291281902855885,1.176,1.0681594078006424,0.45888811934694607,1.355293523032652,-0.3233326963274201,-1.908934909565253,-2.5380630998508416,-4.241702824541586,1.1715527975676803,-6.1264466340088735,-4.722292823567155,0.179293523032652,-0.10784059219935749,1.465047559925466,0.013208147297687323,0.009428142139524203,0.013225878979478002,0.0012258789794780019,0.008477239021641887,0.013360823559738222,0.0013608235597382216,0.0010302854686061735,0.2764420575135697,0.034105310256784656,0.09122587897947801,0.041225878979478006,0.004437328270471155,0.10111111913769215,0.6992102847689998,0.20063678630777335,0.17344425471078914,0.02037683377081441,0.000563276372889461,0.2286488093244807,0.7504110805318154,1.0,0.6022555501777462,0.6049398669513044,0.21160557122733228,126.55885663675255,-1.462074905589361e-11,-4.440892098500626e-16,-3.3306690738754696e-16,0.0,0.0,4.085273785925381e-15,-8.971851039873968e-13,-3.481815530337329e-13,-4.4865847148578553e-13
equilibrium_sigma_1.35,99.0,234.22103115012817,2.65426249970113,0.6385939103752402,1.188,1.0813922852740734,0.4673563498714509,1.3686622617502995,-0.32229636836673736,-1.882169257918475,-2.520763168293715,-4.217036209252586,1.1834959804372132,-6.099707362798506,-4.697266564015269,0.18066226175029954,-0.10660771472592656,1.46626249970113,0.0132217678391085,0.009503383337995283,0.013239910502135584,0.0012399105021355834,0.008459236223660321,0.01337669170209388,0.001376691702093879,0.001042400277206923,0.27648457727919873,0.034372200545561025,0.09123991050213559,0.04123991050213559,0.004493891677778569,0.10146092367656909,0.699066605793587,0.20066430604841487,0.17359287436371132,0.020457096694974756,0.000570858251863726,0.22866290937908668,0.7503091356740749,1.0,0.6020211811366987,0.6047388118505034,0.21260650005094478,127.55446465256748,-1.459465881481492e-11,-1.1102230246251565e-16,7.771561172376096e-16,0.0,0.0,-4.362378513977916e-13,-4.155176203113342e-12,-1.916718520011962e-12,-2.346923003160306e-12
equilibrium_sigma_1.35,100.0,233.22103115012817,2.6674911668149037,0.6481351280837627,1.2,1.094639298106327,0.4758066204741526,1.3820469825274249,-0.3212478358009513,-1.855278940464135,-2.503414068547898,-4.1923356276500305,1.195438280462293,-6.072909716064379,-4.672201789091709,0.1820469825274249,-0.10536070189367286,1.4674911668149038,0.013235602024606677,0.009579137901827193,0.013254149935442279,0.0012541499354422787,0.008441319470725597,0.013392788120736299,0.0013927881207362984,0.0010546950046652626,0.27652772707709783,0.03464078630768358,0.09125414993544229,0.04125414993544228,0.004551330698130883,0.10181477790954946,0.6989212634438182,0.2006921288934151,0.1737433466408398,0.020538357346455288,0.0005785667122656739,0.22867725668238745,0.7502058192588916,1.0,0.6017840988006018,0.6045355399617408,0.21362152206150845,128.55000897142511,-1.456690323919929e-11,-7.216449660063518e-16,1.6653345369377348e-16,2.220446049250313e-16,0.0,-4.631694333623315e-13,-2.276699662129289e-12,-1.2011815153645244e-12,-1.4169863199464672e-12
