sigma_xl,population_growth,terminal_output_capital_ratio,duration,mesh_nodes,max_rms_residual,target_kappa,target_denominator,target_inference_share,target_capability_growth_to_z,target_investment_share,target_research_share,target_consumption_share,target_shadow_capability_to_capital,target_singularity_rate,target_wage_growth_to_z,target_automation_consistency_threshold,terminal_time,terminal_time_to_terminal,terminal_log_capital,terminal_log_capability,terminal_log_population,terminal_log_consumption,terminal_log_shadow_value,terminal_log_output,terminal_log_service_composite,terminal_log_wage,terminal_log_ai_price,terminal_log_ai_marginal_cost,terminal_log_ai_services,terminal_log_inference_compute,terminal_log_human_research,terminal_log_production_labor,terminal_log_automated_research,terminal_log_effective_research,terminal_log_output_per_capita,terminal_log_consumption_per_capita,terminal_log_capital_per_capita,terminal_capital_growth,terminal_capability_growth,terminal_consumption_growth,terminal_consumption_per_capita_growth,terminal_shadow_growth,terminal_output_growth,terminal_output_per_capita_growth,terminal_wage_growth,terminal_capability_growth_to_output_capital,terminal_gross_capital_return,terminal_net_capital_return,terminal_human_research_share,terminal_production_labor_population_share,terminal_ai_share,terminal_inverse_demand_elasticity,terminal_monopoly_soc_margin,terminal_automated_research_share,terminal_inference_share,terminal_research_resource_share,terminal_investment_share,terminal_consumption_share,terminal_resource_share_sum,terminal_production_labor_share,terminal_aggregate_labor_share,terminal_ai_markup,terminal_ai_profit_share,terminal_shadow_capability_to_output,terminal_shadow_capability_to_capital,terminal_human_to_automated_research_ratio,terminal_singularity_time_estimate,terminal_monopoly_foc_log_error,terminal_research_compute_foc_log_error,terminal_research_human_foc_log_error,terminal_labor_market_error,terminal_euler_residual,terminal_capital_law_residual,terminal_capability_law_residual,terminal_consumption_euler_path_residual,terminal_shadow_costate_residual
4.0,0.012,2.999999999999993,147.5389392038869,312,2.9902839032287762e-05,2.03030303030303,2.38030303030303,0.4488999999999999,0.06238701464035648,0.20333545512412476,0.0848652450668364,0.262899299809039,3.022895622895622,0.12666454487587525,0.03570973901973264,6.289562289562289,147.5389392038869,0.0,6.807313777532068,3.487959320657681,1.7704672704466429,6.5699418556146085,4.425569644419518,7.905926066200175,8.447033611365065,2.093903288487116,-3.0874871801427446,-3.487959320657681,10.592890235151588,7.104930914493907,1.768732871564425,-4.58749419485226,4.718461031711409,3.327065715518642,6.135458795753532,4.799474585167966,5.036846507085425,0.6908268745945623,0.1297123761641861,0.9119999999999975,0.8999999999999975,0.4102047833836559,0.9541090605180713,0.9421090605180713,0.4547923076847482,0.04323745872139547,0.9899999999999977,0.9399999999999976,0.9982671043183482,0.0017328956816518026,0.999954556438383,0.32999636451507064,0.22110149041169724,0.7017876129367071,0.4488820360494029,0.041276372610036055,0.24694229153152136,0.26289929980903964,0.9999999999999999,3.0447186283358847e-05,0.01757012069782325,1.492529214824675,0.2210875167643137,1.0076318742985424,3.02289562289562,0.05235393590045072,150.1705622335199,-8.881784197001252e-16,0.0,-7.400302592941443e-12,-1.1102230246251565e-16,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
