sigma,time,output_effective_labor,output_effective_labor_growth,output_per_person_growth,wage_growth,wage_productivity,net_interest,labor_income_share,ai_revenue_output_share,capability_frontier_ratio,ai_service_price,consumption_effective_labor,capital_effective_labor,consumption_effective_labor_growth,capital_effective_labor_growth,ai_services_effective_labor_growth,inference_output_share,research_output_share,profit_output_share,inference_revenue_share,research_revenue_share,profit_revenue_share
1.0,135.875,2.3489884215878574,1.5087378595212905e-05,0.010015087378595213,0.010015087378595213,1.4164400182174777,0.05001674947395393,0.6029999999999999,0.06700000000000002,0.996337060831734,0.01100685626907752,1.8500049682762538,7.750363646099691,1.6749473953933322e-05,2.0960306103724388e-05,0.00012194742658183134,0.004488999999999999,1.4834421257291754e-06,0.06250951655787429,0.06699999999999996,2.214092724968918e-05,0.9329778590727503
1.0,136.0,2.3489928421130406,1.5022776410212116e-05,0.010015022776410212,0.010015022776410212,1.4164426837941633,0.05001667623287347,0.6029999999999999,0.06700000000000002,0.996350342244664,0.011006709546988942,1.8500088331365525,7.75038390690413,1.6676232873468963e-05,2.0866449889756986e-05,0.0001214454917401863,0.004488999999999999,1.4776442908607993e-06,0.06250952235570917,0.06699999999999996,2.2054392400907448e-05,0.9329779456075992
1.0,136.125,2.348997243726836,1.495848780828056e-05,0.01001495848780828,0.01001495848780828,1.4164453379672817,0.0500166033563192,0.6029999999999999,0.06700000000000002,0.9963635694922435,0.01100656342716214,1.8500126811149569,7.750404077093459,1.6603356319205495e-05,2.0773072391828615e-05,0.00012094587938769018,0.004488999999999999,1.471871859815465e-06,0.06250952812814022,0.06699999999999996,2.196823671366365e-05,0.9329780317632863
1.0,136.25,2.3490016265193523,1.4894511160124316e-05,0.010014894511160125,0.010014894511160125,1.4164479807911692,0.05001653084235562,0.6029999999999999,0.06700000000000002,0.9963767428217669,0.011006417906817556,1.8500165122927434,7.75042415711456,1.653084235562173e-05,2.0680171094201658e-05,0.00012044857759756396,0.004488999999999999,1.4661247084452173e-06,0.06250953387529158,0.06699999999999996,2.188245833500324e-05,0.932978117541665
1.0,136.375,2.3490059905804817,1.4830844830409154e-05,0.01001483084483041,0.01001483084483041,1.4164506123200302,0.05001645868903787,0.6029999999999999,0.06700000000000002,0.9963898624792905,0.011006272983189836,1.8500203267511939,7.750444147414315,1.6458689037870608e-05,2.0587743452272697e-05,0.00011995357449488646,0.004488999999999999,1.4604027132656067e-06,0.06250953959728676,0.06699999999999996,2.1797055421874722e-05,0.9329782029445781
1.0,136.5,2.3490103359999073,1.4767487178662594e-05,0.010014767487178663,0.010014767487178663,1.4164532326079438,0.05001638689441257,0.6029999999999999,0.06700000000000002,0.996402928709639,0.011006128653527665,1.8500241245715874,7.750464048439593,1.6386894412570227e-05,2.049578689525093e-05,0.00011946085825713208,0.004488999999999999,1.4547057514518527e-06,0.06250954529424857,0.06699999999999996,2.1712026141072422e-05,0.932978287973859
1.0,136.625,2.3490146628671007,1.4704436558569609e-05,0.01001470443655857,0.01001470443655857,1.4164558417088615,0.0500163154565169,0.6029999999999999,0.06700000000000002,0.996415941756412,0.011005984915093801,1.8500279058352052,7.750483860637298,1.631545651690179e-05,2.0404298824201403e-05,0.00011897041711313693,0.004488999999999999,1.4490337008350691e-06,0.06250955096629919,0.06699999999999996,2.162736866918013e-05,0.9329783726313309
1.0,136.75,2.3490189712713287,1.4641691318552016e-05,0.010014641691318552,0.010014641691318552,1.416458439676611,0.050016244373379495,0.6029999999999999,0.06700000000000002,0.9964289018619912,0.011005841765164854,1.8500316706233317,7.750503584454336,1.6244373379497787e-05,2.0313276613779727e-05,0.00011848223934331735,0.004488999999999999,1.4433864398984943e-06,0.06250955661356013,0.06699999999999996,2.1543081192514836e-05,0.9329784569188075
1.0,136.875,2.3490232613016464,1.4579249801300112e-05,0.0100145792498013,0.0100145792498013,1.4164610265648925,0.05001617364301979,0.6029999999999999,0.06700000000000002,0.9964418092675464,0.011005699201031331,1.8500354190172492,7.750523220337612,1.6173643019789727e-05,2.022271761095533e-05,0.0001179963132788616,0.004488999999999999,1.4377638477737824e-06,0.06250956223615226,0.06699999999999996,2.1459161907071374e-05,0.932978540838093
1.0,137.0,2.3490275330469035,1.4517110344188996e-05,0.01001451711034419,0.01001451711034419,1.4164636024272825,0.05001610326344859,0.6029999999999999,0.06700000000000002,0.9964546642130421,0.011005557219997514,1.8500391510982435,7.750542768734038,1.6103263448591018e-05,2.0132619136260452e-05,0.00011751262730180269,0.004488999999999999,1.4321658042372692e-06,0.06250956783419578,0.06699999999999996,2.13756090184667e-05,0.9329786243909816
