sigma,time,output_effective_labor,output_effective_labor_growth,output_per_person_growth,wage_growth,wage_productivity,net_interest,labor_income_share,ai_revenue_output_share,capability_frontier_ratio,ai_service_price,consumption_effective_labor,capital_effective_labor,consumption_effective_labor_growth,capital_effective_labor_growth,ai_services_effective_labor_growth,inference_output_share,research_output_share,profit_output_share,inference_revenue_share,research_revenue_share,profit_revenue_share
0.9,498.125,1.1652502781212477,3.0110061903683427e-07,0.010000301100619037,0.010000332841382917,0.6694838870641323,0.050000309526244915,0.5745408515529833,0.09545914844701667,0.9886188974605233,4.1580445231314505,0.922974324629373,3.8453140155440395,3.095262449178543e-07,3.3243579648616073e-07,2.0050127128561773e-06,1.7062548386845652e-05,8.62760519725059e-09,0.09544207727102462,0.0001787418876496263,9.038007710742599e-08,0.9998211677322733
0.9,498.25,1.1652503219507095,3.007194375476835e-07,0.010000300719437548,0.010000332419916352,0.6694839149005041,0.05000030913478545,0.5745408538310822,0.09545914616891775,0.9886338214141319,4.158043538845922,0.9229743603174565,3.8453141752336153,3.091347854557863e-07,3.320168192721268e-07,2.002468017554479e-06,1.7062294450371366e-05,8.616562358147617e-09,0.09544207525790503,0.00017873923175657928,9.026439795407722e-08,0.9998211705038454
0.9,498.375,1.1652503657246893,3.003387152641229e-07,0.010000300338715264,0.010000331998957699,0.6694839427016301,0.05000030874379728,0.5745408561062897,0.09545914389371025,0.9886487268685654,4.158042555810414,0.9229743959604157,3.84531433472198,3.087437972833923e-07,3.315983435874664e-07,1.999926398812621e-06,1.7062040836210495e-05,8.605532977750768e-09,0.09544207324734107,0.00017873657923444568,9.014885978165348e-08,0.9998211732719058
0.9,498.5,1.1652504094432532,2.9995845158593826e-07,0.010000299958451586,0.010000331578506301,0.6694839704675526,0.050000308353280024,0.5745408583786092,0.09545914162139069,0.9886636138450524,4.1580415740233985,0.9229744315583056,3.8453144940093664,3.0835328002597195e-07,3.3118036862726796e-07,1.9973878530536032e-06,1.7061787543973413e-05,8.59451704042864e-09,0.09544207123932967,0.00017873393007915097,9.003346242642896e-08,0.9998211760364584
0.9,498.625,1.1652504531064676,2.9957864609679585e-07,0.010000299578646097,0.01000033115856169,0.6694839981983135,0.05000030796323311,0.5745408606480443,0.09545913935195567,0.9886784823648003,4.158040593483426,0.9229744671111786,3.845314653096014,3.07963233114536e-07,3.307628941833646e-07,1.994852376731651e-06,1.7061534573270813e-05,8.583514530566972e-09,0.09544206923386787,0.00017873128428662365,8.991820572485731e-08,0.9998211787975076
0.9,498.75,1.1652504967144017,2.9919929879322626e-07,0.010000299199298793,0.010000330739123799,0.6694840258939568,0.05000030757365653,0.5745408629145985,0.09545913708540145,0.9886933324489944,4.158039614188847,0.9229745026190863,3.8453148119821536,3.0757365653520663e-07,3.30345921254957e-07,1.992319966294051e-06,1.7061281923714484e-05,8.572525432568582e-09,0.0954420672309523,0.0001787286418528045,8.980308951357131e-08,0.9998211815550577
0.9,498.875,1.1652505402671178,2.988204087731733e-07,0.010000298820408773,0.010000330320191674,0.6694840535545226,0.050000307184549425,0.5745408651782753,0.09545913482172469,0.9887081641187991,4.158038636138243,0.9229745380820829,3.845314970668022,3.07184549427561e-07,3.299294481350773e-07,1.9897906181880892e-06,1.7061029594915865e-05,8.56154973085315e-09,0.09544206523058003,0.00017872600277362978,8.968811362938001e-08,0.9998211843091127
0.9,499.0,1.165250583764681,2.9844197553009766e-07,0.01000029844197553,0.010000329901764752,0.6694840811800516,0.05000030679591129,0.5745408674390778,0.09545913256092206,0.9887229773953573,4.158037659330149,0.9229745735002207,3.845315129153854,3.067959112919988e-07,3.2951347432412514e-07,1.9872643288749298e-06,1.706077758648695e-05,8.550587409857517e-09,0.09544206323274818,0.00017872336704504154,8.95732779092721e-08,0.999821187059677
0.9,499.125,1.1652506272071634,2.980639992513495e-07,0.010000298063999252,0.010000329483843164,0.6694841087705904,0.050000306407742195,0.5745408696970102,0.0954591303029897,0.9887377722997902,4.158036683762908,0.9229746088735523,3.8453152874398864,3.064077421979089e-07,3.2909800140416834e-07,1.984741094808798e-06,1.7060525898041043e-05,8.539638454035337e-09,0.0954420612374532,0.0001787207346629966,8.945858219041287e-08,0.9998211898067548
0.9,499.25,1.1652506705946244,2.976864788301753e-07,0.01000029768647883,0.010000329066425746,0.6694841363261761,0.0500003060200411,0.5745408719520754,0.09545912804792453,0.9887525488531981,4.158035709435185,0.922974644202131,3.845315445526354,3.0602004110445724e-07,3.286830270576163e-07,1.9822209124577966e-06,1.7060274529190494e-05,8.528702847857473e-09,0.0954420592446925,0.00017871810562344035,8.934402631014713e-08,0.9998211925503503
