sigma,time,output_effective_labor,output_effective_labor_growth,output_per_person_growth,wage_growth,wage_productivity,net_interest,labor_income_share,ai_revenue_output_share,capability_frontier_ratio,ai_service_price,consumption_effective_labor,capital_effective_labor,consumption_effective_labor_growth,capital_effective_labor_growth,ai_services_effective_labor_growth,inference_output_share,research_output_share,profit_output_share,inference_revenue_share,research_revenue_share,profit_revenue_share
1.1,353.25,2.916556266720268,0.0001331031728528647,0.010133103172852865,0.010121574178677595,1.683130291774482,0.050133976266174524,0.5770950867569578,0.0929049132430421,0.9355840065605783,0.004587088083641613,2.263090008499358,9.611758205419541,0.00013397626617452606,0.00014586207812461276,0.0009145768948673454,0.015906081245014827,4.543691496986345e-05,0.07695339508305742,0.17120818145972572,0.000489069021043043,0.8283027495192312
1.1,353.375,2.91660476352927,0.00013294438771650936,0.01013294438771651,0.01012142918561865,1.6831558548574272,0.050133816656512925,0.5770942555894018,0.09290574441059814,0.9356630506978569,0.004586681324022034,2.263127886269307,9.61193335180895,0.0001338166565129275,0.00014568893410692,0.0009134746188153142,0.01590629029029654,4.5382131361868527e-05,0.07695407198893973,0.1712088998501372,0.0004884749769756067,0.8283026251728872
1.1,353.5,2.916653203288854,0.00013278578156671224,0.010132785781566712,0.010121284355968404,1.6831813878405606,0.050133657226648184,0.5770934254173875,0.09290657458261244,0.9357420060404668,0.004586275091535211,2.26316571954869,9.612108293485726,0.0001336572266481869,0.00014551598456721652,0.0009123736080072237,0.015906499086383568,4.532740982337556e-05,0.07695474808640548,0.17120961738008675,0.00048788161685016677,0.8283025010030631
1.1,353.625,2.91670158606186,0.000132627354185429,0.01013262735418543,0.01012113968952609,1.683206890757138,0.05013349797636031,0.5770925962397851,0.09290740376021478,0.9358208726748899,0.004585869385481517,2.2632035083869204,9.612283030676162,0.00013349797636031356,0.0001453432292306111,0.0009112738609921307,0.0159067076335559,4.527275028770308e-05,0.07695542337637118,0.1712103340505522,0.0004872889399056696,0.8283023770095421
1.1,353.75,2.916749911910984,0.00013246910535695718,0.010132469105356957,0.010120995186093234,1.6832323636403368,0.05013333890543489,0.5770917680554668,0.09290823194453314,0.9358996506875409,0.004585464205162473,2.263241252833278,9.612457563605542,0.00013333890543489567,0.00014517066782820769,0.0009101753763232998,0.01590691593209283,4.5218152688245036e-05,0.07695609785975206,0.17121104986250701,0.0004866969453819828,0.828302253192111
1.1,353.875,2.91679818089807,0.00013231103489669098,0.010132311034896691,0.010120850845501966,1.6832578065228545,0.05013318001369847,0.5770909408633087,0.09290905913669129,0.9359783401646413,0.004585059549881244,2.2632789529358317,9.612631892492425,0.00013318001369847475,0.0001449983001744603,0.0009090781525928158,0.015907123982272803,4.516361695865161e-05,0.07695677153745983,0.17121176481692327,0.0004861056325218535,0.8283021295505548
1.1,354.0,2.9168463930848283,0.0001321531426334687,0.010132153142633469,0.010120706667597646,1.6832832194373164,0.05013302130097988,0.5770901146621892,0.09290988533781071,0.9360569411922772,0.00458465541894244,2.2633166087422163,9.61280601755471,0.00013302130097988217,0.0001448261261195443,0.0009079821884107626,0.01590733178437363,4.510914303277269e-05,0.07695744441040431,0.17121247891477015,0.0004855150005702894,0.8283020060846595
1.1,354.125,2.916894548532972,0.0001319954283947409,0.010131995428394741,0.010120562652224241,1.6833086024163533,0.05013286276710474,0.577089289450988,0.09291071054901187,0.936135453856479,0.004584251811651652,2.2633542203000907,9.612979939010616,0.00013286276710474353,0.00014465414550956894,0.0009068874823870265,0.015907539338672814,4.505473084452134e-05,0.07695811647949453,0.17121319215701547,0.0004849250487730826,0.8283018827942115
1.1,354.25,2.91694264730418,0.0001318378920066917,0.010131837892006692,0.010120418799224463,1.6833339554925768,0.05013270441189753,0.5770884652285856,0.09291153477141431,0.9362138782432228,0.004583848727315379,2.263391787657116,9.613153657078362,0.00013270441189753256,0.00014448235818686865,0.0009057940331313793,0.015907746645447852,4.500038032787026e-05,0.0769587877456386,0.1712139045446284,0.0004843357763767705,0.8283017596789948
1.1,354.375,2.9169906894601,0.00013168053329424244,0.010131680533294243,0.01012027510843976,1.6833592786985836,0.05013254623518135,0.5770876419938636,0.09291235800613633,0.9362922144384298,0.004583446165241187,2.2634293108609578,9.61332717197621,0.0001325462351813491,0.00014431076399003089,0.0009047018392535026,0.01590795370497562,4.4946091416851485e-05,0.07695945820974386,0.17121461607857363,0.0004837471826286343,0.8283016367387978
