scenario,sigma_xl,sigma_hm,horizon,acceptance_tolerance,solver_tolerance,time,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_research_price,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,profit_shadow_ratio,ai_labor_ratio,monopoly_root_fallback,labor_root_fallback,human_to_automated_research_ratio,human_to_automated_service_ratio,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,monopoly_foc_log_error,capital_price_error,wage_foc_log_error,ai_price_foc_log_error,ai_share_definition_error,research_price_log_error,human_conditional_demand_log_error,automated_service_demand_log_error,automated_share_definition_error,research_scale_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1118.0,14.746639157793867,3.470291545671577,13.416,13.187808138261998,7.5607897391185706,13.45026623888593,12.811754204199936,-0.7904217340838642,0.8197495540777648,-3.470291545671577,-1.080929529104931,11.16838945538269,7.698097909711112,5.166057263463957,13.415738692343828,3.756596320973917,7.226887866645494,5.8873479745775255,0.012254678947593904,0.004399980617858506,0.012262287321517636,0.00026228732151763537,0.003882810433751105,0.012244442052856908,0.0002444420528569073,0.00032278703274091214,0.09026228732151764,0.04026228732151764,0.00026127351830000227,0.9997387264817,0.3458847462192147,0.9862956379600546,0.0891841025612205,0.3500000000000108,0.003175886956809454,6.167265501533326e-05,0.2276038494296886,0.7691585909584867,1.0000000000000002,0.4382572200331261,0.4383717549638688,72.96946746482642,0.2285668930100644,0.08899412220282628,0.024341857661205328,0.0356864799404538,0.10567898355424446,0.0,0.0,4.093748043550735,0.1273481501751083,0.03426623888593028,-0.22819186173800254,1.3306391577938665,-1.7763568394002505e-15,0.0,0.0,1.7763568394002505e-15,0.0,0.0,-4.796163466380676e-14,0.0,0.0,-2.220446049250313e-16,0.0,0.0,3.108624468950438e-14,0.0,4.796163466380676e-14,-6.661338147750939e-16,0.0,4.358718247443605e-13,-8.54984485987309e-13,5.542025172111664e-13,1.9503205474225016e-12
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1120.0,14.77114674319163,3.479090321530826,13.44,13.212330868147777,7.568553183599529,13.47475340598485,12.836231314524795,-0.7897784278452633,0.8185617755698917,-3.479090321530826,-1.083590951600578,11.193764942168999,7.714674620638172,5.181706838323542,13.439740865570283,3.772889202072097,7.251979523602923,5.906302278171353,0.012252908111032329,0.00439879568999491,0.01226044433797615,0.0002604443379761491,0.0038806369545644273,0.01224272994583453,0.0002427299458345293,0.0003205256806677603,0.09026044433797616,0.04026044433797615,0.0002591008572907061,0.9997408991427092,0.3457811834882494,0.9863995459001231,0.089072352355652,0.3500000000000094,0.003150863346804159,6.116935654373968e-05,0.22760202242874644,0.7691859448679057,1.0,0.43832660706287285,0.4384402072964539,73.52695672191165,0.22852252959032288,0.08829163578289062,0.024149219021486246,0.03568699706223751,0.10582421363574601,0.0,0.0,4.091115356797784,0.1261513773908888,0.03475340598485133,-0.22766913185222215,1.3311467431916313,-7.993605777301127e-15,0.0,0.0,0.0,5.551115123125783e-17,0.0,-4.1744385725905886e-14,0.0,0.0,0.0,0.0,0.0,2.7533531010703882e-14,-8.881784197001252e-16,4.1744385725905886e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1122.0,14.79565079687163,3.4878867302429892,13.464,13.236849922697358,7.576312298527174,13.499237158669269,12.860705068211391,-0.7891396313611931,0.8173818177414116,-3.4878867302429892,-1.0862544769351892,11.219131163475321,7.731244433232332,5.197354771527145,13.463743021142193,3.78917593175977,7.277062662002759,5.925252533193637,0.01225114722524493,0.004397613479209432,0.012258611979693877,0.000258611979693877,0.003878480860965705,0.012241027624992906,0.00024102762499290595,0.00031827726054256544,0.09025861197969388,0.04025861197969388,0.0002569458415685148,0.9997430541584315,0.3456783326175953,0.9865027396070127,0.08896134181694965,0.3500000000000094,0.0031260260132607667,6.0669999338731516e-05,0.22760020494169028,0.7692130990457101,0.9999999999999999,0.4383955171462111,0.43850819000212615,74.08910926246627,0.22847845684052806,0.08759440701847875,0.023958029074764384,0.03568750699575267,0.10596866331646965,0.0,0.0,4.088502801226433,0.12496671083398916,0.035237158669268354,-0.22715007730264247,1.3316507968716298,-7.993605777301127e-15,0.0,0.0,0.0,-5.551115123125783e-17,0.0,-4.1744385725905886e-14,0.0,0.0,2.220446049250313e-16,0.0,0.0,2.7533531010703882e-14,0.0,4.263256414560601e-14,-5.551115123125783e-16,0.0,-4.829331379241353e-13,8.324365502465625e-13,-5.729687557742835e-13,-1.946842860534037e-12
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1124.0,14.820151338710291,3.4966807772884074,13.488,13.261365323130224,7.5840671185655015,13.523717516484822,12.88517548464243,-0.788505318803093,0.816209643237146,-3.4966807772884074,-1.0889200902383207,11.244488166822945,7.747807389534538,5.21300108810493,13.487745159193043,3.8054565608956548,7.302137338184062,5.944198775632653,0.012249396265419328,0.004396434030587796,0.012256790216169385,0.00025679021616938427,0.00387634204797465,0.012239335063522372,0.00023933506352237163,0.0003160417368839319,0.09025679021616939,0.04025679021616939,0.0002548083377965961,0.9997451916622034,0.3455761897490785,0.9866052229517579,0.08885106736840752,0.3500000000000094,0.0031013737299628932,6.017455583227106e-05,0.22759839695593623,0.7692400547582686,1.0,0.43846395286811735,0.4385757056146631,74.6559645150063,0.2284346734019197,0.08690240073950269,0.02376827803886902,0.03568800980837714,0.1061123338860997,0.0,0.0,4.085910234891406,0.12379401672377167,0.03571751648482291,-0.22663467686977512,1.3321513387102915,-1.687538997430238e-14,0.0,0.0,0.0,0.0,0.0,-4.1744385725905886e-14,0.0,0.0,0.0,0.0,0.0,2.6645352591003757e-14,0.0,4.263256414560601e-14,4.440892098500626e-16,0.0,-4.0766001685454967e-16,7.025630077706069e-17,-1.3010426069826053e-16,3.8163916471489756e-17
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1126.0,14.844648388533933,3.5054724682362632,13.512,13.285877090604698,7.5918176781697095,13.548194498923358,12.909642583145015,-0.7878754644136574,0.8150452146902438,-3.5054724682362632,-1.091587776716937,11.269835999687672,7.764363531451409,5.228645812842013,13.511747279855514,3.821731140022173,7.327203608258436,5.9631410412377885,0.012247655206346117,0.004395257388307299,0.01225497901657472,0.0002549790165747197,0.0038742204109323067,0.012237652234411645,0.00023765223441164426,0.0003138190739009339,0.09025497901657473,0.040254979016574724,0.0002526882134402331,0.9997473117865597,0.34547475103155156,0.9867069997983433,0.08874152543263202,0.3500000000000094,0.00307690527653699,5.968299858757003e-05,0.22759659845826202,0.7692668132666134,1.0,0.4385319168088604,0.43864275666337976,75.2275622380074,0.22839117791460253,0.08621558195430529,0.02357995618238667,0.035688505566984,0.10625522667333953,0.0,0.0,4.083337516699096,0.12263316288821391,0.0361944989233578,-0.22612290939530233,1.3326483885339329,-2.6645352591003757e-14,0.0,-1.7763568394002505e-15,0.0,-5.551115123125783e-17,0.0,-4.1744385725905886e-14,0.0,0.0,0.0,0.0,0.0,2.7533531010703882e-14,0.0,4.263256414560601e-14,0.0,0.0,4.603574466077731e-13,-7.876269081386056e-13,5.772049505026189e-13,1.9264889163095322e-12
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1128.0,14.86914196611858,3.514261808742128,13.536,13.310385246217841,7.599564011588564,13.572668125422469,12.934106382990057,-0.7872500425074893,0.8138884947252993,-3.514261808742128,-1.0942575216549801,11.295174709496973,7.780912900754845,5.244288970283073,13.535749383261482,3.8379997193693978,7.352261528111526,5.982079365523056,0.012245924022325327,0.0043940835956559916,0.012253178349731018,0.0002531783497310182,0.00387211584548465,0.01223597911036034,0.00023597911036033967,0.0003116092354149558,0.09025317834973103,0.04025317834973102,0.0002505853367668238,0.9997494146632332,0.34537401262107936,0.986808074003517,0.08863271243182547,0.35000000000000864,0.003052619438455877,5.9195300299814595e-05,0.22759480943452642,0.7692933758267179,1.0,0.43859941154387677,0.4387093456730049,75.8039425226139,0.22834796901766727,0.08553391584955734,0.023393053824609045,0.03568899433793054,0.1063973430453673,0.0,0.0,4.08078450640339,0.12148401874345262,0.036668125422469444,-0.22561475378215867,1.3331419661185802,-2.6645352591003757e-14,0.0,0.0,0.0,0.0,0.0,-3.8191672047105385e-14,0.0,0.0,2.220446049250313e-16,-1.7763568394002505e-15,0.0,2.4868995751603507e-14,0.0,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1130.0,14.893632091188982,3.523048804546953,13.56,13.3348898110044,7.607306152863309,13.5971384153648,12.958566903391697,-0.7866290274719976,0.8127394459610073,-3.523048804546953,-1.0969293104135995,11.320504343627348,7.797455539080396,5.259930584731444,13.55975146954202,3.8542623488532595,7.377311153400212,6.001013783765537,0.01224420268726055,0.00439291269503546,0.012251388184133731,0.0002513881841337308,0.003870028247590959,0.012234315663644413,0.00023431566364441256,0.0003094121847366793,0.09025138818413374,0.040251388184133735,0.00024849957684438043,0.9997515004231556,0.34527397068111004,0.9869084494166195,0.0885246247880524,0.3500000000000082,0.0030285150070386646,5.871143379653007e-05,0.22759302986994978,0.7693197436892151,1.0,0.4386664396436562,0.43877547516356413,76.38514579544572,0.22830504534930504,0.0848573677899894,0.02320756133544891,0.03568947618707467,0.10653868440730815,0.0,0.0,4.078251064602465,0.12034645527344738,0.037138415364799116,-0.22511018899560042,1.3336320911889814,-2.6645352591003757e-14,0.0,0.0,0.0,5.551115123125783e-17,0.0,-3.6415315207705135e-14,0.0,0.0,0.0,0.0,0.0,2.398081733190338e-14,-8.881784197001252e-16,3.730349362740526e-14,-4.440892098500626e-16,0.0,-5.08532452259125e-13,7.662386350415495e-13,-5.958636362102254e-13,-1.92246262312179e-12
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1132.0,14.918118783416544,3.531833461477316,13.584,13.35939080593457,7.615044135823192,13.621605388077047,12.983024163506846,-0.7860123937685426,0.8115980310122808,-3.531833461477316,-1.0996031284319807,11.345824949401866,7.81399148792455,5.27557068024282,13.583753538827402,3.8705190780680865,7.402352539545403,6.019944330998745,0.012242491174988462,0.004391744727948002,0.012249608488049672,0.000249608488049672,0.003867957513568783,0.012232661866226735,0.00023266186622673476,0.0003072278847704446,0.09024960848804968,0.040249608488049676,0.00024643080353864243,0.9997535691964614,0.3451746213826334,0.9870081298794244,0.0884172589234931,0.35000000000000736,0.003004590779447955,5.8231372037613e-05,0.22759125975007394,0.7693459180984404,0.9999999999999999,0.43873300367363555,0.43884114765027665,76.97121282148638,0.2282624055469164,0.0841859033179642,0.02302346913533052,0.035689951179829066,0.10667925220172156,0.0,0.0,4.0757370527367796,0.11922034500979967,0.03760538807704705,-0.22460919406542956,1.3341187834165442,-6.794564910705958e-14,0.0,0.0,0.0,0.0,0.0,-3.197442310920451e-14,0.0,0.0,0.0,3.552713678800501e-15,0.0,2.042810365310288e-14,8.881784197001252e-16,3.197442310920451e-14,8.881784197001252e-16,0.0,-7.927686285214008e-16,-4.85722573273506e-17,-8.153200337090993e-17,6.158268339717665e-17
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1134.0,14.942602062419894,3.5406157854415534,13.608,13.383888251914959,7.622777994091253,13.646069062829707,13.007478182434541,-0.7854001159329158,0.8104642124937218,-3.5406157854415534,-1.1022789612263064,11.371136574087204,7.830520788645651,5.291209280635387,13.6077555912471,3.8867699562962814,7.427385741737835,6.038871042021266,0.01224078945897051,0.004390579735032157,0.012247839229442718,0.000247839229442718,0.0038659035400501127,0.012231017689904533,0.00023101768990453284,0.000305056298152806,0.09024783922944273,0.04024783922944272,0.0002443788875142159,0.9997556211124858,0.3450759609043742,0.9871071192259446,0.088310611260734,0.3500000000000076,0.002980845558695329,5.7755088116304975e-05,0.22758949905982254,0.7693719002933658,1.0,0.43879910619406925,0.438906365643428,77.56218470678631,0.22822004824723538,0.08351948815350035,0.02284076769515893,0.03569041938112503,0.10681904790803519,0.0,0.0,4.073242333084251,0.11810556201224919,0.03806906282970601,-0.22411174808504164,1.3346020624198935,-1.4299672557172016e-13,0.0,0.0,0.0,0.0,0.0,-3.375077994860476e-14,0.0,0.0,2.220446049250313e-16,0.0,0.0,2.220446049250313e-14,0.0,3.375077994860476e-14,-1.1102230246251565e-16,0.0,4.831083449952089e-13,-7.234820381674112e-13,5.983182699287326e-13,1.9031339004715875e-12
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1136.0,14.967081947764767,3.549395782427436,13.632,13.408382169788545,7.6305077610866405,13.670529458836665,13.031928979215364,-0.7847921685759314,0.8093379530225988,-3.549395782427436,-1.1049567943893255,11.39643926489097,7.847043482463535,5.3068464094943035,13.631757626929787,3.9030150325121844,7.45241081493962,6.057793951400187,0.012239097512197976,0.0043894177560810125,0.012246080375947453,0.00024608037594745294,0.003863866223964986,0.012229383106205916,0.00022938310620591526,0.0003028973871614937,0.09024608037594746,0.04024608037594746,0.00024234370023415046,0.9997576562997659,0.344977985432967,0.9872054212822565,0.08820467822303797,0.3500000000000082,0.0029572781536428413,5.728255525979185e-05,0.22758774778322002,0.7693976915078774,1.0,0.4388647497599121,0.43897113164825163,78.15810290126757,0.22817797208644502,0.08285808819412845,0.022659447536256542,0.0356908808553997,0.10695807304200265,0.0,0.0,4.070766768756129,0.11700198184925549,0.03852945883666514,-0.2236178302114542,1.3350819477647669,-2.3669954885008337e-13,0.0,0.0,0.0,5.551115123125783e-17,0.0,-3.552713678800501e-14,0.0,0.0,0.0,0.0,0.0,2.3092638912203256e-14,0.0,3.552713678800501e-14,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1138.0,14.99155845896303,3.558173458501198,13.656,13.432872580333655,7.638233470023524,13.69498659525453,13.05637657283094,-0.7841885263842698,0.8082192152213814,-3.558173458501198,-1.1076366135905622,11.421733068959178,7.86355961045798,5.322482090170713,13.655759646003334,3.9192543553802555,7.477427813881453,6.076713093469496,0.012237415307287725,0.004388258830044673,0.012244331894896592,0.00024433189489659127,0.0038618454625504936,0.012227758086238438,0.00022775808623843805,0.00030075111356797635,0.0902443318948966,0.040244331894896596,0.00024032511395808215,0.9997596748860419,0.34488069116311687,0.9873030398663395,0.08809945623459835,0.3500000000000082,0.0029338873790012354,5.681374682945915e-05,0.22758600590367284,0.7694232929704965,1.0,0.4389299369207117,0.43903544816482376,78.75900920162447,0.22813617570028705,0.08220166951458799,0.022479499230269945,0.03569133566661405,0.10709632915517653,0.0,0.0,4.068310223693809,0.11590948157870214,0.03898659525452963,-0.22312741966634597,1.33555845896303,-3.730349362740526e-13,0.0,0.0,0.0,5.551115123125783e-17,0.0,-3.6415315207705135e-14,0.0,0.0,0.0,0.0,0.0,2.398081733190338e-14,-8.881784197001252e-16,3.730349362740526e-14,-5.551115123125783e-16,0.0,-5.321802026836409e-13,7.031666915402468e-13,-6.170931821092296e-13,-1.898759361546043e-12
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1140.0,15.016031615470617,3.5669488198076995,13.68,13.457359504261715,7.645955153906678,13.719440491181619,13.080820982203456,-0.7835891641216595,0.8071079617199075,-3.5669488198076995,-1.110318404577141,11.447018033373729,7.8800692135660295,5.338116345775585,13.679761648594821,3.935487973247738,7.502436793055438,6.0956285023235575,0.012235742816808608,0.004387102995018012,0.01224259375341654,0.00024259375341654024,0.0038598411533921906,0.012226142600848089,0.00022614260084808865,0.00029861743880887914,0.09024259375341655,0.040242593753416545,0.0002383230017391012,0.9997616769982609,0.34478407429776187,0.9873999787879122,0.08799494172079557,0.3500000000000082,0.0029106720553255406,5.6348636320839604e-05,0.22758427340492182,0.7694487059034317,1.0,0.4389946702204995,0.4390993176879523,79.36494575431102,0.22809465772417487,0.0815501983663653,0.022300913399049813,0.035691783878309,0.10723381783437742,0.0,0.0,4.065872562667125,0.11482793972876891,0.03944049118161885,-0.22264049573828437,1.3360316154706169,5.173639294753229e-13,0.0,0.0,0.0,0.0,0.0,-3.6415315207705135e-14,0.0,0.0,0.0,0.0,0.0,2.398081733190338e-14,-8.881784197001252e-16,3.552713678800501e-14,4.440892098500626e-16,0.0,2.740863092043355e-16,-6.938893903907228e-18,1.5439038936193583e-16,4.198030811863873e-16
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1142.0,15.040501436688185,3.5757218725668176,13.704,13.481842962218318,7.653672845537187,13.743891165657923,13.105262226195256,-0.7829940566290343,0.8060041551580728,-3.5757218725668176,-1.113002153172626,11.472294205150282,7.896572332583465,5.353749199189284,13.70376363483053,3.95171593415406,7.527437806720878,6.114540211825364,0.0122340800130087,0.004385950288274147,0.012240865918364173,0.00024086591836417273,0.00385785319437789,0.012224536620720539,0.00022453662072053834,0.00029649632405570614,0.09024086591836418,0.04024086591836418,0.00023633723742434105,0.9997636627625757,0.3446881310482044,0.9874962418483015,0.08789113110841869,0.3500000000000076,0.002887631009019499,5.588719736443566e-05,0.22758255027020421,0.7694739315234119,1.0,0.439058952197703,0.4391627427070941,79.97595505830004,0.2280534167932774,0.08090364117766848,0.022123680714610388,0.0356922255535831,0.10737054070120357,0.0,0.0,4.06345365126857,0.11375723627937682,0.039891165657921945,-0.22215703778168283,1.3365014366881844,8.881784197001252e-14,0.0,0.0,1.7763568394002505e-15,-5.551115123125783e-17,0.0,-3.375077994860476e-14,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-14,-8.881784197001252e-16,3.375077994860476e-14,-5.551115123125783e-16,0.0,5.048132051266307e-13,-6.625706927554376e-13,6.181461592591475e-13,1.880063812964572e-12
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1144.0,15.064967941961095,3.584492623071256,13.728,13.506322974783256,7.661386577514725,13.7683386376645,13.12970032360797,-0.7824031788254366,0.8049077581897315,-3.584492623071256,-1.1156878452768408,11.49756163123465,7.913069008163394,5.369380673066475,13.727765604835945,3.96793828583485,7.552430908906106,6.133448255610369,0.012232426867643219,0.00438480074628288,0.012239148356274591,0.00023914835627459122,0.003855881483696387,0.012222940116284331,0.00022294011628433072,0.0002943877301322395,0.0902391483562746,0.040239148356274596,0.00023436769565430936,0.9997656323043457,0.34459285763435465,0.9875918328401975,0.08778802082600906,0.350000000000008,0.0028647630723327225,5.5429403726229416e-05,0.22758083648175617,0.7694989710421848,1.0,0.43912278538498234,0.43922572570618856,80.59207996807164,0.22801245154268487,0.08026196455326783,0.02194779189905572,0.03569266075503864,0.10750649941137905,0.0,0.0,4.06105335591054,0.11269725264379411,0.040338637664500965,-0.22167702521674393,1.3369679419610954,6.217248937900877e-15,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-14,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,2.3092638912203256e-14,8.881784197001252e-16,3.4638958368304884e-14,-5.551115123125783e-16,0.0,0.0,0.0,0.0,0.0
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1146.0,15.089431150578427,3.593261077685604,13.752,13.530799562469507,7.669096382236489,13.79278292612306,13.15413529318236,-0.7818165057085054,0.8038187334842828,-3.593261077685604,-1.1183754668658574,11.522820358501253,7.929559280815649,5.385010789834675,13.751767558735763,3.9841550757199804,7.577416153405585,6.152352667084516,0.012230783352137911,0.004383654404712264,0.012237441033411602,0.0002374410334116013,0.0038539259198375544,0.01222135305759986,0.00022135305759985943,0.0002922916174363799,0.09023744103341161,0.040237441033411606,0.00023241425186062279,0.9997675857481394,0.3444982502848181,0.9876867555475658,0.08768560730403388,0.3500000000000078,0.002842067083359196,5.497522930782058e-05,0.2275791320212829,0.76952382566605,1.0,0.4391861723091718,0.43928826916360064,81.21336369654458,0.22797176060746893,0.07962513527413902,0.0217732377244774,0.03569308954483185,0.10764169565431939,0.0,0.0,4.058671543821085,0.11164787165029934,0.04078292612305923,-0.22120043753049323,1.3374311505784267,-4.440892098500626e-16,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-3.4638958368304884e-14,0.0,0.0,0.0,0.0,0.0,2.3092638912203256e-14,0.0,3.552713678800501e-14,2.220446049250313e-16,0.0,-5.545962994402132e-13,6.433516913650905e-13,-6.367666810502826e-13,-1.8753726870046616e-12
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1148.0,15.113891081770923,3.602027242846418,13.776,13.555272745720995,7.67680229189282,13.8172240498949,13.178567153597756,-0.7812340123556911,0.8027370437288681,-3.602027242846418,-1.1210650039928132,11.548070433750544,7.946043190904126,5.400639571688155,13.775769496653881,4.000366350926273,7.602393593772691,6.171253479417763,0.012229149437903326,0.004382511298416719,0.012235743915858473,0.00023574391585847246,0.003851986401626664,0.01221977541444108,0.0002197754144410806,0.00029020794598899613,0.09023574391585848,0.04023574391585848,0.00023047678226263826,0.9997695232177374,0.34440430523706134,0.9877810137454818,0.08758388697514427,0.35000000000000736,0.0028195418860313213,5.4524648146291454e-05,0.22757743687087914,0.7695484965949433,1.0,0.43924911549116885,0.4393503755520123,81.83984981816575,0.22793134262279977,0.07899312029697314,0.02160000901282506,0.03569351198473116,0.10777613115258573,0.0,0.0,4.056308083042482,0.11060897752405398,0.04122404989490036,-0.22072725427900508,1.3378910817709233,3.552713678800501e-15,0.0,0.0,0.0,5.551115123125783e-17,0.0,-3.2862601528904634e-14,0.0,0.0,-2.220446049250313e-16,0.0,0.0,2.1316282072803006e-14,8.881784197001252e-16,3.375077994860476e-14,-8.881784197001252e-16,0.0,4.215378046623641e-16,-4.2500725161431774e-17,1.9255430583342559e-16,4.956972332603726e-16
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1150.0,15.13834775471174,3.6107911250588605,13.8,13.579742544913742,7.6845043384728475,13.841662027780824,13.202995923471569,-0.7806556739245494,0.8016626516315277,-3.6107911250588605,-1.1237564427869255,11.573311903706445,7.962520778647585,5.4162670405977025,13.799771418713421,4.0165721582669605,7.6273632833258205,6.190150725552564,0.012227525096020049,0.004381371461469776,0.0122340569694415,0.00023405696944149915,0.0038500628281960547,0.012218207156478478,0.00021820715647847752,0.0002881366756235515,0.0902340569694415,0.0402340569694415,0.00022855516386771952,0.9997714448361322,0.34431101873757686,0.9878746111999646,0.08748285627443242,0.35000000000000697,0.002797186330120704,5.407763441492475e-05,0.22757575101207064,0.7695729850233938,1.0,0.4393116174458235,0.4394120473383083,82.47158227182591,0.22789119622405576,0.07836588675412613,0.021428096635856424,0.035693928136063945,0.10790980766133544,0.0,0.0,4.053962842426273,0.1095804558695003,0.04166202778082351,-0.2202574550862586,1.338347754711739,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,-3.108624468950438e-14,0.0,0.0,0.0,1.7763568394002505e-15,0.0,2.042810365310288e-14,0.0,3.108624468950438e-14,0.0,0.0,5.264504110424895e-13,-6.046647557655938e-13,6.367475990920468e-13,1.858447423730425e-12
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1152.0,15.162801188516472,3.6195527308946414,13.824,13.60420898035597,7.692202553766745,13.866096878520814,13.227421621358774,-0.7800814656531969,0.8005955199239434,-3.6195527308946414,-1.12644976945307,11.598544815013929,7.978992084119287,5.431893218314826,13.8237733250367,4.032772544255438,7.652325275150079,6.209044438207186,0.012225910297131305,0.004380234927180857,0.012232380159699081,0.00023238015969908113,0.0038481550989713995,0.012216648253159157,0.00021664825315915667,0.00028607776587508127,0.09023238015969909,0.040232380159699085,0.00022664927447008811,0.9997733507255299,0.34421838704203583,0.987967551667824,0.08738251163967473,0.3500000000000072,0.0027749992712357355,5.363416242358112e-05,0.2275740744254996,0.769597292140841,0.9999999999999999,0.4393736806818359,0.43947328698347976,83.10860536387239,0.22785132004692826,0.07774340195340546,0.021257491515054464,0.035694338059696684,0.10804272696779021,0.0,0.0,4.051635691628952,0.10856219365285967,0.04209687852081423,-0.21979101964402936,1.338801188516472,-1.7763568394002505e-15,0.0,0.0,1.7763568394002505e-15,0.0,0.0,-3.197442310920451e-14,0.0,0.0,2.220446049250313e-16,0.0,0.0,2.1316282072803006e-14,-8.881784197001252e-16,3.2862601528904634e-14,-5.551115123125783e-16,0.0,0.0,0.0,0.0,0.0
axm_complements_sigma_xl_075_hm_1_T_1600,0.75,1.0,1600.0,1e-05,1e-06,1154.0,15.187251402242232,3.6283120669910938,13.848,13.628672072287115,7.69989696936466,13.89052862079346,13.251844265751531,-0.779511362861049,0.7995356113637211,-3.6283120669910938,-1.1291449702719323,11.623769214236768,7.995457147245674,5.447518126370687,13.847775215745264,4.048967555103444,7.677279622094538,6.227934649874054,0.012224305011553402,0.0043791017280972976,0.012230713451912921,0.00023071345191292073,0.003846263113678937,0.012215098673543867,0.00021509867354386689,0.0002840311758198766,0.09023071345191293,0.040230713451912925,0.0002247589926483824,0.9997752410073516,0.34412640641543,0.9880598388965186,0.08728284951156287,0.3500000000000068,0.0027529795708167923,5.319420661876543e-05,0.22757240709124965,0.7696214191313148,0.9999999999999999,0.43943530770166184,0.4395340969425258,83.75096377120263,0.2278117127275213,0.07712563337769432,0.021088184621515235,0.03569474181605865,0.10817489089071433,0.0,0.0,4.049326501108921,0.10755407918477225,0.04252862079346009,-0.2193279277128859,1.3392514022422315,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,-3.019806626980426e-14,0.0,0.0,0.0,0.0,0.0,1.9539925233402755e-14,-8.881784197001252e-16,3.019806626980426e-14,-7.771561172376096e-16,0.0,-5.742541858699823e-13,5.864536287147892e-13,-6.544331049296304e-13,-1.852015936443241e-12
