scenario,normalization,omega_h,chi,time,time_to_terminal,log_capability,log_output_per_capita,capability_growth,output_per_capita_growth,wage_growth,aggregate_labor_share,human_research_share,automated_research_share,ai_share,output_capital_ratio,singularity_time_estimate
humans_current,fixed chi,0.65,0.01,1433.0,235.8606073821511,4.0918403949439925,2.3257973555794074,0.004538997986353606,0.009232292084505388,0.006060859725209866,0.3014810366648845,0.0004005562826720658,0.9816663114239847,0.5502085424753113,0.2965401130116962,1504.2270059882705
humans_current,fixed chi,0.65,0.01,1433.3658327848923,235.4947745972588,4.09350142676074,2.3291792327152443,0.004541828759443668,0.009256374314049253,0.006076541811950165,0.3011309946260843,0.00040032090306328075,0.9817360324178065,0.550730678217351,0.2966020721466607,1504.5779597008582
humans_current,fixed chi,0.65,0.01,1433.983929306145,234.8766780760061,4.096310198027396,2.3349131953893156,0.004546630386961437,0.00929728901678618,0.0061031838782810155,0.30053839585451986,0.0003999221675478026,0.9818535144217376,0.5516146210629581,0.29670734613119176,1505.170789627114
humans_current,fixed chi,0.65,0.01,1434.0,234.8606073821511,4.096383266538106,2.335062617852909,0.00454675554817733,0.00929835660724666,0.006103879037766546,0.3005229682687827,0.0003999117826349774,0.9818565636981698,0.5516376334435524,0.29671009323061326,1505.1862012352576
humans_current,fixed chi,0.65,0.01,1434.6020258273975,234.25858155475362,4.099121944528137,2.340672535777479,0.004551455875828062,0.009338490441280555,0.006130011218630216,0.2999443077929271,0.0003995221019004804,0.9819705998412737,0.5525007859513068,0.296813368060862,1505.7634581551877
humans_current,fixed chi,0.65,0.01,1435.0,233.8606073821511,4.100933926863679,2.3443943190587717,0.004554575580350515,0.009365171889442536,0.006147383420085362,0.2995610012749497,0.0003992637997755095,0.982045777926112,0.5530725411771388,0.29688203173126093,1506.1449739213788
humans_current,fixed chi,0.65,0.01,1435.2201223486502,233.6404850335009,4.1019366810686915,2.3464574319694442,0.004556305411138798,0.009379981411939752,0.006157025609354605,0.2993487250264056,0.0003991206896171742,0.9820872889055983,0.5533891809599447,0.29692014531964794,1506.3559638810866
humans_current,fixed chi,0.65,0.01,1435.8382188699027,233.02238851224843,4.104754422569752,2.3522680637688502,0.004561179179806496,0.009421764682116873,0.006184228826811022,0.29875164211968275,0.0003987179139610914,0.9822035818425743,0.5542798141968003,0.29702768538353647,1506.9483053858219
humans_current,fixed chi,0.65,0.01,1436.0,232.8606073821511,4.105492438784081,2.3537932158141786,0.004562458869304568,0.009432749672811724,0.006191380421682879,0.29859511272302836,0.0003986122638709778,0.9822339550765863,0.5545132999266199,0.2970559599132025,1507.103318079927
humans_current,fixed chi,0.65,0.01,1436.4563153911556,232.4042919909955,4.107575184068115,2.35810461271387,0.0045660773705841875,0.009463843058455722,0.006211622682883444,0.29815305361715605,0.0003983137579602293,0.9823194788787306,0.5551726938001161,0.2971359958219076,1507.5404812352226
humans_current,fixed chi,0.65,0.01,1437.0,231.8606073821511,4.110058865954263,2.363260076560799,0.0045704062140151215,0.009501101894472185,0.006235877680893509,0.29762527951400636,0.0003979571030936696,0.9824210961091155,0.555959944149308,0.29723190981381403,1508.0612276403199
humans_current,fixed chi,0.65,0.01,1437.0744119124079,231.78619546974323,4.110398980717807,2.36396726209804,0.004571000174088011,0.009506219383127245,0.006239208989455847,0.29755295404295257,0.0003979082044047105,0.9824349802392488,0.5560678279383661,0.29724508429892776,1508.1324899797487
humans_current,fixed chi,0.65,0.01,1437.6925084336608,231.1680989484903,4.113225827791274,2.369856196991474,0.004575947782820494,0.009548896604883794,0.006266989647230048,0.29695133790098055,0.00039750123584421403,0.9825500861479477,0.5569652248101792,0.297354958574964,1508.7243301543053
humans_current,fixed chi,0.65,0.01,1438.0,230.8606073821511,4.114633272834347,2.3727956818035025,0.004578418426263234,0.00957024072246827,0.0062808829959237755,0.2966514784102176,0.0003972982439817326,0.9826072019739395,0.5574125085092969,0.29740991412267825,1509.0186964262866
humans_current,fixed chi,0.65,0.01,1438.3106049549133,230.5500024272378,4.1160557406805145,2.3757716042622405,0.004580920391194292,0.009591877619187016,0.006294966521380729,0.2963481996749956,0.00039709283458530916,0.9826647968272715,0.5578648926442353,0.29746562650802727,1509.3160002780483
humans_current,fixed chi,0.65,0.01,1438.928701476166,229.9319059059851,4.118888734898308,2.381713672598231,0.0045859181955562175,0.009635165410316403,0.006323141512609709,0.2957435338286594,0.0003966829826888328,0.9827791124982738,0.5587668396991802,0.2975770960552525,1509.9074988541897
humans_current,fixed chi,0.65,0.01,1439.0,229.8606073821511,4.119215724704111,2.3824008243606514,0.004586496330908638,0.009640178591297854,0.006326404378143025,0.29567368603493777,0.00039663561140937636,0.9827922736120581,0.5588710278780609,0.29759000619561066,1509.9757181542006
humans_current,fixed chi,0.65,0.01,1439.5467979974187,229.3138093847324,4.121724826079387,2.387682592529149,0.004590941394211701,0.00967876290926074,0.006351516503855237,0.2951373348056193,0.00039627166196719874,0.9828930333806063,0.5596710742635115,0.2976893752743707,1510.4988243698056
humans_current,fixed chi,0.65,0.01,1440.0,228.8606073821511,4.123806287672988,2.392076309577824,0.004594640766131675,0.009710928166385201,0.006372449945502012,0.29469187887528936,0.0003959691285587739,0.9829763119546714,0.560335537330122,0.297772220074804,1510.9322864300118
humans_current,fixed chi,0.65,0.01,1440.1648945186712,228.6957128634799,4.1245640299816735,2.393678556448986,0.004595990187449692,0.009722673242408063,0.00638009352016411,0.2945295970295738,0.00039585885398177545,0.9830065596925027,0.5605776046554767,0.2978024723252577,1511.0899752956284
humans_current,fixed chi,0.65,0.01,1440.782991039924,228.0776163422272,4.127406362487506,2.399701758638667,0.004601064777567916,0.009766899411801432,0.006408874444474577,0.2939203149043634,0.00039544454004018006,0.9831196916507668,0.5614864392229437,0.2979163954714565,1511.6809500858542
humans_current,fixed chi,0.65,0.01,1441.0,227.8606073821511,4.128405028696792,2.4018229556039756,0.004602852583734159,0.009782502379608104,0.006419027958060042,0.29370603328088035,0.00039529871688929547,0.9831593179234382,0.5618060721451027,0.297956590501781,1511.8883947479599
humans_current,fixed chi,0.65,0.01,1441.4010875611766,227.4595198209745,4.130251839604891,2.4057523952891735,0.004606165368898558,0.00981144457935602,0.0064378613551241415,0.2933094828140418,0.000395028701193578,0.9832324294707582,0.5623975863432868,0.2980311530817634,1512.271747177931
humans_current,fixed chi,0.65,0.01,1442.0,226.8606073821511,4.133012015589853,2.4116415936308826,0.004611132649408754,0.00985491441153431,0.006466146924566374,0.29271612546577025,0.00039462429610832015,0.983341292430123,0.5632826678047786,0.2981431529365454,1512.8440364878743
humans_current,fixed chi,0.65,0.01,1442.019184082429,226.841423299722,4.133100477468762,2.411830664524853,0.004611292167834386,0.00985631181816916,0.006467056188341758,0.2926970951229769,0.0003946113182340315,0.9833447733663776,0.5633110544232429,0.29814675363182985,1512.8623649923538
humans_current,fixed chi,0.65,0.01,1442.637280603682,226.22332677846907,4.1359522923422745,2.417936766427193,0.004616445382855314,0.009901504378973868,0.006496461040228496,0.2920831461759406,0.0003941923716917459,0.9834567235500545,0.5642268518987787,0.29826320570578746,1513.4528019324553
humans_current,fixed chi,0.65,0.01,1443.0,225.8606073821511,4.137627317038047,2.4215330681431304,0.004619481843020269,0.009928177638130819,0.006513815389297406,0.29172213151018855,0.0003939457841419022,0.9835222363763148,0.564765359990539,0.2983319435765926,1513.799204912577
humans_current,fixed chi,0.65,0.01,1443.2553771249343,225.60523025721682,4.138807300618089,2.424070903058844,0.004621625224555413,0.009947025494739591,0.006526077971358291,0.2914676302982101,0.0003937718418324025,0.9835682802327336,0.565144987234937,0.2983805179979093,1514.0430563841896
humans_current,fixed chi,0.65,0.01,1443.873473646187,224.9871337359641,4.1416655188197025,2.4302332784880676,0.0046268319056703665,0.009992878345145072,0.006555909042305075,0.29085054179566944,0.0003933497086543934,0.9836794436238605,0.5660654689256832,0.2984986993143004,1514.63312671592
humans_current,fixed chi,0.65,0.01,1444.0,224.8606073821511,4.142251002616352,2.431498237212594,0.004627901058929762,0.010002305772872432,0.006562042145219493,0.29072402735940656,0.0003932630971032647,0.9837021506536814,0.5662541845850672,0.2985229993713379,1514.7538931664453
humans_current,fixed chi,0.65,0.01,1444.4915701674397,224.3690372147114,4.144526963602765,2.436424098813468,0.004632065641105349,0.01003906637632258,0.0065859564557513295,0.29023187495493047,0.00039292595188613005,0.9837902139313683,0.566988305493737,0.29861775857460854,1515.2230112781976
humans_current,fixed chi,0.65,0.01,1445.0,223.8606073821511,4.146883142799752,2.4415379727367394,0.004636391206269852,0.010077312902268886,0.0066108362517525165,0.2897217888274721,0.00039257614926427694,0.9838810361433561,0.5677491776667815,0.2987163580453417,1515.7080942719597
humans_current,fixed chi,0.65,0.01,1445.1096666886924,223.7509406934587,4.147391651756439,2.442643572189162,0.0046373266479634665,0.010085592767950857,0.006616222236743852,0.28961162404343765,0.00039250055098330385,0.9839005913616644,0.5679135054904046,0.29873770481378736,1515.8127084035382
humans_current,fixed chi,0.65,0.01,1445.727763209945,223.1328441722062,4.150259600204763,2.448891908850239,0.004642615145574633,0.010132461019452876,0.006646708659019396,0.2889897833095988,0.00039207348512613924,0.9840105761196176,0.5688410774953871,0.2988585471838581,1516.4022164062003
humans_current,fixed chi,0.65,0.01,1446.0,222.8606073821511,4.15152380898041,2.4516531607366723,0.004644953209277101,0.010153213166120622,0.00666020673278922,0.28871539159697907,0.0003918848530242764,0.9840588937160621,0.5692503755101832,0.2989120581150352,1516.6618011278686
humans_current,fixed chi,0.65,0.01,1446.3458597311976,222.5147476509535,4.153130826008044,2.45516932113868,0.004647931355524902,0.010179674505906632,0.006677417836442601,0.2883663469829099,0.00039164473321666183,0.9841201684085431,0.5697710301166024,0.2989802949557354,1516.9915335819562
humans_current,fixed chi,0.65,0.01,1446.9639562524505,221.89665112970056,4.156005346364249,2.461476023529542,0.004653275501686374,0.010227236780025805,0.006708352096040926,0.2877413092740916,0.00039121427387596355,0.9842293684301905,0.5707033719899707,0.2991029575210622,1517.5806582078606
humans_current,fixed chi,0.65,0.01,1447.0,221.8606073821511,4.156173073483346,2.46184470164604,0.004653588007618591,0.010230021130553723,0.006710162985257284,0.2877048112201577,0.0003911891188793518,0.9842357242320176,0.57075781458424,0.29911013890810556,1517.6150065068025
humans_current,fixed chi,0.65,0.01,1447.582052773703,221.27855460844808,4.158883178610433,2.4678122326576784,0.004658647810247557,0.010275151287942662,0.006739513622733284,0.2871146643752299,0.0003907820854414149,0.9843381763847312,0.5716381117792173,0.29922654439409413,1518.169588542015
humans_current,fixed chi,0.65,0.01,1448.0,220.8606073821511,4.160831009579112,2.4721135105757917,0.004662296556699529,0.010307751752492777,0.006760714530429368,0.286690023122402,0.0003904888553934988,0.9844115285404313,0.5722715315471346,0.2993106405874739,1518.5677030518855
humans_current,fixed chi,0.65,0.01,1448.2001492949557,220.66045808719537,4.161764340224187,2.4741781673447,0.00466404850974435,0.010323421582370883,0.006770904708019998,0.28648640645992285,0.00039034814596398883,0.9844465924707431,0.5725752581756454,0.2993510652136032,1518.7583228233348
humans_current,fixed chi,0.65,0.01,1448.8182458162084,220.04236156594266,4.164648848825091,2.4805740486264867,0.004669477831091391,0.010372051269314852,0.00680252764340139,0.28585652968343467,0.000389912433205447,0.9845546168851986,0.5735148198979138,0.2994765297448329,1519.3468592713032
humans_current,fixed chi,0.65,0.01,1449.0,219.8606073821511,4.165497691503741,2.4824605176496597,0.004671079828038005,0.010386419953335235,0.006811870960632405,0.2856710026010967,0.00038978396916607134,0.9845863074798441,0.5737915632480186,0.29951360416760064,1519.5198832752428
humans_current,fixed chi,0.65,0.01,1449.436342337461,219.42426504469017,4.167536722176191,2.4870000997809356,0.00467493600761412,0.010421044061360362,0.006834384844722763,0.2852250281828565,0.0003894749246356022,0.9846622498234531,0.5744568056917898,0.29960294788147135,1519.9351960857311
humans_current,fixed chi,0.65,0.01,1450.0,218.8606073821511,4.170173194471986,2.492886668282331,0.0046799388095907744,0.010466041453839125,0.0068636423655732415,0.28464772482944495,0.0003890743648028353,0.9847600618776194,0.5753179467213219,0.29971907153976807,1520.471539554479
humans_current,fixed chi,0.65,0.01,1450.0544388587136,218.80616852343746,4.170427978185511,2.493456546356299,0.004680423275081364,0.010470403582275366,0.006866478550193733,0.2845918960772751,0.0003890355974296096,0.9847694914792285,0.5754012243299075,0.2997303296476666,1520.5233314465108
humans_current,fixed chi,0.65,0.01,1450.6725353799661,218.18807200218498,4.173322634907564,2.499943616199811,0.004685939871738407,0.010520133633463501,0.006898811282241013,0.2839571274679481,0.00038859442846518176,0.9848763420446035,0.5763480846115056,0.29985868520009,1521.1112635133613
humans_current,fixed chi,0.65,0.01,1451.0,217.8606073821511,4.17485759469426,2.5033929234949994,0.004688874506116443,0.01054663183265393,0.006916038710613748,0.28362016485812935,0.00038835994488550915,0.9849327925498368,0.5768507191842738,0.2999270854941076,1521.4226641300172
humans_current,fixed chi,0.65,0.01,1451.2906319012188,217.56997548093227,4.176220710544894,2.506461539486807,0.004691486038340747,0.010570237963037698,0.006931385438946336,0.28332071643848233,0.00038815139431986766,0.9849828017099992,0.5772973953621544,0.29998802483001163,1521.6989904255802
humans_current,fixed chi,0.65,0.01,1451.9087284224715,216.95187895967956,4.17912222344964,2.5130105487502803,0.004697062018188417,0.010620720425692298,0.006964203418391435,0.28268265705502554,0.0003877064712682914,0.9850888706641667,0.5782491654334768,0.3001183589654467,1522.286510301781
humans_current,fixed chi,0.65,0.01,1452.0,216.8606073821511,4.179550969396273,2.51398026026105,0.004697887939569131,0.010628207254626886,0.006969070351914297,0.2825882976154369,0.00038764060993970906,0.9851045003014613,0.5783899180367337,0.30013768973943217,1522.3732491030482
humans_current,fixed chi,0.65,0.01,1452.5268249437245,216.33378243842662,4.182027192125123,2.5195908789108152,0.0047026680571608985,0.010671584911648779,0.006997267796293727,0.2820429433664694,0.00038725963527946276,0.9851945490941741,0.5792034037028535,0.30024969817330704,1522.873821239637
humans_current,fixed chi,0.65,0.01,1453.0,215.8606073821511,4.1842533968321876,2.5246496717952596,0.00470698014944489,0.010710784115531623,0.007022747805507379,0.28155209791232966,0.00038691625840714286,0.9852751859257095,0.5799355808536433,0.30035092893193305,1523.3232864314969
humans_current,fixed chi,0.65,0.01,1453.144921464977,215.71568591717414,4.184935635227439,2.526202767307087,0.004708304403752646,0.010722835346655756,0.0070305810240256505,0.28140156940464445,0.0003868108620139875,0.9852998371853955,0.5801601190731188,0.3003820531616184,1523.4609213156143
humans_current,fixed chi,0.65,0.01,1453.7630179862297,215.09758939592143,4.187847571567107,2.5328464537267124,0.004713971309109345,0.010774475745279687,0.007064145730595328,0.28075852918453614,0.0003863601268214218,0.9854047351214957,0.5811193204722469,0.3005154347817697,1524.047808584705
humans_current,fixed chi,0.65,0.01,1454.0,214.8606073821511,4.188964956305987,2.5354021679239054,0.0047161521932049776,0.010794379219703842,0.007077081853879008,0.28051154044218224,0.00038618678661326243,0.9854448502043298,0.5814877453854164,0.30056684869533223,1524.272767928097
humans_current,fixed chi,0.65,0.01,1454.3811145074824,214.47949287466872,4.190763020110696,2.539522180437622,0.0047196690270646935,0.010826510122087029,0.0070979644384294716,0.2801138167045137,0.00038590740473750106,0.9855092430844207,0.5820810168530169,0.3006498540307926,1524.6344810801575
humans_current,fixed chi,0.65,0.01,1454.9992110287349,213.86139635341624,4.193681999982518,2.5462301922198947,0.004725397814177902,0.010878942544934943,0.007132039758772635,0.2794674259465492,0.00038545267048148353,0.9856133612543835,0.583045217192679,0.30078532205370495,1525.2209368131973
humans_current,fixed chi,0.65,0.01,1455.0,213.8606073821511,4.193685728188501,2.546238775419468,0.004725405146671112,0.010879009744514178,0.007132083439387316,0.2794665997839568,0.0003854520887377594,0.9856134939073341,0.5830464495532279,0.3007854956473031,1525.2216852571025
humans_current,fixed chi,0.65,0.01,1455.6173075499876,213.24329983216353,4.196604530466306,2.552970736398077,0.004731157929771946,0.010931777188262003,0.007166374391687214,0.27881935087646087,0.0003849958984534314,0.9857170898098532,0.5840119304925907,0.30092185014587985,1525.8071737727535
humans_current,fixed chi,0.65,0.01,1456.0,212.8606073821511,4.198415793933867,2.5571605383335587,0.004734740104423564,0.010964693027205385,0.007187763735316821,0.27841725040625775,0.0003847120567860859,0.9857811177926221,0.5846117314429714,0.30100691742788915,1526.170029930646
humans_current,fixed chi,0.65,0.01,1456.2354040712403,212.62520331091082,4.199530631006955,2.559744062873982,0.004736949635972388,0.010985018262033918,0.007200971037235604,0.2781695854441621,0.0003845370627315678,0.9858204289275424,0.5849811657778596,0.30105944975546206,1526.393189925173
humans_current,fixed chi,0.65,0.01,1456.8535005924928,212.00710678965834,4.2024603212122456,2.566550424160031,0.004742773197746983,0.011038669993979965,0.0072358323421894966,0.2775181235839101,0.00038407613706957326,0.9859233787823954,0.5859529320969583,0.3011981324858421,1526.978983213934
humans_current,fixed chi,0.65,0.01,1457.0,211.8606073821511,4.203155236102934,2.5681685184011087,0.004744158180267782,0.01105144700898154,0.007244134163642002,0.2773634666669213,0.00038396658055691116,0.9859477226063496,0.5861836293058906,0.30123116272092826,1527.1177933068445
humans_current,fixed chi,0.65,0.01,1457.4715971137455,211.38901026840563,4.205393620854627,2.573390075413034,0.004748628882946032,0.011092736700647265,0.0072709611487198345,0.27686495921458154,0.000383613094893997,0.9860259395475762,0.586927238521328,0.3013379100981551,1527.5645515593594
humans_current,fixed chi,0.65,0.01,1458.0,210.8606073821511,4.207904138378293,2.5792637953696307,0.004753660507638133,0.011139289915263816,0.007301206448317998,0.2763052228189742,0.0003832155476154849,0.9861133090823,0.5877621815496975,0.3014582812867145,1528.0649665854023
humans_current,fixed chi,0.65,0.01,1458.089693634998,210.77091374715314,4.208330549873009,2.580263274468564,0.004754516962343387,0.011147222734110073,0.007306360174652582,0.27621008623993926,0.0003831479093015657,0.9861281113944577,0.5879040941449728,0.3014787945138474,1528.149892858318
humans_current,fixed chi,0.65,0.01,1458.7077901562507,210.15281722590044,4.211271128374572,2.5871702818757996,0.004760437709678364,0.011202132428679078,0.007342032244395114,0.2755534985489164,0.0003826805530566219,0.9862298944926088,0.588883508084037,0.30162079781727663,1528.7350049839301
humans_current,fixed chi,0.65,0.01,1459.0,209.8606073821511,4.212662585586116,2.5904474673979117,0.004763248240069262,0.011228240291217616,0.007358992437644929,0.2752424930123049,0.0003824588432633013,0.9862778779419787,0.589347426736104,0.3016883239880215,1529.0115408048907
humans_current,fixed chi,0.65,0.01,1459.3258866775034,209.53472070464773,4.214215376636634,2.594111360932928,0.004766391401698243,0.011257470473936337,0.007377980359990488,0.27489519001591844,0.0003822109985885153,0.9863312890097846,0.5898654894763646,0.3017639322583643,1529.3198857852647
humans_current,fixed chi,0.65,0.01,1459.9439831987559,208.91662418339524,4.217163315108499,2.601086777723104,0.004772378318201723,0.011313241257483241,0.007414207274791806,0.27423515450112046,0.00038173921798903467,0.9864322951119147,0.5908500474810513,0.3019082102553092,1529.9045330870313
humans_current,fixed chi,0.65,0.01,1460.0,208.8606073821511,4.217430663717983,2.601720651460564,0.0047729225516777735,0.011318317179388259,0.007417504317430712,0.27417525129579373,0.00038169635050818584,0.98644142989465,0.5909394035776501,0.30192134281745536,1529.9575068398422
humans_current,fixed chi,0.65,0.01,1460.5620797200086,208.29852766214253,4.220114964413373,2.6080968011509533,0.004778398742083157,0.01136944934455687,0.007450715973078559,0.2735733858507842,0.000381265183009864,0.9865329129630915,0.5918371912779687,0.3020536443973268,1530.4889446892744
humans_current,fixed chi,0.65,0.01,1461.0,207.8606073821511,4.222208459947469,2.613084483706526,0.004782684637607733,0.011409539942065294,0.0074767545221732234,0.27310347162371773,0.0003809279500387999,0.9866039656367506,0.5925381509281737,0.30215739093255634,1530.9028553961832
humans_current,fixed chi,0.65,0.01,1461.1801762412613,207.68043114088982,4.223070345350284,2.6151417029796526,0.004784452959377529,0.01142609949579355,0.007487509474657372,0.272909877897583,0.00038078886506007117,0.9866331427255598,0.5928269300672919,0.30220024744747115,1531.0731183670546
humans_current,fixed chi,0.65,0.01,1461.7982727625142,207.06233461963689,4.226029478896045,2.622221757868555,0.0047905412593063895,0.01148319629419393,0.007524590692753463,0.27224462446094033,0.0003803102352036002,0.9867329845597068,0.593819273068987,0.3023480323454925,1531.6570518701315
humans_current,fixed chi,0.65,0.01,1462.0,206.8606073821511,4.226996062656316,2.6245401199158813,0.004792535714570723,0.011501928421154616,0.007536755681769591,0.27202712785586675,0.00038015352019334667,0.9867654858522997,0.5941437077826507,0.30239652268102735,1531.847577009098
humans_current,fixed chi,0.65,0.01,1462.4163692837665,206.44423809838463,4.228992386207222,2.629337243411431,0.004796663934324579,0.011540744678030023,0.00756196286033628,0.2715776193473758,0.0003798292641568192,0.9868324386240503,0.5948142295223015,0.30249701221074676,1532.2407429226414
humans_current,fixed chi,0.65,0.01,1463.0,205.8606073821511,4.231793561453257,2.6360887358911285,0.004802477021332406,0.011595502884887764,0.007597520834679017,0.27094619376342843,0.0003793729369340112,0.986925991212459,0.5957561132684335,0.30263879363618396,1532.7916620386673
humans_current,fixed chi,0.65,0.01,1463.0344658050192,205.82614157713192,4.2319590886221725,2.636488440175331,0.004802821280167928,0.011598749390174589,0.007599628926158175,0.2709088563508628,0.00037934592228608334,0.9869315050752294,0.5958118086852314,0.30264720034517106,1532.8241892227713
humans_current,fixed chi,0.65,0.01,1463.652562326272,205.2080450558792,4.2349296076630605,2.643675631739974,0.004809013595901762,0.011657215351136074,0.00763759208766146,0.2702383292532014,0.00037886017960532845,0.9870301840679939,0.5968120198339638,0.30279861023630933,1533.4073884424247
humans_current,fixed chi,0.65,0.01,1464.0,204.8606073821511,4.23660104719566,2.647731527880591,0.004812509819234538,0.011690283956767644,0.00765906314370568,0.2698606430334852,0.00037858607382063194,0.9870854823753473,0.5973754066385673,0.3028842606307307,1533.7351006660513
humans_current,fixed chi,0.65,0.01,1464.2706588475246,204.5899485346265,4.237903965037951,2.650899104737853,0.004815241183970435,0.011716147552477196,0.007675855542288446,0.26956603182439803,0.0003783720057737082,0.987128475755195,0.5978148722623151,0.3029512555603993,1533.9903382268876
humans_current,fixed chi,0.65,0.01,1464.888755368777,203.97185201337402,4.240882182642899,2.6581591488948924,0.004821504350247728,0.01177555102128781,0.007714422469717874,0.26889195782306663,0.0003778813700932641,0.9872263802877738,0.5988203752811386,0.30310515018552014,1534.5730361944861
humans_current,fixed chi,0.65,0.01,1465.0,203.8606073821511,4.241418612016525,2.6594697130610747,0.004822635392776938,0.011786292793204211,0.007721396144688697,0.26877044927021454,0.00037779280198126753,0.9872439599863672,0.5990016272700085,0.30313298178584,1534.6778828909112
humans_current,fixed chi,0.65,0.01,1465.5068518900298,203.3537554921213,4.243864282564101,2.665456057071811,0.004827803404088318,0.011835430784657774,0.007753296102919194,0.2682161009968246,0.00037738824150663363,0.9873238978147539,0.5998285382177233,0.3032603081747886,1535.1554799362452
humans_current,fixed chi,0.65,0.01,1466.0,202.8606073821511,4.246246349342482,2.671304529937256,0.004832855050131007,0.011883551012460202,0.007784533693211415,0.2676755860031918,0.000376992990090369,0.9874014246775286,0.6006348146512683,0.30338501655255307,1535.6199985261558
humans_current,fixed chi,0.65,0.01,1466.1249484112823,202.73565897086883,4.246850287080047,2.672790125306065,0.0048341386583801264,0.011895792153894035,0.007792479852497536,0.2675384550827238,0.0003768925885947869,0.9874210284832314,0.6008393704151659,0.30341674378964184,1535.7376670155334
humans_current,fixed chi,0.65,0.01,1466.7430449325352,202.1175624496159,4.249840218663732,2.680161652854558,0.004840510429597806,0.011956640280431429,0.007831977004713053,0.2668590138076773,0.0003763943795748211,0.9875177724383654,0.6018528812317308,0.3035744714931516,1536.319594967715
humans_current,fixed chi,0.65,0.01,1467.0,201.8606073821511,4.251084353921619,2.6832372388438515,0.004843170123753545,0.01198208058806972,0.007848489804729297,0.2665760266892885,0.00037618650434109746,0.9875578770677462,0.602275008379601,0.3036404257434248,1536.561437195106
humans_current,fixed chi,0.65,0.01,1467.3611414537877,201.4994659283634,4.252834099984879,2.6875709422368956,0.0048469190378571825,0.012017980564394747,0.007871791023461583,0.2661777708889081,0.0003758935822978095,0.9876141298233689,0.602869080040178,0.30373350595343,1536.9012612997851
humans_current,fixed chi,0.65,0.01,1467.9792379750404,200.8813694071107,4.25583195391222,2.6950182992794645,0.004853364806970801,0.012079818299327371,0.00791192528382112,0.2654947200344104,0.0003753901642466702,0.9877101007795016,0.6038879762270895,0.3038938620470925,1537.4826634900098
humans_current,fixed chi,0.65,0.01,1468.0,200.8606073821511,4.25593272184778,2.695269122420015,0.004853581970982713,0.012081904133055332,0.00791327900984129,0.26547174471770485,0.0003753732084210376,0.9877133177627124,0.6039222481535139,0.3038992715700793,1537.5021883274762
humans_current,fixed chi,0.65,0.01,1468.597334496293,200.2632728858582,4.258833803515788,2.7025040331601424,0.004859848064504575,0.012142158938644797,0.007952383285214637,0.2648098549434198,0.0003748840925340935,0.9878056854460603,0.604909579192157,0.30405555486277674,1538.0637989875563
humans_current,fixed chi,0.65,0.01,1469.0,199.8606073821511,4.260791550582143,2.707401486061592,0.004864091974621984,0.0121830445979474,0.007978915910200612,0.2643627134177173,0.00037455296349172537,0.9878677473544327,0.60557657376124,0.3041616176859329,1538.442241154359
humans_current,fixed chi,0.65,0.01,1469.2154310175456,199.6451763646055,4.261839672069259,2.71002845645371,0.004866369141835555,0.012205008095634639,0.007993168580355814,0.26412316930690466,0.0003743753339005401,0.9879008839603711,0.6059338983474555,0.30421859970475096,1538.6446652121194
humans_current,fixed chi,0.65,0.01,1469.8335275387983,199.0270798433528,4.2648495830523245,2.7175918851780807,0.0048729283742107495,0.012268371330293803,0.008034284775249034,0.2634346568080688,0.000373863854712249,0.9879956964577818,0.6069609431167023,0.3043830120965859,1539.225259553541
humans_current,fixed chi,0.65,0.01,1470.0,198.8606073821511,4.265660938984854,2.7196356584813017,0.004874701543630274,0.012285525608291891,0.008045415658131105,0.26324890605982554,0.0003737256281615775,0.9880211664217285,0.607238025079037,0.3044275292190225,1539.381584705667
humans_current,fixed chi,0.65,0.01,1470.451624060051,198.40898332210008,4.267863560153104,2.7251946388411206,0.004879526100807323,0.012332254344727744,0.008075735475898682,0.26274431112287017,0.00037334962095938144,0.9880901230716551,0.607990722934474,0.3045488077848788,1539.805579371431
humans_current,fixed chi,0.65,0.01,1471.0,197.8606073821511,4.270540987336488,2.731972992173393,0.004885412113733839,0.01238937119819684,0.008112793601355861,0.2621302958649892,0.000372891058468174,0.9881735755296476,0.6089066420574516,0.3046970728187748,1540.3202078045858
humans_current,fixed chi,0.65,0.01,1471.0697205813037,197.79088680084737,4.270881627270587,2.732837040488409,0.004886162664793744,0.01239666291209619,0.00811752441265412,0.2620521259205502,0.0003728325982541176,0.9881841639333594,0.6090232472454249,0.3047160027430856,1540.385621994774
humans_current,fixed chi,0.65,0.01,1471.6878171025564,197.17279027959466,4.273903808517131,2.7405194167516136,0.004892838413392343,0.012461602841086005,0.008159655262574006,0.2613580948641914,0.00037231275182891376,0.9882778191722636,0.6100585255034631,0.3048846131754014,1540.96538472154
humans_current,fixed chi,0.65,0.01,1472.0,196.8606073821511,4.275431797366537,2.744414863954816,0.004896225148116925,0.012494605970204475,0.008181065478396476,0.261006856009578,0.0003720491078568519,0.988324975229521,0.6105824647139473,0.30497031669673014,1541.2580990636227
humans_current,fixed chi,0.65,0.01,1472.3059136238091,196.55469375834195,4.276930128220973,2.7482420978977586,0.004899553697943076,0.012527080046965466,0.008202131809298407,0.2606622116112722,0.0003717900465347651,0.9883710889157301,0.6110965671709153,0.3050546555207339,1541.544864818281
