scenario,terminal_boundary_z,time,path_label,population_law_log_residual,final_ces_log_residual,final_output_log_residual,ai_share_residual,inference_identity_log_residual,research_service_identity_log_residual,research_ces_log_residual,capability_law_level_residual,wage_log_residual,ai_price_log_residual,ai_marginal_cost_log_residual,gross_return_residual,net_return_residual,inverse_elasticity_residual,monopoly_foc_log_residual,research_compute_foc_log_residual,research_human_foc_log_residual,labor_market_residual,resource_constraint_residual,household_budget_residual,final_firm_zero_profit_residual,research_machine_technology_share_residual,research_machine_cost_share_residual,inference_resource_share_residual,research_resource_share_residual,investment_share_residual,consumption_share_residual,resource_share_sum_residual,production_labor_income_share_residual,aggregate_labor_income_share_residual,ai_operating_profit_share_residual,ai_markup_residual,shadow_capability_to_capital_residual,capital_rhs_residual,capability_rhs_residual,consumption_euler_rhs_residual,shadow_costate_rhs_residual,reconstructed_ai_share,reconstructed_research_machine_share,reconstructed_output_capital_ratio,reconstructed_capability_growth,reconstructed_monopoly_soc_margin,minimum_positive_share_or_soc,minimum_log_positive_share_or_soc,positive_and_interior,share_clipping_detected,bounded_exp_clipping_detected,minimum_bounded_exp_argument,maximum_bounded_exp_argument,stored_capital_law_residual,stored_capability_law_residual,stored_consumption_euler_path_residual,stored_shadow_costate_residual
near_unit_sigma_1.10_z_8,8.0,2149.3483807713974,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-7.105427357601002e-15,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.194245199571014e-14,0.0,-3.552713678800501e-15,-1.6653345369377348e-15,0.0,-1.2281842209915794e-15,-2.220446049250313e-16,-4.440892098500626e-16,-5.551115123125783e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.27595074950702697,0.9968217752171631,0.2772357412115204,0.003429609854956017,0.1773358285586552,6.917934243719029e-06,-11.881393352594351,1,0,0,-8.139397751637862,-1.282887083428495,0.0,0.0,0.0,0.0
near_unit_sigma_1.10_z_8,8.0,2150.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.194245199571014e-14,-7.105427357601002e-15,0.0,8.881784197001252e-16,0.0,3.3306690738754696e-16,-1.1102230246251565e-16,5.551115123125783e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.276016534306974,0.9968317086306643,0.2772375203224012,0.0034298275179416218,0.17735326909334842,6.9000505561875975e-06,-11.883981819404193,1,0,0,-8.138930360767716,-1.2828806661275927,-4.219749549783103e-13,-3.6803286113107347e-13,-4.20276660695329e-13,-1.2712747521348433e-13
near_unit_sigma_1.10_z_8,8.0,2151.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,3.552713678800501e-15,3.0357660829594124e-18,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,-7.016609515630989e-14,3.552713678800501e-15,3.552713678800501e-15,2.220446049250313e-16,0.0,1.8735013540549517e-16,-2.220446049250313e-16,-8.881784197001252e-16,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,3.0357660829594124e-18,0.0,-3.469446951953614e-18,0.27611752950473706,0.9968468957426274,0.2772402522059681,0.0034301614120669263,0.17738003966947596,6.872689025809534e-06,-11.887955112620356,1,0,0,-8.138213104965278,-1.2828708122300974,-1.7214528413855845e-13,-1.4562092851000408e-13,-1.6792817136845883e-13,-5.1524756683463124e-14
near_unit_sigma_1.10_z_8,8.0,2152.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-7.105427357601002e-15,0.0,5.551115123125783e-17,0.0,0.0,3.552713678800501e-15,3.0357660829594124e-18,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,-7.815970093361102e-14,-3.552713678800501e-15,-3.552713678800501e-15,1.5543122344752192e-15,-1.1102230246251565e-16,5.134781488891349e-16,-2.220446049250313e-16,-6.661338147750939e-16,-7.771561172376096e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,3.0357660829594124e-18,0.0,-3.469446951953614e-18,0.27621857231805397,0.9968620139852368,0.27724298601905156,0.0034304951375144234,0.17740681709574424,6.845428268502306e-06,-11.891929534562765,1,0,0,-8.13749587322151,-1.2828609514700418,3.766761208501279e-13,3.13765072951222e-13,3.6335170983115006e-13,1.1199721705601462e-13
near_unit_sigma_1.10_z_8,8.0,2153.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,-6.483702463810914e-14,-3.552713678800501e-15,-1.0658141036401503e-14,1.1102230246251565e-15,0.0,-1.5265566588595902e-16,-1.1102230246251565e-16,3.3306690738754696e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.2763196627672287,0.9968770636513659,0.27724572176450646,0.0034308286950957903,0.1774336013693717,6.818267946928031e-06,-11.895905085090009,1,0,0,-8.136778665009231,-1.2828510838373326,2.42413727979951e-13,1.9844586043871182e-13,2.3142078531268595e-13,7.180020467068005e-14
near_unit_sigma_1.10_z_8,8.0,2153.235086704076,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,1.0658141036401503e-14,7.105427357601002e-15,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0,6.38378239159465e-16,6.38378239159465e-16,0.0,-7.549516567451064e-14,0.0,3.552713678800501e-15,-1.1102230246251565e-15,7.105427357601002e-15,7.0915495697931874e-15,0.0,-7.771561172376096e-16,-6.661338147750939e-16,-3.2612801348363973e-16,-7.37257477290143e-18,-1.609823385706477e-15,-5.218048215738236e-15,0.0,0.0,0.0,2.7755575615628914e-16,2.842170943040401e-14,0.0,1.942890293094024e-15,0.0,6.38378239159465e-16,6.38378239159465e-16,0.2763434347055296,0.9968805917036769,0.27724636518273765,0.0034309070857659403,0.17743989898975204,6.81189746092751e-06,-11.896839847988883,1,0,0,-8.136610062253748,-1.2828487630892234,-9.992007221626409e-16,2.6020852139652106e-18,-3.3306690738754696e-16,-2.255140518769849e-16
near_unit_sigma_1.10_z_8,8.0,2154.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-14,0.0,-1.0658141036401503e-14,2.220446049250313e-16,0.0,-2.42861286636753e-16,-1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.27642080087257703,0.9968920450327424,0.2772484594452547,0.003431162085623519,0.17746039248757103,6.791207724723308e-06,-11.89988176406257,1,0,0,-8.136061479802251,-1.282841209321635,-4.4034567658890467e-13,-3.7949331177511425e-13,-4.369855172159376e-13,-1.3497016004837548e-13
near_unit_sigma_1.10_z_8,8.0,2155.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.194245199571014e-14,-3.552713678800501e-15,-7.105427357601002e-15,8.881784197001252e-16,0.0,2.706168622523819e-16,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.2765219866544863,0.9969069584199556,0.2772511990640855,0.0034314953099070797,0.17748719044756575,6.764247266476816e-06,-11.903859571345835,1,0,0,-8.135344317076253,-1.2828313279130938,-1.0774887926334742e-13,-9.015227800390768e-14,-1.0494209667921695e-13,-3.274464033253821e-14
near_unit_sigma_1.10_z_8,8.0,2156.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,3.552713678800501e-15,3.0357660829594124e-18,0.0,0.0,0.0,0.0,0.0,0.0,-7.105427357601002e-14,-3.552713678800501e-15,-3.552713678800501e-15,-7.771561172376096e-16,0.0,-8.881784197001252e-16,-1.1102230246251565e-16,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,3.0357660829594124e-18,0.0,3.469446951953614e-18,0.2766232201333798,0.9969218041024589,0.27725394062377934,0.003431828368755112,0.17751399524657993,6.737386237739956e-06,-11.907838506808266,1,0,0,-8.134627176308221,-1.2828214396018858,4.171923223550422e-13,3.439388530923626e-13,4.0266401324373646e-13,1.2724717113332673e-13
near_unit_sigma_1.10_z_8,8.0,2157.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-7.283063041541027e-14,0.0,0.0,-8.881784197001252e-16,0.0,-9.367506770274758e-16,0.0,6.661338147750939e-16,6.661338147750939e-16,0.0,0.0,0.0,0.0,2.220446049250313e-16,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.276724501329683,0.9969365823685685,0.2772566841272232,0.0034321612629776206,0.17754080688182994,6.710624305035191e-06,-11.911818570319877,1,0,0,-8.133910056975996,-1.2828115443778039,1.3998177617047247e-13,1.1278304679063211e-13,1.3312441426993615e-13,4.244174456324856e-14
near_unit_sigma_1.10_z_8,8.0,2157.121792636755,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,-7.72715225139109e-14,0.0,3.552713678800501e-15,8.881784197001252e-16,0.0,9.43689570931383e-16,-2.220446049250313e-16,-3.3306690738754696e-16,-3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.2767368398943429,0.9969383776610343,0.2772570183986681,0.003432201795835854,0.1775440728084521,6.707371652162257e-06,-11.912303389803654,1,0,0,-8.133822718560811,-1.2828103387396261,0.0,4.336808689942018e-19,0.0,0.0
near_unit_sigma_1.10_z_8,8.0,2158.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,3.552713678800501e-15,3.469446951953614e-18,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,-7.72715225139109e-14,3.552713678800501e-15,3.552713678800501e-15,-1.4432899320127035e-15,0.0,-5.759281940243e-16,-1.1102230246251565e-16,-7.771561172376096e-16,-7.771561172376096e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.4210854715202004e-14,0.0,0.0,3.469446951953614e-18,0.0,3.469446951953614e-18,0.27682583026383695,0.9969512935054733,0.2772594295773534,0.003432493993385138,0.1775676253505279,6.683961135849975e-06,-11.915799761752822,1,0,0,-8.133192958558535,-1.2828016422304636,-4.441863543647173e-13,-3.7867235389010823e-13,-4.3938810923016547e-13,-1.3815858179722085e-13
near_unit_sigma_1.10_z_8,8.0,2159.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,-7.194245199571014e-14,0.0,7.105427357601002e-15,-3.3306690738754696e-16,0.0,-1.3877787807814457e-16,-2.220446049250313e-16,5.551115123125783e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.2769272069563584,0.9969659377992346,0.2772621769769578,0.003432826560784939,0.17759445064989704,6.657396398615639e-06,-11.919782080984268,1,0,0,-8.13247588053665,-1.2827917331500167,-3.9159647746700443e-14,-3.3075538835580787e-14,-3.859065844658005e-14,-1.2063267051942717e-14
near_unit_sigma_1.10_z_8,8.0,2160.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,3.552713678800501e-15,3.0357660829594124e-18,0.0,0.0,0.0,0.0,0.0,0.0,-7.105427357601002e-14,0.0,-3.552713678800501e-15,-1.1102230246251565e-15,0.0,-9.159339953157541e-16,-1.1102230246251565e-16,-7.771561172376096e-16,-7.771561172376096e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,3.0357660829594124e-18,0.0,0.0,0.27702863142779227,0.9969805155348019,0.27726492632884503,0.003433158965983967,0.17762128277715952,6.630929762720988e-06,-11.923765527894087,1,0,0,-8.131758822392328,-1.2827818171265406,4.4959001799238507e-13,3.654372811301432e-13,4.316078744404095e-13,1.390745157925366e-13
near_unit_sigma_1.10_z_8,8.0,2161.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,0.0,-3.552713678800501e-15,-3.0357660829594124e-18,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-7.460698725481052e-14,-3.552713678800501e-15,3.552713678800501e-15,4.440892098500626e-16,0.0,1.5959455978986625e-16,2.220446049250313e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,0.0,2.7755575615628914e-17,0.0,0.0,0.0,-3.0357660829594124e-18,0.0,-3.469446951953614e-18,0.2771301036986859,0.9969950269959933,0.27726767763592636,0.003433491209790514,0.17764812172952987,6.604560898517625e-06,-11.927750102363762,1,0,0,-8.131041783608453,-1.282771894149743,1.240327285323417e-14,8.592085376513126e-15,1.045344366623624e-14,3.668940151690947e-15
near_unit_sigma_1.10_z_8,8.0,2161.008498569434,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,-6.661338147750939e-14,-3.552713678800501e-15,-3.552713678800501e-15,-1.6653345369377348e-15,-2.220446049250313e-16,-1.0477729794899915e-15,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,-2.220446049250313e-16,1.1102230246251565e-16,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.2771309662727244,0.996995150039454,0.2772677010264886,0.0034334940326982612,0.17764834985147057,6.604337218941164e-06,-11.927783970378261,1,0,0,-8.131035689886048,-1.2827718097888052,0.0,-4.336808689942018e-19,0.0,0.0
near_unit_sigma_1.10_z_8,8.0,2162.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,-6.927791673660977e-14,-3.552713678800501e-15,0.0,-9.992007221626409e-16,2.220446049250313e-16,-7.147060721024445e-16,-2.220446049250313e-16,6.661338147750939e-16,7.771561172376096e-16,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.6653345369377348e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.2772316237896073,0.9970094724655195,0.27727043090115056,0.0034338232930130564,0.17767496750421952,6.578289477313595e-06,-11.931735804277025,1,0,0,-8.130324763669009,-1.2827619642091967,-4.330442254785183e-13,-3.668324324856975e-13,-4.2967365776469535e-13,-1.3848470981070449e-13
near_unit_sigma_1.10_z_8,8.0,2163.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-6.572520305780927e-14,-3.552713678800501e-15,-1.0658141036401503e-14,6.661338147750939e-16,0.0,-1.457167719820518e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773331917212023,0.9970238522249844,0.277273186127308,0.0034341552164567166,0.17770182009845095,6.552115171352283e-06,-11.935722633522778,1,0,0,-8.12960776205989,-1.2827520272950466,2.9439992110802393e-14,2.4409294030469653e-14,2.8808552765546835e-14,9.032705139411235e-15
