scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,human_to_automated_service_ratio,singularity_time_estimate,monopoly_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual,alpha,eta,sigma_xl,sigma_hm,terminal_boundary_z
equilibrium_sigma_1.5_z_16,1575.9624178106399,91.72268040167728,24.974666563551928,4.875409501512922,18.91154901372768,23.06958663591232,21.613278044642467,24.020859531025366,23.551073977691388,2.9393186114063106,-4.385429324074316,-4.875409501512922,27.81902307525699,22.943613573744067,10.425266784781295,18.911342713715886,19.941235092276035,24.816644593788958,22.719783421133467,5.109310517297686,4.15803762218464,6.063117549824248,0.048747028553108473,0.007178800269455066,0.04913959066398257,0.037139590663982563,0.04683934002852001,0.05381349724942197,0.041813497249421974,0.02704208446502321,0.38527148686055324,0.01863309514013787,0.12713959066398256,0.07713959066398256,0.00020627873341067955,0.9997937212665893,0.8296194201854125,0.38736146187091114,0.22144983214869748,0.9986094295693483,0.34053207528654766,0.016913816634168074,0.2563050522055617,0.3862490558737225,1.0,0.11415498847577364,0.11417854108061039,1.6322838635875887,0.2153129362376786,11.796796542084449,4.544969343960308,7.366606537378597e-05,5.622170739732257e-07,1630.7852249105365,1.7763568394002505e-15,0.0,0.0,-2.1316282072803006e-14,-3.552713678800501e-15,-9.180212146020494e-12,1.3322676295501878e-15,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1576.0,91.68509821231714,24.976498988855013,4.875679328560572,18.912,23.071433864340904,21.61503873229448,24.02288244173035,23.553190709564472,2.9403352206969693,-4.385751120249456,-4.875679328560572,27.82148176964063,22.94580244108006,10.425233396278095,18.91179379990083,19.943504749401804,24.819184077962376,22.722319329843316,5.11088244173035,4.159433864340905,6.064498988855014,0.048768598884145226,0.00718050439363154,0.049163811206764045,0.03716381120676404,0.046858646210336155,0.053839134839250846,0.04183913483925085,0.02705850791429043,0.3853448824447395,0.018633968480588972,0.12716381120676404,0.07716381120676404,0.0002061788413900299,0.9997938211586099,0.82971399182188,0.3873296227533004,0.22144965604299194,0.9986112148167612,0.3405885935321715,0.016917990572815407,0.2563122111743865,0.3861812047206265,1.0,0.11409162547934039,0.11411515360949644,1.632199037423573,0.21531978098848803,11.796886245203627,4.545869743371956,7.349660427714459e-05,5.607724202772107e-07,1630.812365150004,0.0,0.0,0.0,-2.4868995751603507e-14,-3.552713678800501e-15,-9.180212146020494e-12,1.5543122344752192e-15,0.0,-1.1506731331656361e-09,-7.851790745361242e-11,-1.4283051408270353e-09,-1.1145280878754882e-09,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1576.8889095318689,90.79618868044827,25.020078384706324,4.882080183024976,18.922666914382425,23.11539279807924,21.65689639810255,24.07101220458796,23.603561697962498,2.9645617967275513,-4.393381401146041,-4.882080183024976,27.87993634107291,22.997856158047934,10.424333103901649,18.922463085942354,19.997458463551027,24.879538646576002,22.782590116395525,5.148345290205533,4.192725883696816,6.097411470323898,0.04928464888929247,0.007221212919950146,0.04974377173358387,0.03774377173358387,0.04732063638921395,0.05445258823399968,0.04245258823399968,0.02745147305915907,0.38710233858661774,0.018654531890238975,0.12774377173358387,0.07774377173358386,0.00020380766846468367,0.9997961923315353,0.8319526939055969,0.38657592638511573,0.22144548140250475,0.998653048546051,0.3419276730688013,0.017016807599328533,0.2564816561217354,0.3845738632101348,1.0,0.11259169508325007,0.1126146468118517,1.6301936018047618,0.21548063184794858,11.798405279571368,4.567190275314774,6.957360092363929e-05,5.274532808252832e-07,1631.4524249122346,-2.6645352591003757e-15,-7.105427357601002e-15,0.0,-2.1316282072803006e-14,-3.552713678800501e-15,-9.126921440838487e-12,-1.2212453270876722e-15,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1577.0,90.68509821231714,25.02555706428113,4.8828826764559095,18.924,23.12092293439546,21.66215651566918,24.077065677905686,23.609898278646142,2.9676141543841013,-4.394337569070224,-4.8828826764559095,27.887282512593956,23.004399836138045,10.42420555221049,18.923796469092306,20.004238120603887,24.887120797059797,22.79016190224775,5.153065677905687,4.1969229343954595,6.101557064281131,0.049349941520900095,0.007226355269692147,0.04981721916081202,0.037817219160812016,0.04737910417050276,0.05453021806545166,0.042530218065451666,0.027501199255652864,0.3873249065479152,0.01865708904211196,0.127817219160812,0.07781721916081201,0.00020351019668239697,0.9997964898033176,0.8322327182936036,0.38648165150782016,0.22144495843291961,0.9986582238949193,0.3420953287353961,0.01702916941616296,0.25650284771606785,0.3843726541323731,0.9999999999999999,0.1124040787432856,0.11242695877577863,1.6299431018773232,0.2155005925213182,11.798513090113996,4.569857980032758,6.909469738635723e-05,5.234024086928961e-07,1631.5321616249678,-4.440892098500626e-15,-3.552713678800501e-15,0.0,-2.4868995751603507e-14,0.0,-9.134026868196088e-12,-1.3322676295501878e-15,0.0,-2.6970643773882585e-09,-1.8383868993082642e-10,-3.3405407606768023e-09,-2.61000197843142e-09,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1577.815401253098,89.86969695921925,25.065994053763703,4.888790553580034,18.933784815037175,23.161765681271316,21.700965922632157,24.121763918049226,23.656695343742097,2.990188701790604,-4.401373571218475,-4.888790553580034,27.941485343483663,23.05269478990363,10.42316556722318,18.933583475649883,20.054255107553796,24.94304566113383,22.846011409081353,5.187979103012051,4.227980866234141,6.132209238726528,0.049834741888463915,0.007264480746928622,0.050363042489521025,0.03836304248952102,0.04781333842361734,0.055106712455454954,0.04310671245545496,0.0278704636436089,0.3889789166349122,0.018675769910035812,0.12836304248952102,0.07836304248952101,0.00020131911987962737,0.9997986808801204,0.8342896963645131,0.3857891355572806,0.22144111145507267,0.9986958526677588,0.34332796305179974,0.017119984553882642,0.2566584912934158,0.38289356110090195,1.0000000000000002,0.1110259034357762,0.11104825957365773,1.6281053590729182,0.21564613351242395,11.798737782470882,4.58946024028493,6.56554765469056e-05,4.944201901717922e-07,1632.1156820702993,8.881784197001252e-16,0.0,0.0,-2.1316282072803006e-14,0.0,-9.084288876692881e-12,1.5543122344752192e-15,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1578.0,89.68509821231714,25.075203733478798,4.890132372408029,18.936,23.171074184662782,21.709801387157192,24.13194873735275,23.66736045567873,2.9953413618125744,-4.4029708197091,-4.890132372408029,27.953825889206577,23.063693516798548,10.422904545476287,18.9357991586039,20.065641224678856,24.955773597086885,22.858722460336374,5.195948737352751,4.235074184662782,6.139203733478798,0.049945870646523935,0.007273206203243569,0.05048827542381625,0.03848827542381625,0.04791290351631733,0.055238881664365636,0.04323888166436564,0.02795511958808561,0.38935841037520075,0.01867997713529503,0.12848827542381625,0.07848827542381624,0.00020082122881918502,0.9997991787711809,0.8347557588768266,0.3856322278448017,0.22144023850139136,0.9987042840422988,0.343607514036167,0.017140563112045704,0.2566937504963929,0.38255817235539435,0.9999999999999999,0.11071364155252615,0.11073587966795526,1.6276895457781098,0.21567884441130675,11.798648868102081,4.593903167859388,6.489521412932184e-05,4.88039714803504e-07,1632.247356272317,3.552713678800501e-15,3.552713678800501e-15,0.0,-2.4868995751603507e-14,0.0,-9.08073616301408e-12,1.5543122344752192e-15,0.0,-3.372639216514539e-09,-2.296448031735565e-10,-4.168144399074869e-09,-3.2606835079218577e-09,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1578.7418929743271,88.94320523799001,25.112425313953647,4.8955414181724235,18.944902715691924,23.208719496919105,21.745497365957814,24.173128822902143,23.71049025268275,3.016208365755922,-4.409406517488371,-4.8955414181724235,28.00368466569756,23.108143247525135,10.421758929356455,18.944703882510957,20.111638662210158,25.007180080382582,22.910061736726924,5.228226107210219,4.263816781227181,6.167522598261723,0.050397714967198054,0.007308631318990744,0.05099790493412112,0.038997904934121114,0.04831783845604114,0.05577635539211201,0.04377635539211201,0.02829936711634673,0.3909027422246094,0.018696802374415847,0.1289979049341211,0.07899790493412111,0.00019881341496097687,0.999801186585039,0.8366302117428079,0.385001162046588,0.22143672265298575,0.9987378445182137,0.3447328273724238,0.01722333444697978,0.2568355350894683,0.38120830309112813,0.9999999999999999,0.10945775813231867,0.10947952413037927,1.6260193325369405,0.21580941449525753,11.797763283140595,4.6117780194964695,6.190684933041584e-05,4.6305446674261386e-07,1632.77493527289,8.881784197001252e-16,0.0,0.0,-2.1316282072803006e-14,0.0,-9.059419880941277e-12,8.881784197001252e-16,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1579.0,88.68509821231714,25.125453838917508,4.897429433796139,18.948,23.221905578873944,21.757986934646297,24.187549505301746,23.725596624565625,3.0235282671885457,-4.4116517356159335,-4.897429433796139,28.021130330546868,23.123700896750726,10.421323752044527,18.947801868019987,20.127731303387215,25.025160737183352,22.928019256432968,5.239549505301746,4.2739055788739435,6.177453838917508,0.05055690202250779,0.0073210920974414685,0.0511776153902694,0.0391776153902694,0.04846054091580565,0.05596573986466069,0.043965739864660694,0.028420662303574318,0.3914473193644527,0.018702624172590762,0.1291776153902694,0.07917761539026939,0.00019811235316902597,0.999801887646831,0.8372828405480132,0.3847814436821689,0.22143549668819232,0.9987493985311026,0.34512500006239827,0.017252155239059663,0.25688489114134255,0.3807379535571996,1.0,0.10902049683283117,0.10904209941974168,1.6254386180825584,0.21585450310477045,11.797254833064152,4.6180037802622955,6.089207327897355e-05,4.546049735281107e-07,1632.9578721334437,1.7763568394002505e-15,0.0,0.0,-2.4868995751603507e-14,0.0,-9.048761739904876e-12,-2.220446049250313e-16,0.0,-3.270634513219406e-09,-2.2247056887664263e-10,-4.033156593419296e-09,-3.158927452950877e-09,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1579.6683846955564,88.01671351676077,25.159384294055048,4.902333607892065,18.956020616346677,23.25626893125296,21.790501847092827,24.2251215297418,23.76496225776662,3.0426301217889318,-4.41748094532316,-4.902333607892065,28.06654936516729,23.164215757275226,10.420107801525111,18.95582430617899,20.169623236164526,25.07195684405659,22.974756033452426,5.269100913395121,4.300248314906284,6.203363677708371,0.05097399314001247,0.007353693410140116,0.0516488821836003,0.0396488821836003,0.048834545795343534,0.056462022737235884,0.04446202273723589,0.028738507271697245,0.39287540055636455,0.018717622431249945,0.1296488821836003,0.07964888218360029,0.00019629090010810397,0.9998037090998919,0.8389740159132475,0.3842120813092067,0.22143231536292068,0.9987790267984502,0.3461421422735661,0.0173268441768438,0.25701276536280887,0.37951824818678126,1.0,0.10788740933812417,0.10790859081254427,1.623935724698967,0.2159704483883097,11.795450723674401,4.634142427806441,5.8322918150623444e-05,4.3329413561409264e-07,1633.430122832725,1.7763568394002505e-15,0.0,0.0,-2.4868995751603507e-14,0.0,-9.030998171510873e-12,4.440892098500626e-16,0.0,-1.304512053934559e-15,8.673617379884035e-18,-3.191891195797325e-16,-1.3877787807814457e-16,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1580.0,87.68509821231714,25.17632275078051,4.9047749137209795,18.96,23.273435730489627,21.806727254224434,24.243886495260426,23.784626847019194,3.052186697076717,-4.420381210609889,-4.9047749137209795,28.089214916749043,23.184440003028065,10.419456351743902,18.959804596898966,20.190526242787797,25.09530115650878,22.998071222567187,5.283886495260425,4.313435730489626,6.21632275078051,0.051183575546476026,0.00737004950876965,0.0518859034017077,0.039885903401707695,0.04902253632411415,0.05671143515684207,0.044711435156842075,0.02889823875307229,0.39359364667184144,0.018725021531951776,0.1298859034017077,0.07988590340170769,0.00019538401109163534,0.9998046159889084,0.839813678948393,0.38392939475404103,0.22143073346055298,0.9987935707936489,0.3466476293939924,0.017363929312552883,0.2570762419618978,0.3789121993315569,1.0,0.10732483510457669,0.10734580875926605,1.6231905750490516,0.21602753550143083,11.794291847398984,4.642158338129735,5.707925079063125e-05,4.2302066538099374e-07,1633.663631473342,5.329070518200751e-15,0.0,0.0,-2.4868995751603507e-14,0.0,-9.034550885189674e-12,-7.771561172376096e-16,0.0,-2.510552848944414e-09,-1.7059860035056884e-10,-3.0889746593931733e-09,-2.422285656777934e-09,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1580.5948764167854,87.09022179553176,25.20688352513507,4.909167981071234,18.967138517001423,23.30442916536773,21.835990872480195,24.27775712777245,23.82012770817594,3.069463609610473,-4.425597583314165,-4.909167981071234,28.130094993995115,23.22092701292388,10.418206645786203,18.966944746287993,20.228223429247883,25.13739141031912,23.040109751569997,5.3106186107710265,4.337290648366306,6.239745008133646,0.0515640199674392,0.007399697065198301,0.052316519564709056,0.04031651956470905,0.0493638876221963,0.05716424205104431,0.045164242051044315,0.029188222150366983,0.394898544135482,0.018738223209705248,0.13031651956470905,0.08031651956470905,0.00019375194109712057,0.9998062480589028,0.8413208762191549,0.38342197167288455,0.22142788997230023,0.9988194023302869,0.34755577792326475,0.017430500612922922,0.25719016055069216,0.37782356091312014,1.0,0.10631501293316624,0.10633561566510914,1.6218547435320936,0.21612920914356892,11.79176876506217,4.656552318105301,5.4898925397209445e-05,4.0507857977151727e-07,1634.081182504559,-2.6645352591003757e-15,0.0,0.0,-1.7763568394002505e-14,0.0,-9.027445457832073e-12,-9.992007221626409e-16,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1581.0,86.68509821231714,25.22782639179511,4.91216990270609,18.972,23.325683932450545,21.856036974116797,24.300978877945383,23.844471893511937,3.0813288990148493,-4.4291601704431365,-4.91216990270609,28.15809940727997,23.24592950457388,10.417295319682998,18.971807344772827,20.254044603588305,25.166214506294395,23.06889800251608,5.3289788779453815,4.353683932450544,6.255826391795107,0.05182645666197069,0.007420116744318576,0.05261383437684385,0.04061383437684385,0.04959943430233426,0.05747663980315565,0.04547663980315565,0.02938827973864022,0.395799498111648,0.018747160569227133,0.13061383437684385,0.08061383437684384,0.00019263667034786114,0.9998073633296521,0.8423479780579178,0.383076180720501,0.2214259493141115,0.9988368044274972,0.3481752362965222,0.01747586881752522,0.2572677761032614,0.37708111878269124,1.0,0.10562685470119504,0.10564720622723425,1.6209456804049038,0.2161979090022827,11.78972039554529,4.666365415433486,5.345078233134924e-05,3.932111127998139e-07,1634.3645558067092,-8.881784197001252e-16,0.0,0.0,-2.1316282072803006e-14,-3.552713678800501e-15,-9.020340030474472e-12,4.440892098500626e-16,0.0,-1.2422286740920718e-09,-8.433119567247127e-11,-1.525010222269696e-09,-1.1972556557271474e-09,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1581.5213681380144,86.16373007430275,25.254935958194487,4.916045424493916,18.978256417656173,23.35321589633514,21.881976352983102,24.331051205354782,23.876003491269557,3.0967187887186896,-4.433757184390867,-4.916045424493916,28.19433762043686,23.278292195942942,10.41604976892011,18.97806520245236,20.28745435402091,25.203499778514825,23.10613888432913,5.35279478769861,4.374959478678967,6.276679540538314,0.05216825856488656,0.00744667366946325,0.053001385780306436,0.04100138578030643,0.049906309931892504,0.057883563613359,0.045883563613359005,0.02964886419931645,0.39697389630395885,0.01875859782921698,0.13100138578030643,0.08100138578030643,0.00019119692335116008,0.9998088030766489,0.84367055124889,0.3826309144128737,0.22142344688996107,0.9988589740598526,0.3489735982300808,0.01753429061937353,0.2573676997810893,0.37612441136945635,0.9999999999999999,0.10474073066324369,0.10476076059835816,1.6197766025958114,0.21628567110667551,11.786685796688564,4.679006585221991,5.163015870941407e-05,3.783485373816219e-07,1634.7280515041011,-1.7763568394002505e-15,0.0,0.0,-2.1316282072803006e-14,0.0,-9.023892744153272e-12,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1582.0,85.68509821231714,25.279981263520707,4.919615530499723,18.984,23.37867018861231,21.905931279985516,24.35884651188637,23.905153276006775,3.1109675612082626,-4.437989574462687,-4.919615530499723,28.22780427297336,23.308188742473636,10.41483341713848,18.983810111146767,20.318305653224254,25.237921183723977,23.140519985674615,5.374846511886368,4.394670188612309,6.295981263520705,0.05248613786635417,0.007471333965912627,0.05336213555291413,0.041362135552914125,0.05019180542592973,0.05826205748959978,0.04626205748959979,0.029891236046353242,0.39806707743307307,0.018769032631614155,0.13136213555291412,0.08136213555291412,0.00018987082548961178,0.9998101291745104,0.8448854298629533,0.3822219052794724,0.2214211447738993,0.9988791032006294,0.349707646448972,0.01758795724364961,0.25745946770386996,0.37524492860350844,1.0,0.10392676199182126,0.10394649839927883,1.6187042055163576,0.21636559155920665,11.783500598046302,4.69062364499516,5.000076582838258e-05,3.6510247600681876e-07,1635.0605659263485,8.881784197001252e-16,0.0,0.0,-2.1316282072803006e-14,-3.552713678800501e-15,-9.016787316795671e-12,1.5543122344752192e-15,0.0,3.494316849761425e-10,2.3699483348016415e-11,4.280070881046427e-10,3.364006712081036e-10,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1582.4478598592432,85.23723835307396,25.303554982777353,4.922966854671748,18.98937431831092,23.40264535942982,21.928470621776,24.385019871659672,23.93260705573604,3.12440595232529,-4.441960527000308,-4.922966854671748,28.259293851575116,23.336326996903367,10.413631315967603,18.98918567426655,20.347331658459424,25.270298513131173,23.172859989870975,5.3956455533487535,4.4132710411189,6.314180664466434,0.05278719267680161,0.007494656022934298,0.05370407414899419,0.041704074148994186,0.05046227853680965,0.05862056164929186,0.04662056164929186,0.030120801515209905,0.39910325499695204,0.0187787394091575,0.13170407414899418,0.08170407414899418,0.00018862625219743308,0.9998113737478026,0.8460227906063701,0.38183899382918873,0.22141898654683595,0.9988977450611473,0.35039546065472704,0.017638201079918033,0.2575453629852921,0.3744209752800629,1.0000000000000002,0.10316473029373203,0.10318419354144576,1.6177015211530286,0.2164398090515408,11.780169946157287,4.701504169928642,4.8511952722776955e-05,3.530460987556769e-07,1635.3706665284292,7.993605777301127e-15,7.105427357601002e-15,0.0,-1.7763568394002505e-14,0.0,-9.027445457832073e-12,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1583.0,84.68509821231714,25.33280447419631,4.927112967984502,18.996,23.43241524698033,21.956425941685033,24.417509975819762,23.966693282589524,3.141115833379377,-4.446870417377749,-4.927112967984502,28.29835072995467,23.371237761970168,10.412063181871847,18.995812895498815,20.383329399784568,25.31044236776907,23.21295834288044,5.421509975819763,4.4364152469803315,6.33680447419631,0.053163240324691746,0.007523743301651913,0.054131568347200086,0.04213156834720008,0.0508002477899537,0.05906842524439071,0.04706842524439071,0.030407580080549224,0.40039869196121236,0.018790629072236723,0.13213156834720008,0.08213156834720008,0.00018708699822841634,0.9998129130017716,0.8474257140177259,0.3813666762806989,0.22141632039534864,0.9989204710566822,0.35124467666555037,0.017700178122494983,0.25765129206437426,0.3734038531475804,1.0,0.10222477160812361,0.1022439001124829,1.616466429561019,0.21653055172632596,11.77559222612194,4.714931724407846,4.6723364032661796e-05,3.386227483692863e-07,1635.7515819339706,4.440892098500626e-15,3.552713678800501e-15,0.0,-1.7763568394002505e-14,0.0,-9.041656312547275e-12,6.661338147750939e-16,0.0,2.0391250563078778e-09,1.381765040928129e-10,2.492028285117076e-09,1.960808203305131e-09,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1583.3743515804724,84.31074663184472,25.352754446608266,4.929933219191009,19.000492218965668,23.452734351540414,21.975486453194026,24.439679779500704,23.989956435999968,3.152535742052777,-4.450208416356087,-4.929933219191009,28.324980857238366,23.39504763804736,10.410945263389674,19.000306161304906,20.4078715498557,25.337804769046706,23.240290216469386,5.439187560535036,4.452242132574746,6.352262227642598,0.05342132782106725,0.007543678419455139,0.05442520392437735,0.04242520392437735,0.051032280132985455,0.05937583566151261,0.047375835661512614,0.03060441823521387,0.40128849674053735,0.018798641079245,0.13242520392437734,0.08242520392437734,0.00018604035311027968,0.9998139596468897,0.848377334677692,0.38104629732517703,0.22141450939665025,0.9989357185396317,0.3518212160179845,0.017742218924124344,0.25772313101697697,0.3727134340409141,1.0,0.10158718576594632,0.10160608859854736,1.6156297242887092,0.21659159821606916,11.77218908942291,4.724044063039876,4.553969082373488e-05,3.2911470298285015e-07,1636.008963777949,0.0,0.0,0.0,-1.7763568394002505e-14,-3.552713678800501e-15,-9.048761739904876e-12,6.661338147750939e-16,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1584.0,83.68509821231714,25.38631376825787,4.9346634292025495,19.008,23.486940634869786,22.00753734157388,24.476990602997198,24.029115014137464,3.171787348853698,-4.4558037311401435,-4.9346634292025495,28.369760775590443,23.43509734638789,10.40897691783218,19.007815697279515,20.449136627911535,25.383800057114087,23.286235064328384,5.468990602997199,4.478940634869787,6.378313768257872,0.053858415598269885,0.007577388965488478,0.054922930348533704,0.0429229303485337,0.05142538861891439,0.05989651549853647,0.04789651549853648,0.03093780696517001,0.40279675863192027,0.018811941265924566,0.1329229303485337,0.0829229303485337,0.00018428573778141632,0.9998157142622186,0.8499684974995846,0.3805106058418065,0.2214114767653232,0.9989609121202264,0.3527861346116095,0.017812515067023093,0.2578432258268909,0.37155812449447656,1.0000000000000002,0.10052110667527832,0.10053963469603446,1.6142326397030133,0.21669275871311205,11.765954716717916,4.73928842210393,4.361280709291863e-05,3.1370175122505926e-07,1636.4375232734872,8.881784197001252e-16,3.552713678800501e-15,0.0,-1.7763568394002505e-14,-7.105427357601002e-15,-9.07363073565648e-12,2.220446049250313e-16,0.0,3.5550872662382105e-09,2.4069421976358196e-10,4.334827018170895e-09,3.4144351443443632e-09,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1584.3008433017014,83.38425491061571,25.40254867632422,4.936945498135333,19.011610119620418,23.503500255842017,22.02303708260196,24.495048149421812,24.048070277962417,3.181119163442098,-4.458501685761501,-4.936945498135333,28.39141639524692,23.454470897111587,10.407985411824027,19.011426663121362,20.46909082001294,25.406036318148274,23.308447329140954,5.483438029801395,4.491890136221599,6.3909385567038015,0.054071192508916816,0.007593776731156364,0.05516542169996954,0.043165421699969536,0.051616823435639274,0.06015001192238856,0.04815001192238856,0.031100115904791892,0.4035315809089986,0.018818295990738962,0.13316542169996953,0.08316542169996953,0.00018343967193954226,0.9998165603280604,0.8507339143938455,0.38025291548740536,0.22141001591663237,0.998972897835846,0.35325070830485505,0.01784633115514929,0.25790098577782977,0.37100197476216584,1.0,0.10000827735612351,0.10002662620762044,1.6135614430303507,0.21674101433902138,11.762710861216831,4.746625309602276,4.270880690948262e-05,3.0649913421409063e-07,1636.6428789799688,-5.329070518200751e-15,0.0,0.0,-1.7763568394002505e-14,0.0,-9.084288876692881e-12,-1.2212453270876722e-15,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1585.0,82.68509821231714,25.44052755764446,4.942268173504456,19.02,23.54226869612569,22.05928250449147,24.537310517545556,24.09244242316849,3.2029962479703507,-4.464790586946254,-4.942268173504456,28.442057226606636,23.49978905310218,10.405566684198563,19.019818515911567,20.515748936813043,25.4580171103175,23.360372999721026,5.517310517545557,4.522268696125689,6.420527557644462,0.054572347497273785,0.007632317385515811,0.05573705744955584,0.04373705744955583,0.052067885989919016,0.06074713795101161,0.04874713795101161,0.03148243584050192,0.4052638104531994,0.01883296062626644,0.13373705744955583,0.08373705744955583,0.00018146762119357698,0.9998185323788065,0.8525134342581459,0.37965381046642427,0.22140661450317053,0.9990004307020836,0.354331818513709,0.017924951813433395,0.25803524716488346,0.36970798250797415,0.9999999999999999,0.09881599904704227,0.09883393420597579,1.6120031312707503,0.21685218243924864,11.754547187999313,4.763692583560542,4.0663395135842564e-05,2.902711281388618e-07,1637.1183087668906,2.6645352591003757e-15,0.0,0.0,-1.7763568394002505e-14,-7.105427357601002e-15,-9.119816013480886e-12,1.7763568394002505e-15,0.0,4.572122964952019e-09,3.0929640619514753e-10,5.562241035816928e-09,4.3857975862149345e-09,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1585.2273350229304,82.4577631893867,25.452952499374167,4.944004705589298,19.022728020275167,23.554961067812627,22.071136227349346,24.55114279512381,24.106967866164684,3.21016760232472,-4.466841198012265,-4.944004705589298,28.458618838074933,23.514614132485637,10.404745378409874,19.02254717924929,20.531006871817933,25.47501157740723,23.377349737713864,5.528414774848642,4.53223304753746,6.4302244790989995,0.05473733954619274,0.00764498849861451,0.055925402906354164,0.04392540290635416,0.05221644038891643,0.0609437448062522,0.0489437448062522,0.031608314117193004,0.40583455426167925,0.01883769732846621,0.13392540290635416,0.08392540290635415,0.00018082467512352157,0.9998191753248765,0.8530922509896153,0.37945894216682957,0.22140550660823835,0.999009286429051,0.3546837744651135,0.01795052487899231,0.25807891034990293,0.3692867903059912,0.9999999999999999,0.09842819183695775,0.09844599330171391,1.61149691446983,0.2168880336979287,11.751702665742611,4.7692470131674405,4.001478715026539e-05,2.851455175760378e-07,1637.272347413934,-1.7763568394002505e-15,0.0,0.0,-1.7763568394002505e-14,0.0,-9.116263299802085e-12,-6.661338147750939e-16,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.33,0.2,1.5,2.0,16.0
equilibrium_sigma_1.5_z_16,1586.0,81.68509821231714,25.495464955022527,4.949928507831148,19.032,23.59842263054953,22.11167912951784,24.598492673025696,24.156700355027258,3.2347572029122453,-4.473832097369652,-4.949928507831148,28.51526375953255,23.565335251701406,10.40182428371184,19.031821350789546,20.58318878053671,25.533117288367855,23.435395900813973,5.566492673025696,4.566422630549528,6.463464955022527,0.055305754067921625,0.0076885773417174905,0.05657482613145622,0.04457482613145622,0.05272843067848257,0.061621142197765266,0.04962114219776527,0.03204201149742403,0.40780250342865515,0.018853678624026895,0.13457482613145622,0.08457482613145621,0.00017863325363491367,0.9998213667463651,0.8550601648583985,0.37879641116433915,0.2214017342617967,0.9990390313046804,0.35588151686389463,0.01803747226543796,0.2582273359838381,0.3678536748868293,1.0,0.09710968954487298,0.09712703966398407,1.6097782079371847,0.21700879359123232,11.74132845525588,4.788143137631453,3.7869500847366916e-05,2.682643385548245e-07,1637.793856652824,1.7763568394002505e-14,0.0,0.0,-1.7763568394002505e-14,-3.552713678800501e-15,-9.166001291305292e-12,6.661338147750939e-16,0.0,4.703731952548917e-09,3.179498704250494e-10,5.709309351675795e-09,4.5063088122132555e-09,0.33,0.2,1.5,2.0,16.0
