scenario,alpha,eta,sigma_xl,sigma_hm,horizon,solver_nodes_requested,acceptance_tolerance,solver_tolerance,time,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_research_price,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,profit_shadow_ratio,ai_labor_ratio,monopoly_root_fallback,labor_root_fallback,human_to_automated_research_ratio,human_to_automated_service_ratio,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,monopoly_foc_log_error,capital_price_error,wage_foc_log_error,ai_price_foc_log_error,ai_share_definition_error,research_price_log_error,human_conditional_demand_log_error,automated_service_demand_log_error,automated_share_definition_error,research_scale_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2744.0,34.31953473986209,6.029212197563785,32.928,32.762110853015386,22.227547515225982,33.020390773733936,32.380513894894705,-0.7137186417080912,0.6746398907050377,-6.029212197563785,-1.9266947472229514,30.84700502672193,24.817792829158144,20.780783683426108,32.92799469687169,19.448025833311796,25.477238030875583,22.424542705033428,0.012012016594070168,0.002134604612745841,0.012012512489899936,1.2512489899935836e-05,0.007765261170202341,0.012011726539375545,1.1726539375544326e-05,1.5572735470925636e-05,0.09001251248989994,0.04001251248989994,5.303114245007882e-06,0.999994696885755,0.33344801937756424,0.998773820557844,0.07555844455165812,0.3500000000000006,0.00027394096127955663,1.2752543099967878e-06,0.22734578682424134,0.772378996960169,0.9999999999999999,0.4465898270170319,0.44659219534646316,815.5413193391619,0.22313623202168847,0.008534563546550803,0.0023279318419083305,0.03209782899680539,0.12480663365784883,0.0,0.0,3.7914853305460015,0.00912758303310833,0.09239077373393911,-0.1658891469846111,1.3915347398620952,2.438937940496544e-12,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-7.105427357601002e-15,0.0,0.0,1.7763568394002505e-15,-7.105427357601002e-15,0.0,3.552713678800501e-15,0.0,7.105427357601002e-15,1.9984014443252818e-15,0.0,-4.3015938033796886e-14,-1.704062238538917e-14,-4.277481147063611e-14,-7.863067835733872e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2746.0,34.34355872300315,6.033481368229298,32.952,32.78613582584328,22.243077972360094,33.044414177884896,32.40453701387143,-0.7136875612154583,0.6745786163070235,-6.033481368229298,-1.9281687546356694,30.87107431537784,24.837592947148543,20.800534176204305,32.95199471935962,19.467807406582622,25.50128877481192,22.445798285716968,0.01201196658106634,0.0021345660738132763,0.012012460373561719,1.2460373561718613e-05,0.007765196017525983,0.012011677711473823,1.1677711473822433e-05,1.5507889836285926e-05,0.09001246037356173,0.04001246037356172,5.280626437616603e-06,0.9999947193735624,0.3334428876876922,0.9987789693533488,0.07555273665280422,0.3499999999999997,0.0002727864697988933,1.2698563535875553e-06,0.22734573509960984,0.7723802085742376,1.0,0.44659326524924614,0.4465956235539017,818.9802628974096,0.22313394828095487,0.008498591481332451,0.002318118572559171,0.03209784473086881,0.12481527883450735,0.0,0.0,3.791367491145394,0.00908841640711986,0.0924141778848977,-0.16586417415671662,1.3915587230031505,2.3003821070233244e-13,0.0,0.0,0.0,-1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,0.0,-1.3322676295501878e-15,0.0,0.0,0.0,-3.552713678800501e-15,-7.105427357601002e-15,0.0,0.0,3.517498792238172e-14,1.7002024788048686e-14,4.015190957495918e-14,7.597308199214226e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2748.0,34.36758260632238,6.037750461943106,32.976,32.81016069465161,22.25860829951,33.06843748457983,32.428560036557386,-0.713656610148746,0.6745175957231879,-6.037750461943106,-1.9296428192421393,30.89514331650841,24.857392854565305,20.820284650226583,32.97599474175228,19.487588831671623,25.525339293614728,22.467053775412438,0.012011916772125313,0.0021345276609887353,0.012012408470205176,1.2408470205175354e-05,0.007765131185759153,0.012011629082991249,1.1629082991248402e-05,1.5443309060003685e-05,0.09001240847020518,0.04001240847020518,5.25823389094362e-06,0.999994741766109,0.33343777733174007,0.9987840967438208,0.07554705241314243,0.35000000000000214,0.0002716368130578522,1.2644811817602143e-06,0.2273456835851146,0.7723814151206457,0.9999999999999999,0.4465966891877341,0.4465990375099311,822.433853119482,0.22313167399920797,0.008462770107144585,0.0023083464232537586,0.03209786034817681,0.1248238887318593,0.0,0.0,3.791250146093191,0.009049419713438324,0.09243748457983259,-0.16583930534839197,1.3915826063223804,-5.595524044110789e-14,0.0,0.0,0.0,-5.551115123125783e-17,0.0,-7.105427357601002e-15,0.0,0.0,-8.881784197001252e-16,0.0,0.0,7.105427357601002e-15,-3.552713678800501e-15,7.105427357601002e-15,-2.55351295663786e-15,0.0,-4.428055144778398e-14,-1.7878493824285968e-14,-4.467606840030669e-14,-7.892991815694472e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2750.0,34.39160639022716,6.042019478957103,33.0,32.834185459865544,22.27413849731608,33.09246069421686,32.452582963346124,-0.7136257879792183,0.6744568279279157,-6.042019478957103,-1.9311169407868456,30.91921203127982,24.877192552322718,20.84003510570083,32.999994764050086,19.507370109315396,25.5493895882725,22.48830917460092,0.01201186716645209,0.002134489373933143,0.012012356778996598,1.2356778996597956e-05,0.007765066673385605,0.012011580653144449,1.1580653144448866e-05,1.5378992101133804e-05,0.0900123567789966,0.0400123567789966,5.2359362029616415e-06,0.9999947640637971,0.33343268822285255,0.9987892028164046,0.07554139173693968,0.35000000000000137,0.00027049197107962116,1.2591286990403213e-06,0.2273456322799474,0.772382616620274,1.0,0.44660009889068875,0.4466024372725587,825.9021523546528,0.22312940913823157,0.008427098800819115,0.0022986152238520744,0.03209787584943568,0.12483246348804856,0.0,0.0,3.7911332933393167,0.009010592199820786,0.09246069421686087,-0.1658145401344555,1.3916063902271603,-3.6051162055628083e-12,0.0,0.0,0.0,-5.551115123125783e-17,0.0,-7.105427357601002e-15,0.0,0.0,-1.3322676295501878e-15,0.0,0.0,7.105427357601002e-15,-3.552713678800501e-15,3.552713678800501e-15,-3.1086244689504383e-15,0.0,2.5618396293225487e-14,1.3775005441862831e-14,3.149563942983491e-14,6.302857541440332e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2752.0,34.41563007512315,6.046288419522454,33.024,32.85821012190846,22.28966856641545,33.11648380719241,32.476605794629506,-0.7135950941803415,0.6743963118996952,-6.046288419522454,-1.9325911190154483,30.943280460853494,24.89699204133104,20.85978554283332,33.02399478625344,19.52715124024676,25.573439659769214,22.509564483760887,0.012011817763256799,0.0021344512123079133,0.01201230529910479,1.2305299104790196e-05,0.007765002478892474,0.012011532421157156,1.1532421157155887e-05,1.5314937936494744e-05,0.0900123052991048,0.040012305299104794,5.213732973320579e-06,0.9999947862670266,0.3334276202745319,0.9987942876578864,0.07553575452885161,0.35000000000000137,0.00026935192396755424,1.2537988103460918e-06,0.22734558118331255,0.7723838130939095,1.0,0.4466034944160636,0.44660582289956696,829.3852232176594,0.2231271536599688,0.008391576941693464,0.00228892480489891,0.03209789123535076,0.1248410032406939,0.0,0.0,3.7910169308423085,0.008971933117472936,0.09248380719240856,-0.16578987809153745,1.391630075123146,2.0872192862952943e-13,0.0,0.0,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,-2.220446049250313e-16,0.0,0.0,3.552713678800501e-15,0.0,7.105427357601002e-15,3.3306690738754696e-15,0.0,-4.106784357027493e-14,-1.5738278735799582e-14,-4.045375145977914e-14,-6.983216088718436e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2754.0,34.439653661414624,6.050557283889732,33.048,32.882234681202284,22.305198507442583,33.14050682390149,32.50062853079801,-0.7135645282274723,0.6743360466206667,-6.050557283889732,-1.9340653536746304,30.9673486063867,24.91679132249697,20.879535961829163,33.04799480836272,19.54693222519547,25.5974895090852,22.530819703368778,0.012011768561732535,0.002134413175774901,0.012012254029694767,1.2254029694767216e-05,0.007764938600773576,0.012011484386260207,1.1484386260206952e-05,1.5251145541128608e-05,0.09001225402969477,0.04001225402969477,5.191623803343123e-06,0.9999948083761967,0.3334225734005905,0.9987993513547408,0.0755301406938709,0.3500000000000006,0.00026821665190492294,1.2484914209873984e-06,0.22734553029436155,0.7723850045623126,1.0,0.44660687582160435,0.44660919444852837,832.8831285895842,0.22312490752649067,0.008356203911604961,0.002279274997622166,0.03209790650661695,0.12484950812696849,0.0,0.0,3.7909010565684,0.00893344172102895,0.09250682390148768,-0.1657653187977175,1.3916536614146224,2.8688162956314045e-13,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-3.552713678800501e-15,0.0,0.0,8.881784197001252e-16,-7.105427357601002e-15,0.0,0.0,-3.552713678800501e-15,0.0,1.5543122344752192e-15,0.0,1.9106244364408553e-14,8.896529346547055e-15,2.1951190865010517e-14,3.966185019299573e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2756.0,34.46367714950401,6.054826072308721,33.072,32.90625913816701,22.320728321028447,33.16452974473745,32.52465117224049,-0.713534089598177,0.6742760310770102,-6.054826072308721,-1.9355396445122348,30.991416469032036,24.936590396723314,20.899286362891594,33.071994830378344,19.566713064887203,25.621539137195924,22.552074833898114,0.012011719561117039,0.002134375263996443,0.012012202969950043,1.2202969950043246e-05,0.0077648750375285125,0.012011436547677334,1.1436547677334125e-05,1.5187613875866646e-05,0.09001220296995005,0.04001220296995005,5.169608296014124e-06,0.999994830391704,0.33341754751519437,0.9988043939930883,0.07552455013737501,0.35000000000000214,0.0002670861351545873,1.2432064366632563e-06,0.22734547961236262,0.7723861910460461,1.0,0.44661024316481973,0.4466125519767745,836.3959316191545,0.22312267070002562,0.008320979094874762,0.0022696656339290253,0.032097921663941785,0.1248579782835262,0.0,0.0,3.7907856684925534,0.008895117268539282,0.09252974473744757,-0.16574086183299386,1.3916771495040052,3.765876499528531e-13,0.0,0.0,0.0,1.6653345369377348e-16,0.0,-7.105427357601002e-15,0.0,0.0,-1.1102230246251565e-15,0.0,0.0,3.552713678800501e-15,-7.105427357601002e-15,3.552713678800501e-15,-3.3306690738754696e-16,0.0,-2.5604518505417673e-14,-9.986803051198478e-15,-2.485685268727167e-14,-4.397524011601206e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2758.0,34.48770053979247,6.059094785028663,33.096000000000004,32.93028349322131,22.336258007801625,33.1885525700922,32.54867371934431,-0.7135037777719688,0.6742162642588312,-6.059094785028663,-1.9370139912771793,31.015484049937683,24.95638926490902,20.9190367462231,33.0959948523007,19.586493760044913,25.645588545073576,22.573329875820768,0.012011670760590155,0.0021343374766353757,0.012012152119036272,1.2152119036271808e-05,0.007764811787668552,0.01201138890463227,1.1388904632269464e-05,1.5124341921080031e-05,0.09001215211903628,0.040012152119036276,5.147686055979684e-06,0.999994852313944,0.3334125425328386,0.9988094156587186,0.07551898276509948,0.35000000000000137,0.0002659603540586457,1.2379437634616949e-06,0.22734542913641703,0.7723873725657608,1.0,0.4466135965029981,0.44661589554141456,839.9236957240036,0.2231204431429432,0.008285901878307697,0.002260096546404972,0.03209793670800325,0.1248664138465411,0.0,0.0,3.7906707645976736,0.00885695902145023,0.0925525700921952,-0.16571650677869343,1.3917005397924669,1.9095836023552692e-13,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,-4.440892098500626e-16,0.0,0.0,3.552713678800501e-15,-7.105427357601002e-15,0.0,4.440892098500626e-16,0.0,5.414071968523615e-15,3.0747973611688906e-15,6.2189836613768534e-15,1.2693839035460286e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2760.0,34.51172383267925,6.06336342229798,33.12,32.95430774678182,22.351787568387042,33.21257530035598,32.57269617249526,-0.7134735922304927,0.6741567451599977,-6.06336342229798,-1.9384883937194808,31.039551350247383,24.976187927949404,20.93878711202398,33.11999487413017,19.60627431138726,25.66963773368524,22.594584829605417,0.012011622159406016,0.002134299813354969,0.012012101476143407,1.2101476143406426e-05,0.007764748849702401,0.012011341456364732,1.1341456364732244e-05,1.5061328658916295e-05,0.09001210147614341,0.04001210147614341,5.125856689533066e-06,0.9999948741433105,0.3334075583683526,0.9988144164370861,0.07551343848314368,0.3499999999999989,0.00026483928903825324,1.2327033078565408e-06,0.22734537886583697,0.772388549141817,1.0,0.44661693589320367,0.4466192251993481,843.466484591458,0.22311822481775798,0.00825097165117191,0.0022505675683092987,0.03209795163950616,0.1248748149516997,0.0,0.0,3.7905563428750764,0.008818966244591036,0.09257530035598194,-0.16569225321817527,1.3917238326792543,3.7925218521195347e-13,0.0,0.0,0.0,-5.551115123125783e-17,0.0,7.105427357601002e-15,0.0,0.0,-6.661338147750939e-16,0.0,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-1.0658141036401503e-14,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2762.0,34.535747028562426,6.0676319843645805,33.144,32.978331899264,22.367317003407383,33.23659793591766,32.5967185320777,-0.7134435324573332,0.6740974727783566,-6.0676319843645805,-1.939962851590237,31.063618371100482,24.9959863867359,20.958537460493922,33.143994895867166,19.62605471963037,25.693686703994953,22.615839695719288,0.012011573756741924,0.002134262273819014,0.012012051040442194,1.2051040442193767e-05,0.0077646862221552385,0.01201129420211089,1.1294202110889023e-05,1.499857307152297e-05,0.0900120510404422,0.0400120510404422,5.1041198046158305e-06,0.9999948958801954,0.3334025949368965,0.9988193964133139,0.07550791719796644,0.35000000000000137,0.0002637229205931799,1.2274849767077113e-06,0.22734532879970143,0.7723897207947287,1.0,0.4466202613922793,0.44662254100723653,847.0243621801345,0.22311601568712747,0.008216187805201327,0.0022410785335746685,0.03209796645911963,0.12488318173420522,0.0,0.0,3.790442401323758,0.008781138206153238,0.09259793591765941,-0.16566810073599925,1.3917470285624276,4.121147867408581e-13,0.0,0.0,0.0,1.6653345369377348e-16,0.0,-7.105427357601002e-15,0.0,0.0,-8.881784197001252e-16,0.0,0.0,7.105427357601002e-15,-3.552713678800501e-15,3.552713678800501e-15,-1.3322676295501878e-15,0.0,-4.350686477749832e-15,-3.0622206159680587e-15,-6.3265365168874155e-15,-1.2343424893312971e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2764.0,34.559770127838085,6.071900471475531,33.168,33.00235595108119,22.382846313481632,33.26062047716442,32.620740798474415,-0.7134135979382066,0.6740384461154711,-6.071900471475531,-1.9414373646416376,31.0876851136319,25.01578464215637,20.978287791830468,33.167994917512075,19.645834985486033,25.717735456961563,22.63709447462635,0.01201152555186253,0.002134224857691749,0.012012000811130887,1.2000811130886274e-05,0.0077646239035491435,0.012011247141103354,1.1247141103353647e-05,1.4936074149929368e-05,0.0900120008111309,0.04001200081113089,5.082475010803445e-06,0.9999949175249891,0.3333976521539615,0.998824355672192,0.07550241881638747,0.3499999999999989,0.00026261122930167075,1.2222886772578204e-06,0.2273452789373401,0.7723908875446809,1.0,0.4466235730568458,0.4466258430215317,850.5973927206074,0.22311381571385253,0.008181549734573856,0.0022316292768023325,0.032097981167543324,0.12489151432877661,0.0,0.0,3.790328937951482,0.00874347417768003,0.09262047716442368,-0.16564404891880713,1.391770127838086,2.851052727237402e-13,0.0,0.0,0.0,5.551115123125783e-17,0.0,3.552713678800501e-15,0.0,0.0,1.1102230246251565e-15,0.0,0.0,-3.552713678800501e-15,-3.552713678800501e-15,-7.105427357601002e-15,2.6645352591003757e-15,0.0,1.8759299669213192e-14,9.917414112159406e-15,2.2908758223749714e-14,4.334900494118443e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2766.0,34.58379313090117,6.076168883877394,33.192,33.02637990264556,22.39837549922656,33.28464292448207,32.6447629720667,-0.7133837881607334,0.6739796641768727,-6.076168883877394,-1.9429119326269322,31.111751578972154,25.03558269509476,20.998038106230474,33.191994939065275,19.665615109663516,25.74178399354091,22.658349166789126,0.012011477543954083,0.002134187564637919,0.012011950787386046,1.1950787386045408e-05,0.007764561892422535,0.012011200272585398,1.1200272585398102e-05,1.487383088338845e-05,0.09001195078738605,0.04001195078738605,5.060921919306084e-06,0.9999949390780807,0.3333927299353689,0.9988292942981798,0.07549694324558538,0.3499999999999997,0.00026150419581998525,1.2171143171325515e-06,0.22734522927785017,0.7723920494120126,0.9999999999999998,0.4466268709433028,0.44662913129846293,854.1856407170754,0.22311162486087713,0.008147056835914872,0.002222219633261838,0.03209799576543886,0.12489981286964984,0.0,0.0,3.7902159507733475,0.008705973434043666,0.09264292448207101,-0.1656200973544415,1.3917931309011706,4.2721381987576024e-13,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,-3.552713678800501e-15,-3.552713678800501e-15,2.220446049250313e-16,0.0,-2.495399720192637e-14,-8.818900470997093e-15,-2.2088234019612685e-14,-3.8392899970318695e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2768.0,34.60781603814472,6.080437221815911,33.216,33.05040375436726,22.413904561255347,33.308665278254765,32.66878505323434,-0.713354102614673,0.673921125971777,-6.080437221815911,-1.9443865553004738,31.135817768247406,25.055380546431493,21.01778840388878,33.21599496052716,19.685395092867886,25.765832314683795,22.679603772667036,0.012011429732274558,0.002134150394322741,0.012011900968408477,1.1900968408477125e-05,0.007764500187309689,0.012011153595798518,1.1153595798518018e-05,1.4811842266482245e-05,0.09001190096840848,0.04001190096840848,5.0394601429549875e-06,0.999994960539857,0.3333878281972679,0.9988342123754077,0.07549149039309577,0.3500000000000006,0.00026040180088226296,1.2119618043373628e-06,0.22734517982053046,0.772393206416783,1.0,0.4466301551078304,0.44663240589403747,857.789170948025,0.22310944309128722,0.008112708508275814,0.002212849438886326,0.0320980102534962,0.12490807749058026,0.0,0.0,3.790103437813161,0.008668635253435596,0.09266527825476345,-0.16559624563274156,1.391816038144718,4.929390229335695e-13,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,1.9984014443252818e-15,0.0,3.324424069361953e-14,1.552837719520639e-14,3.636327350342583e-14,6.78918726793043e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2770.0,34.63183884996054,6.084705485536286,33.24,33.074427506655155,22.42943350017883,33.332687538865265,32.69280704235565,-0.7133245407916675,0.673862830513329,-6.084705485536286,-1.9458612324176516,31.159883682579448,25.07517819704316,21.037538684999426,33.239994981898114,19.705174935801534,25.78988042133782,22.700858292717864,0.012011382116028965,0.0021341133464119247,0.012011851353383667,1.1851353383666302e-05,0.0077644387867601555,0.01201110710999842,1.1107109998419878e-05,1.4750107306227278e-05,0.09001185135338367,0.04001185135338367,5.0180892962021855e-06,0.9999949819107038,0.33338294685613523,0.9988391099876777,0.0754860601668105,0.3499999999999997,0.00025930402530008865,1.2068310472575614e-06,0.22734513056452424,0.7723943585791283,0.9999999999999998,0.44663342560638936,0.4466356668640493,861.4080484678619,0.2231072703683105,0.008078504153135631,0.0022035185302719303,0.03209802463237468,0.12491630832484396,0.0,0.0,3.7899913971022454,0.008631458917345179,0.09268753886526326,-0.1655724933448468,1.3918388499605356,4.147793219999585e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,-3.552713678800501e-15,-3.552713678800501e-15,-8.881784197001252e-16,0.0,-2.9374072618715275e-14,-1.3599798370789173e-14,-3.2503513769377435e-14,-5.756332910333839e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2772.0,34.65586156673865,6.0889736752829435,33.264,33.098451159916245,22.44496231660448,33.35670970669476,32.71682893980747,-0.7132951021854481,0.6738047768183861,-6.0889736752829435,-1.9473359637349388,31.183949323085727,25.094975647802784,21.057288949754597,33.26399500317852,19.724954639162924,25.813928314445867,22.72211272739654,0.012011334694474012,0.0021340764205716655,0.012011801941515667,1.1801941515666298e-05,0.007764377689323233,0.012011060814424823,1.1060814424822957e-05,1.4688624993652866e-05,0.09001180194151567,0.04001180194151567,4.996808995108499e-06,0.9999950031910049,0.3333780858287737,0.9988439872184637,0.07548065247497729,0.3499999999999997,0.00025821084996230907,1.2017219546554823e-06,0.22734508150911756,0.7723955059189656,1.0000000000000002,0.44663668249472155,0.4466389142640671,865.0423386077013,0.22310510665531605,0.008044443174382448,0.0021942267446736076,0.032098038902752424,0.12492450550523836,0.0,0.0,3.789879826680178,0.008594443710547767,0.09270970669475531,-0.16554884008375836,1.3918615667386476,5.719869022868806e-13,0.0,0.0,0.0,1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,0.0,-8.881784197001252e-16,-7.105427357601002e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,-1.7763568394002505e-15,0.0,4.100712824861574e-14,1.7568412002955114e-14,4.250245988490775e-14,7.737040175204157e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2774.0,34.6798841888677,6.093241791299727,33.288000000000004,33.12247471455611,22.460491011137233,33.380731782122965,32.74085074596511,-0.7132657862916929,0.6737469639076252,-6.093241791299727,-1.9488107490098723,31.208014690879363,25.114772899579634,21.077039198345513,33.28799502436877,19.744734203647596,25.83797599494732,22.743367077156144,0.012011287466829182,0.002134039616468659,0.012011752732000815,1.175273200081442e-05,0.007764316893560851,0.012011014708329881,1.1014708329881023e-05,1.4627394339328248e-05,0.09001175273200082,0.04001175273200082,4.975618857341357e-06,0.9999950243811426,0.3333732450323107,0.9988488441509149,0.07547526722619642,0.3499999999999997,0.000257122255834665,1.1966344356700661e-06,0.22734503265347933,0.7723966484562503,1.0,0.44663992582835177,0.4466421481494464,868.6921069768197,0.22310295191581347,0.008010524978311971,0.00218497392000404,0.03209805306528716,0.12493266916408399,0.0,0.0,3.7897687245943708,0.00855758892108615,0.09273178212296074,-0.16552528544389133,1.3918841888676994,4.2099657093785936e-13,0.0,0.0,0.0,5.551115123125783e-17,0.0,3.552713678800501e-15,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,-3.552713678800501e-15,-7.105427357601002e-15,6.661338147750939e-16,0.0,-3.89237253539676e-14,-1.666288634849522e-14,-3.9942008034365983e-14,-7.076544211725988e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2776.0,34.70390671673474,6.0975098338297595,33.312,33.146498170978624,22.476019584378903,33.40475376552808,32.76487246120241,-0.7132365926080908,0.6736893908054675,-6.0975098338297595,-1.9502855880010423,31.23207978706914,25.134569953239378,21.096789430961792,33.311995045469224,19.764513629947473,25.86202346377723,22.764621342447192,0.012011240432338019,0.002134002933770082,0.012011703724041874,1.1703724041873392e-05,0.007764256398034172,0.012010968790967524,1.0968790967524206e-05,1.4566414352046309e-05,0.09001170372404188,0.04001170372404188,4.95451850216517e-06,0.9999950454814979,0.3333684243841984,0.9988536808678543,0.07546990432942229,0.3499999999999989,0.00025603822395954946,1.1915683998146028e-06,0.2273449839968505,0.7723977862107902,1.0,0.44664315566258705,0.4466453685753268,872.3574194636636,0.22310080611345334,0.007976748973612805,0.002175759894829973,0.0320980671206438,0.12494079943322511,0.0,0.0,3.7896580889002527,0.008520893840256519,0.09275376552808012,-0.16550182902137323,1.391906716734745,4.405364961712621e-13,0.0,-7.105427357601002e-15,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,1.5543122344752192e-15,0.0,0.0,0.0,-3.552713678800501e-15,-7.105427357601002e-15,2.6645352591003757e-15,0.0,3.5414379762066517e-14,1.66420696667835e-14,3.924291447354733e-14,7.222347719881839e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2778.0,34.7279291507253,6.101777803115517,33.336,33.170521529586104,22.491548036928556,33.428775657286835,32.788894085891776,-0.7132075206342847,0.6736320565401073,-6.101777803115517,-1.9517604804680835,31.25614461275957,25.154366809644053,21.11653964779181,33.33599506648028,19.7842929187513,25.88607072186682,22.78587552371806,0.012011193590244384,0.0021339663721436247,0.012011654916846741,1.165491684674072e-05,0.007764196201316506,0.012010923061602341,1.0923061602340772e-05,1.4505684049481715e-05,0.09001165491684675,0.040011654916846745,4.933507550436473e-06,0.9999950664924495,0.33336362380221074,0.9988584974517819,0.07546456369395974,0.3499999999999997,0.0002549587354556923,1.186523756975685e-06,0.2273449355384602,0.7723989192023272,1.0,0.4466463720525188,0.44664857559663784,876.0383422371375,0.22309866921202548,0.007943114571360302,0.0021665845083704864,0.032098081069480186,0.12494889644403241,0.0,0.0,3.7895479176610003,0.008484357762591665,0.09277565728683612,-0.16547847041389474,1.3919291507253035,4.511946372076636e-13,0.0,0.0,0.0,1.1102230246251565e-16,0.0,3.552713678800501e-15,0.0,0.0,-1.5543122344752192e-15,-7.105427357601002e-15,0.0,0.0,-7.105427357601002e-15,-7.105427357601002e-15,1.3322676295501878e-15,0.0,-4.4037690161147225e-14,-1.7494252574357105e-14,-4.279736287582381e-14,-7.456101708269713e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,2780.0,34.751951491223465,6.10604569939883,33.36,33.194544790779325,22.507076369382442,33.45279745777449,32.8129156204041,-0.7131785698718929,0.6735749601434833,-6.10604569939883,-1.9532354261716884,31.28020916905086,25.17416346965203,21.136289849022674,33.35999508740231,19.804072070744557,25.910117770143387,22.807129621414923,0.012011146939782641,0.0021339299312574563,0.012011606309620108,1.160630962010814e-05,0.007764136301984546,0.012010877519486485,1.0877519486484494e-05,1.4445202440427352e-05,0.09001160630962012,0.04001160630962011,4.912585624597303e-06,0.9999950874143754,0.33335884320444376,0.9988632939848747,0.0754592452294643,0.3499999999999997,0.00025388377151786614,1.1815004174116393e-06,0.2273448872775109,0.7724000474505539,1.0000000000000002,0.44664957505302266,0.4466517692680835,879.7349417477835,0.22309654117545943,0.007909621185007177,0.0021574476004942327,0.03209809491244754,0.124956960327403,0.0,0.0,3.7894382089477467,0.008447979985845944,0.09279745777448767,-0.16545520922067425,1.391951491223466,5.906386491005833e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,-3.552713678800501e-15,-3.552713678800501e-15,2.6645352591003757e-15,0.0,1.976543928527974e-14,1.3467092024876948e-14,2.878600136035914e-14,5.6387186586626115e-14
